batch_id,product_id,production_date,expiry_date,batch_size_units,batch_size_kg,production_line,shift,raw_material_lot,supplier_id,mixing_time_min,pasteurization_temp_c,drying_temp_c,moisture_content_pct,protein_content_pct,fat_content_pct,carb_content_pct,batch_status,release_date,yield_efficiency_pct
4152400,1596734,2023-06-01,2025-02-26,23900,4333.0,Line-2,Afternoon,37641274,2314095,44,82.7,190.6,1.682,3.89,4.96,60.97,Released,2023-06-11,86.71
4872756,1787016,2021-08-09,2023-01-20,47143,5248.0,Line-1,Afternoon,79181969,2827826,48,84.2,204.2,1.385,3.79,4.81,67.04,Released,2021-08-14,97.97
5494941,1102212,2023-11-11,2025-10-06,40392,1916.2,Line-3,Morning,82755093,2133225,67,73.7,206.4,1.064,2.95,4.43,60.19,Quarantine,2023-11-20,83.22
4020377,1893421,2021-08-27,2022-11-20,39513,6117.6,Line-1,Afternoon,12206229,2611915,41,76.6,175.4,0.649,2.12,5.52,63.13,Released,2021-09-04,69.46
4100023,1388902,2025-01-17,2026-08-26,31790,4173.4,Line-1,Morning,67669710,2253652,56,73.0,192.9,1.673,1.82,5.19,61.14,Quarantine,2025-01-24,93.18
4512399,1346907,2023-09-05,2025-02-26,40324,7814.6,Line-4,Morning,48860977,2324105,65,76.9,184.2,2.117,1.84,3.17,55.6,Rejected,2023-09-16,73.63
4083123,1004164,2021-12-20,2023-04-18,35800,686.9,Line-3,Night,56143420,2205974,118,77.7,187.1,0.329,3.11,2.83,67.13,Rejected,2021-12-28,86.09
4149014,1428511,2021-03-12,2022-10-25,2584,3952.9,Line-1,Night,42868994,2148552,38,76.2,173.5,0.728,1.76,3.11,68.32,Released,2021-03-22,67.23
4429995,1048924,2022-04-11,2023-08-30,7571,15309.6,Line-3,Morning,87599637,2350661,92,81.8,186.3,1.196,3.47,3.08,60.12,Quarantine,2022-04-22,83.03
4449654,1771088,2021-11-01,2023-03-09,940,7967.5,Line-1,Night,38002903,2982075,106,74.0,204.9,1.035,2.64,3.84,63.68,Released,2021-11-13,91.35
4374834,1244163,2022-04-15,2023-06-14,22641,10002.7,Line-3,Afternoon,68960691,2745300,100,73.8,192.1,0.327,3.76,4.68,65.39,Released,2022-04-24,89.08
4467409,1749961,2022-12-12,2024-08-07,24244,920.1,Line-1,Afternoon,66688988,2480654,39,84.1,187.3,1.143,3.05,3.65,53.17,Released,2022-12-22,89.5
4019011,1261598,2025-01-29,2026-11-28,39942,1962.4,Line-4,Night,27913483,2905000,50,82.6,167.5,0.126,2.65,5.33,65.89,Under-Review,2025-02-04,96.39
4568258,1408864,2024-09-14,2026-02-01,3186,9605.9,Line-2,Night,81949267,2841217,119,79.8,206.6,1.141,3.46,3.84,57.69,Released,2024-09-23,81.35
4840844,1629515,2021-06-26,2022-08-20,46559,4274.8,Line-4,Afternoon,58233931,2823573,97,79.3,162.4,1.894,3.94,3.35,63.31,Released,2021-07-08,94.98
4219746,1596734,2023-07-16,2025-01-20,45420,15642.6,Line-4,Night,74937552,2499209,72,82.5,182.1,0.694,3.46,5.65,59.34,Rejected,2023-07-26,89.33
4537450,1647095,2022-12-07,2024-08-08,23958,117.6,Line-1,Morning,12385999,2997304,82,77.1,192.0,0.321,2.57,4.24,62.02,Released,2022-12-14,94.67
4441707,1446867,2024-12-18,2026-06-02,4853,2864.9,Line-1,Afternoon,97859683,2819171,73,77.5,202.0,2.163,1.81,5.34,53.62,Released,2024-12-29,86.61
4148600,1188793,2021-12-14,2023-07-07,26851,7680.2,Line-1,Afternoon,42616995,2535229,58,78.4,189.6,0.241,3.83,2.86,65.68,Quarantine,2021-12-20,57.59
4001835,1533126,2023-06-20,2024-07-27,2596,3016.8,Line-1,Morning,19292302,2488430,69,78.0,162.3,1.869,2.48,5.34,55.82,Released,2023-06-25,96.94
4362653,1760057,2022-06-04,2023-12-25,43119,3841.4,Line-1,Night,92696982,2578884,84,72.0,175.1,0.892,3.8,5.6,65.74,Released,2022-06-12,76.41
4511307,1320935,2021-03-18,2022-10-10,33009,863.0,Line-2,Night,93279831,2003624,79,77.6,180.4,1.287,2.73,5.75,63.59,Rejected,2021-03-23,85.62
4452310,1549974,2022-02-11,2023-10-18,11637,3387.7,Line-2,Morning,11339724,2656816,105,72.8,162.8,0.566,3.19,3.17,62.29,Recalled,2022-02-23,87.94
4194278,1423859,2022-08-24,2024-02-25,36252,100.0,Line-3,Morning,32202757,2540944,33,75.3,202.2,0.774,3.97,3.63,55.06,Quarantine,2022-08-27,74.9
4512758,1399123,2021-10-02,2022-12-29,3722,4006.9,Line-2,Afternoon,65491234,2076264,51,76.1,202.8,1.019,2.25,3.36,67.6,Rejected,2021-10-13,72.93
4718652,1538237,2022-05-23,2023-10-09,12789,2128.0,Line-1,Night,52501015,2970034,55,80.8,199.0,0.919,3.82,3.36,55.44,Quarantine,2022-06-03,57.72
4405553,1879606,2024-09-21,2025-12-29,38244,229.5,Line-2,Morning,46040550,2571721,50,75.8,206.1,0.708,3.77,5.62,52.65,Released,2024-09-24,96.18
5325304,1102363,2021-10-26,2023-06-18,3046,723.7,Line-2,Afternoon,45151694,2856983,23,78.0,189.7,0.255,3.77,4.68,59.03,Quarantine,2021-11-06,47.2
4430434,1796072,2022-05-26,2023-07-29,33664,198.4,Line-4,Morning,61986393,2220435,70,84.7,195.2,0.41,2.42,3.92,67.52,Released,2022-05-31,83.66
4377888,1160361,2024-03-19,2025-03-27,8759,5185.8,Line-1,Morning,19196638,2312128,66,82.4,179.1,0.469,2.69,4.33,69.12,Released,2024-03-29,84.74
4587138,1342518,2024-10-13,2026-05-19,1564,2819.2,Line-3,Night,89953061,2437496,62,82.3,169.9,0.6,2.12,5.4,56.53,Quarantine,2024-10-22,80.12
4982197,1400257,2022-04-19,2024-01-24,36131,5898.4,Line-2,Morning,57284309,2065703,112,72.8,183.8,1.221,3.02,4.56,55.56,Released,2022-04-27,83.4
4414988,1487232,2021-02-23,2022-06-25,41224,2617.9,Line-2,Morning,42870563,2091429,23,80.2,207.6,0.154,3.46,5.36,56.33,Released,2021-03-02,94.01
4800803,1616425,2021-04-18,2022-06-28,32147,100.0,Line-2,Morning,38666780,2740184,51,82.5,173.4,2.637,3.84,3.16,59.03,Released,2021-04-28,78.84
4271629,1475483,2025-03-13,2026-09-30,9536,370.8,Line-2,Morning,62958464,2354553,20,80.9,179.4,0.157,3.76,4.46,68.37,Released,2025-03-18,77.36
4350870,1700552,2021-12-16,2023-05-25,5287,704.2,Line-5,Morning,90065841,2911451,63,83.5,188.5,2.76,2.96,5.29,68.07,Released,2021-12-29,71.88
4544664,1243257,2023-10-27,2025-08-09,1677,2925.4,Line-2,Night,99095090,2973752,36,80.6,161.7,0.648,2.7,3.08,69.98,Released,2023-11-09,92.02
4666817,1718266,2021-11-15,2023-04-20,32257,861.6,Line-3,Morning,62227225,2553283,118,83.4,174.7,0.132,2.61,4.75,64.27,Rejected,2021-11-27,83.36
4946221,1707121,2022-08-19,2024-04-03,29277,10656.1,Line-2,Night,99784054,2812266,50,80.4,192.1,0.615,2.0,3.76,57.95,Released,2022-08-31,80.28
4135508,1283264,2023-07-01,2024-09-09,9628,9498.6,Line-2,Morning,53820867,2311462,73,79.1,174.6,1.028,2.22,4.96,68.83,Released,2023-07-06,90.78
4743186,1617293,2023-07-14,2024-10-27,19397,834.2,Line-4,Afternoon,86294902,2796431,45,82.2,160.5,1.21,3.36,3.35,63.37,Released,2023-07-23,82.35
4179551,1983466,2024-12-24,2026-06-16,42148,2314.4,Line-1,Afternoon,44854087,2704942,67,74.9,185.4,0.936,1.7,3.06,54.89,Quarantine,2025-01-05,92.32
4209861,1572665,2023-10-10,2025-02-18,1306,9447.8,Line-1,Morning,95062071,2801906,39,82.1,167.1,0.466,1.88,3.76,60.66,Released,2023-10-14,99.21
4739316,1831302,2022-09-17,2023-11-27,40229,12391.6,Line-2,Afternoon,32396322,2105085,86,75.1,206.1,0.359,3.44,5.6,53.85,Quarantine,2022-09-24,90.02
4631669,1728479,2021-01-31,2022-10-24,6402,9482.4,Line-2,Night,86797808,2572887,107,72.3,197.9,0.908,1.85,3.97,61.82,Released,2021-02-08,88.17
4150163,1029288,2022-01-16,2023-08-09,14397,295.0,Line-1,Afternoon,98604674,2157097,22,80.2,208.3,0.546,1.52,3.19,62.95,Released,2022-01-25,86.08
4800156,1753189,2022-10-29,2024-06-10,5465,2935.0,Line-5,Morning,36830515,2257320,76,77.8,195.9,0.379,2.75,4.39,65.52,Released,2022-11-07,70.92
4166582,1058597,2021-02-28,2022-07-17,5233,566.9,Line-5,Night,52730448,2776111,79,84.8,201.2,0.31,1.63,5.25,65.24,Released,2021-03-12,72.31
4038947,1895038,2022-10-17,2023-12-28,18881,2962.7,Line-1,Morning,65841947,2739228,90,81.8,187.5,0.659,3.14,3.03,55.42,Quarantine,2022-10-25,90.2
4997232,1217034,2024-03-06,2025-12-19,17236,4421.8,Line-2,Night,20589870,2784839,97,79.6,207.4,1.313,2.95,4.26,59.24,Quarantine,2024-03-11,94.19
4007599,1748187,2023-06-08,2024-09-19,35917,5007.4,Line-4,Night,25372358,2198042,58,80.9,165.5,1.09,2.28,3.43,52.86,Quarantine,2023-06-16,84.37
4966575,1721354,2024-01-02,2025-09-07,42217,10251.0,Line-2,Morning,67254665,2429916,68,82.9,178.4,1.111,2.64,5.32,56.56,Released,2024-01-07,72.34
4587353,1190081,2022-10-11,2024-07-22,10350,8827.6,Line-3,Afternoon,79326436,2938631,57,84.4,195.8,0.967,2.12,3.66,56.85,Released,2022-10-22,66.46
4104490,1115742,2022-11-12,2024-07-31,12841,6073.9,Line-2,Night,93064514,2384168,21,77.1,208.4,1.886,1.58,2.9,64.6,Released,2022-11-25,95.21
4205674,1797892,2021-03-29,2022-09-23,4710,21659.1,Line-1,Morning,17543587,2154054,91,82.4,185.4,1.19,2.19,4.13,61.98,Released,2021-04-07,77.44
4456234,1149633,2024-06-22,2026-03-29,19694,531.9,Line-3,Afternoon,66198674,2748703,54,78.6,163.4,0.31,1.61,3.13,57.52,Released,2024-06-30,68.06
4151506,1137625,2023-03-24,2024-06-08,43650,14788.7,Line-2,Night,12603980,2881343,88,76.7,184.4,1.919,1.61,3.25,64.18,Released,2023-04-05,86.12
4360336,1673975,2023-10-04,2024-10-19,7125,6496.1,Line-2,Night,27474284,2147536,96,74.4,210.0,2.678,3.45,4.5,61.93,Quarantine,2023-10-10,87.37
4472835,1751026,2023-10-18,2025-09-28,27938,2044.6,Line-4,Morning,83544985,2373964,86,80.9,169.5,0.478,2.66,4.73,52.33,Released,2023-10-21,69.1
4851607,1717703,2024-08-17,2026-04-19,36146,2004.2,Line-5,Night,62369331,2630838,68,76.0,202.8,1.925,2.1,4.82,61.8,Released,2024-08-21,94.35
4461943,1402742,2024-05-17,2025-07-27,8066,202.0,Line-3,Night,41853598,2764944,51,77.0,189.6,1.514,1.69,3.28,53.59,Under-Review,2024-05-26,95.27
4273896,1885421,2022-01-14,2023-09-15,44748,6227.8,Line-1,Morning,64583521,2299863,69,80.2,190.6,1.352,2.74,3.95,67.53,Quarantine,2022-01-18,80.53
4158647,1554288,2021-07-16,2022-09-17,47489,2079.4,Line-2,Morning,20174399,2183158,52,75.8,160.7,0.47,2.38,4.57,55.13,Released,2021-07-22,79.24
4407339,1188793,2021-08-10,2023-04-27,40246,3241.0,Line-1,Night,62511065,2446979,103,84.5,191.7,1.655,3.08,4.08,61.67,Released,2021-08-17,86.13
4298165,1861985,2024-11-03,2026-10-02,48494,5129.2,Line-3,Night,41116357,2532265,26,72.9,176.6,0.888,3.1,4.38,58.75,Released,2024-11-15,97.98
4063012,1958228,2021-05-01,2022-11-06,46657,346.3,Line-1,Afternoon,52164520,2903410,114,72.4,161.4,0.376,2.01,4.75,67.38,Released,2021-05-10,67.59
4449951,1336174,2021-02-06,2022-02-27,23557,23635.9,Line-2,Morning,60903430,2505729,34,79.4,161.7,0.144,3.42,4.85,61.66,Released,2021-02-18,87.0
4809990,1822481,2023-01-06,2024-08-11,1871,7843.8,Line-2,Night,91523732,2575657,85,72.4,171.0,1.818,2.11,4.76,57.34,Quarantine,2023-01-13,92.68
4108757,1308285,2021-02-04,2022-11-19,18153,1847.5,Line-4,Afternoon,27157053,2562108,101,76.3,206.0,1.524,3.37,5.23,66.49,Released,2021-02-14,83.68
4927032,1708510,2022-04-30,2023-07-19,23380,13083.8,Line-1,Night,21821206,2089087,113,75.5,192.4,0.746,3.47,5.25,58.91,Released,2022-05-07,83.43
4571383,1349222,2023-03-29,2024-07-30,28369,3568.7,Line-3,Morning,42461899,2211866,37,74.0,198.2,0.118,3.64,5.79,57.76,Released,2023-04-09,84.67
5792730,1187051,2021-06-02,2023-01-31,19157,535.2,Line-3,Night,25093126,2871830,101,72.0,181.7,2.048,2.18,3.34,69.82,Quarantine,2021-06-15,70.07
4391380,1412753,2021-02-25,2022-11-16,27281,10230.1,Line-1,Afternoon,77448513,2255098,89,80.5,169.8,1.58,1.94,5.61,61.2,Released,2021-03-08,75.15
4002477,1714801,2024-11-26,2026-04-09,30110,2119.5,Line-2,Morning,70572452,2368208,116,77.0,172.0,0.347,3.73,5.01,55.9,Released,2024-12-07,87.61
4411179,1612101,2024-11-27,2026-02-27,31831,3585.1,Line-2,Morning,64169632,2060088,44,74.8,179.1,0.214,3.8,5.79,59.93,Under-Review,2024-12-02,56.41
5584210,1843288,2021-06-18,2023-01-31,35853,24034.1,Line-3,Afternoon,38907235,2737225,76,81.8,165.1,1.281,2.69,3.22,56.81,Quarantine,2021-06-24,90.75
4151103,1369948,2024-11-29,2025-12-10,20808,2903.0,Line-5,Morning,49630507,2320258,81,84.2,189.6,0.386,2.66,4.77,54.82,Released,2024-12-09,82.74
4165254,1740265,2024-10-29,2025-11-14,36348,8200.9,Line-5,Afternoon,86069624,2998823,62,75.0,189.1,0.646,2.08,5.16,66.7,Released,2024-11-04,69.32
4342947,1885421,2024-08-09,2026-03-21,18255,6977.1,Line-1,Afternoon,57379082,2601071,94,73.5,207.7,0.518,1.74,3.84,59.19,Released,2024-08-14,96.37
4615734,1086417,2022-01-21,2023-10-16,7226,769.6,Line-2,Afternoon,92746355,2441555,54,80.4,187.6,0.755,2.34,4.03,52.86,Released,2022-02-03,64.82
5248443,1853678,2022-01-06,2023-04-13,9313,2199.3,Line-3,Afternoon,55179522,2109077,85,80.9,186.7,0.407,1.92,4.34,59.45,Quarantine,2022-01-19,72.79
4363458,1335283,2023-07-11,2025-05-27,5912,1989.0,Line-2,Night,74379427,2508388,107,79.9,194.2,0.792,1.79,4.23,68.01,Released,2023-07-24,97.66
4381627,1643230,2024-08-06,2026-01-23,45005,3605.4,Line-4,Afternoon,79086781,2191231,22,81.9,191.9,1.979,2.81,4.64,58.01,Released,2024-08-10,60.96
4929131,1931148,2024-12-01,2026-09-20,48429,2214.8,Line-4,Night,51748839,2132655,21,79.8,160.6,0.603,2.38,5.76,66.19,Released,2024-12-07,90.02
4819000,1576241,2021-02-19,2022-06-21,31449,8885.9,Line-2,Night,53441514,2773661,58,82.6,174.6,0.719,3.01,5.75,58.93,Released,2021-02-27,94.18
4668638,1283839,2024-02-16,2025-04-29,8208,25001.9,Line-3,Night,45908145,2075583,94,84.2,198.3,1.182,1.79,4.91,61.97,Rejected,2024-02-29,65.95
4904646,1601321,2023-07-30,2025-01-14,19709,5198.4,Line-5,Morning,75086321,2262776,104,73.2,168.6,0.54,2.01,5.77,62.84,Released,2023-08-05,71.9
4998865,1811387,2023-03-24,2024-10-08,6743,4479.2,Line-3,Afternoon,80959828,2712600,74,78.5,174.2,1.229,2.91,3.92,63.38,Released,2023-04-02,78.1
4093045,1816925,2024-11-19,2025-11-21,45168,12036.3,Line-2,Morning,43630398,2620720,110,79.2,186.3,1.026,3.26,3.12,58.53,Released,2024-11-23,94.65
4653885,1799568,2022-01-13,2023-05-03,22068,2588.0,Line-1,Afternoon,55649816,2225025,51,73.4,195.5,0.427,3.41,5.32,58.99,Released,2022-01-25,84.53
4218223,1276612,2021-01-01,2022-12-17,28741,15734.9,Line-2,Afternoon,71269853,2941254,23,77.4,161.2,0.526,1.59,5.35,52.82,Rejected,2021-01-13,86.29
4564636,1941936,2021-02-05,2022-12-05,17834,8951.2,Line-2,Night,80334187,2928142,63,80.3,170.1,0.684,2.07,2.97,60.45,Released,2021-02-09,90.79
4704850,1149154,2023-09-25,2025-07-12,13141,13936.3,Line-2,Night,86763965,2165937,59,78.1,164.0,0.142,3.41,3.49,64.46,Quarantine,2023-10-07,79.66
4337631,1619170,2022-05-29,2024-03-05,26697,134.1,Line-1,Morning,93048704,2695549,104,84.4,204.7,0.836,2.7,5.28,52.67,Under-Review,2022-06-07,70.57
4654767,1418395,2024-11-09,2026-10-22,17643,5418.2,Line-4,Afternoon,36542944,2890085,34,83.8,192.6,1.077,2.64,4.57,52.05,Released,2024-11-19,68.58
4136480,1493661,2023-11-09,2025-10-16,34743,1103.4,Line-3,Night,86108996,2018270,84,81.1,201.8,0.928,1.6,5.17,59.89,Released,2023-11-16,87.17
4154336,1535744,2023-04-19,2024-07-05,31881,4364.6,Line-5,Morning,57078517,2189003,59,74.9,195.8,0.986,3.42,3.07,64.86,Released,2023-05-02,90.72
5432024,1290113,2024-09-22,2026-09-17,23689,2304.0,Line-2,Night,50349556,2223805,70,81.9,173.1,0.649,1.88,4.74,58.77,Quarantine,2024-09-27,85.03
4987882,1358269,2023-08-29,2025-01-26,42674,1237.8,Line-2,Afternoon,27369902,2767364,92,78.9,172.2,0.571,3.21,4.27,57.23,Released,2023-09-11,84.25
4109340,1689827,2021-05-24,2023-02-08,5716,2576.4,Line-2,Morning,52974321,2100518,44,82.7,188.5,0.231,3.97,3.44,52.73,Released,2021-06-01,80.45
4460757,1343109,2021-05-26,2022-12-07,14523,114.9,Line-1,Afternoon,54828835,2669764,23,73.9,177.1,1.921,2.79,5.59,53.69,Released,2021-06-06,85.14
5568191,1045111,2021-01-18,2022-12-21,1271,489.0,Line-2,Morning,41976825,2806670,43,73.0,172.0,1.284,2.63,3.69,61.8,Quarantine,2021-01-24,64.25
4536256,1039574,2022-03-18,2023-04-09,7571,6877.7,Line-2,Morning,84644287,2806224,30,76.8,197.3,0.548,2.06,4.69,68.99,Released,2022-03-26,52.5
4113212,1459598,2023-04-23,2024-07-21,37312,15111.5,Line-1,Morning,21456606,2273395,37,77.7,178.4,0.779,3.84,2.83,69.37,Rejected,2023-04-26,76.08
4855405,1154432,2021-08-27,2023-03-15,39266,1344.4,Line-1,Afternoon,20862403,2225242,61,73.7,163.5,1.125,1.76,4.37,56.2,Quarantine,2021-08-30,82.98
5817281,1710425,2021-04-13,2023-03-11,14962,2672.5,Line-2,Night,29537089,2647930,64,79.3,191.0,0.423,2.18,3.09,60.78,Quarantine,2021-04-21,59.75
4700886,1478229,2023-11-19,2025-04-10,35196,6084.1,Line-1,Afternoon,53796188,2525042,35,84.0,182.2,0.225,2.72,4.21,68.8,Released,2023-11-27,94.98
4356912,1396815,2025-01-28,2026-05-13,26629,5141.5,Line-1,Morning,52233917,2145612,111,77.8,160.7,0.595,3.85,5.73,65.86,Released,2025-02-01,91.24
4636891,1410804,2021-02-28,2022-08-05,40514,328.4,Line-2,Morning,46438830,2368972,80,75.8,191.5,2.059,2.62,5.11,52.72,Quarantine,2021-03-12,89.21
4390192,1293376,2022-04-14,2023-09-25,25202,1253.8,Line-4,Morning,30821244,2396764,25,84.8,176.1,1.326,2.24,3.46,53.15,Released,2022-04-26,71.67
4222685,1588299,2021-08-29,2023-04-10,43811,12565.7,Line-2,Afternoon,25764480,2382840,87,80.8,165.4,0.999,3.69,5.17,59.03,Rejected,2021-09-03,96.25
4129272,1525711,2021-12-25,2023-01-08,36983,1692.1,Line-2,Afternoon,93977044,2756608,47,77.1,190.1,2.081,2.79,3.63,55.47,Released,2022-01-02,80.77
4068908,1946914,2021-02-19,2022-06-27,40424,3812.3,Line-1,Night,42861796,2420091,53,81.2,184.1,0.684,2.77,4.19,67.6,Quarantine,2021-02-24,65.04
4584690,1578610,2024-04-07,2025-10-10,35420,2983.4,Line-4,Afternoon,63660893,2341280,82,80.7,194.4,0.218,1.63,5.75,56.44,Released,2024-04-19,78.67
4870587,1775988,2023-09-19,2025-04-08,35745,815.2,Line-2,Afternoon,13159773,2512573,48,78.5,170.8,0.954,1.83,4.56,67.55,Under-Review,2023-09-25,60.28
4972823,1917553,2021-09-11,2023-08-04,48947,4741.8,Line-4,Morning,25422346,2678864,35,76.3,196.4,0.37,2.76,4.4,61.53,Released,2021-09-18,71.94
4938287,1318353,2021-06-18,2022-06-24,45775,2761.5,Line-3,Afternoon,14073351,2385755,83,73.2,178.8,1.366,3.66,4.78,52.81,Rejected,2021-06-28,59.44
4742090,1526432,2024-11-05,2026-05-20,19226,402.6,Line-1,Morning,84809599,2329342,58,83.5,193.7,0.75,1.61,3.45,62.05,Released,2024-11-13,91.71
4072773,1827401,2023-12-04,2025-11-24,8929,272.7,Line-5,Morning,99015422,2543507,30,80.6,187.0,3.282,3.07,3.09,53.03,Released,2023-12-17,80.26
4023492,1701285,2024-04-04,2025-05-15,44313,3659.7,Line-2,Morning,85990403,2707079,38,77.1,176.9,0.927,2.19,4.35,61.78,Released,2024-04-09,69.98
4535057,1443040,2023-03-28,2024-12-12,20005,3986.1,Line-1,Afternoon,24623723,2190046,90,77.7,180.1,2.282,1.83,4.0,64.85,Under-Review,2023-04-09,70.58
4343163,1993659,2023-12-13,2025-02-09,48880,8925.4,Line-1,Night,14777403,2386350,63,74.8,171.1,0.594,2.37,3.66,54.7,Released,2023-12-24,89.64
4449943,1816217,2021-09-05,2023-04-21,20281,3285.7,Line-4,Morning,88385609,2974115,70,76.8,165.3,1.508,1.9,5.67,61.68,Released,2021-09-16,87.43
4547743,1999857,2021-12-08,2023-11-18,48570,3724.7,Line-1,Night,96734430,2890196,61,73.5,160.4,0.833,2.09,3.06,66.05,Released,2021-12-15,84.6
4240527,1444591,2024-04-05,2025-12-06,4949,10766.3,Line-3,Afternoon,75066508,2865537,105,78.1,163.0,1.347,1.55,3.47,57.43,Quarantine,2024-04-10,87.65
4169006,1971196,2021-09-22,2023-02-19,4180,1351.1,Line-4,Morning,74026623,2973256,45,72.1,182.3,0.506,3.09,5.03,55.21,Released,2021-09-28,84.82
4727537,1655723,2025-01-07,2026-02-17,38454,7370.6,Line-3,Afternoon,94108625,2423193,48,82.2,209.4,1.119,3.34,4.59,67.58,Released,2025-01-18,74.62
4484361,1851946,2024-06-19,2026-02-21,43846,11034.9,Line-3,Morning,94620661,2138368,83,73.4,168.1,2.315,1.72,4.87,62.12,Released,2024-06-27,77.29
4335099,1402829,2021-05-05,2022-11-12,49124,10633.7,Line-1,Morning,84122061,2963846,94,73.8,207.7,0.089,3.87,4.17,65.18,Rejected,2021-05-15,70.57
4319030,1131493,2024-01-17,2025-11-04,47012,142.5,Line-1,Morning,62175950,2335617,55,73.3,193.9,0.38,2.25,3.94,54.77,Released,2024-01-29,93.21
4825121,1602159,2021-08-18,2023-05-05,3340,6996.1,Line-1,Afternoon,57296238,2939362,111,82.2,181.1,0.17,3.9,3.35,55.8,Under-Review,2021-08-27,94.94
4240515,1689190,2021-12-05,2022-12-24,44039,7374.6,Line-1,Afternoon,75353702,2698812,25,76.6,204.5,1.238,1.96,3.6,56.01,Released,2021-12-15,63.47
4575585,1056202,2021-06-19,2023-05-16,33611,17410.2,Line-3,Afternoon,32652519,2066610,79,78.5,166.6,1.53,3.53,5.33,55.45,Quarantine,2021-06-22,80.26
4917710,1666018,2024-09-26,2026-05-24,26277,1264.4,Line-1,Afternoon,79976293,2392620,98,82.5,187.3,1.331,2.41,4.3,57.35,Released,2024-10-04,62.34
4656611,1257782,2021-04-23,2023-03-29,31944,1674.4,Line-2,Afternoon,33026218,2437769,79,83.9,167.8,0.725,2.14,4.16,67.32,Released,2021-04-28,86.08
4569032,1845192,2021-07-16,2023-04-12,8179,1700.3,Line-5,Night,33170249,2766413,88,80.0,168.7,0.76,2.06,3.95,53.62,Released,2021-07-22,81.62
4977442,1014842,2024-04-03,2026-02-23,46443,629.4,Line-3,Afternoon,80860558,2393453,28,74.6,175.6,0.069,3.18,5.67,52.29,Released,2024-04-15,84.12
4130146,1086439,2024-04-29,2025-05-12,17438,8715.5,Line-3,Afternoon,16723021,2456089,40,72.7,189.3,0.708,2.67,5.29,64.69,Released,2024-05-04,98.03
4765970,1338846,2022-06-25,2024-06-20,28588,2298.3,Line-1,Morning,26239699,2583013,92,80.6,189.5,1.545,1.68,2.9,58.12,Quarantine,2022-06-29,93.65
4449795,1126273,2022-11-16,2024-01-18,9091,7243.6,Line-3,Morning,33576926,2715914,97,83.1,208.7,0.33,2.37,3.11,63.12,Released,2022-11-23,88.99
4114476,1967793,2024-08-21,2026-07-27,21143,996.3,Line-1,Morning,25539626,2675971,107,77.9,206.0,0.458,2.39,3.17,56.13,Rejected,2024-08-28,85.04
4866767,1998680,2024-07-16,2026-03-03,11275,7353.1,Line-5,Night,38465461,2350694,55,72.9,172.8,1.371,3.13,5.76,68.56,Quarantine,2024-07-29,69.71
4327649,1204816,2022-09-18,2024-06-08,4991,17174.6,Line-2,Morning,83458468,2432753,43,74.6,209.2,1.2,3.5,4.06,62.88,Released,2022-09-28,88.48
4599319,1376998,2024-07-06,2026-06-28,39013,183.4,Line-1,Morning,17867864,2904955,74,77.7,200.6,0.503,1.72,3.07,58.16,Recalled,2024-07-13,87.36
4955841,1590335,2022-06-19,2024-04-12,42268,4422.7,Line-5,Morning,30603995,2284509,35,84.7,169.9,0.688,1.6,5.53,56.76,Released,2022-06-25,69.25
4016779,1019913,2023-05-06,2025-01-26,9862,29085.1,Line-4,Morning,88453555,2518224,30,74.8,160.1,0.828,2.62,3.14,57.87,Quarantine,2023-05-15,79.95
5552274,1354488,2024-03-05,2025-10-19,40311,4747.1,Line-3,Afternoon,52671777,2199114,46,84.0,164.6,1.014,2.56,5.68,59.14,Quarantine,2024-03-14,87.15
4877666,1036818,2022-03-03,2023-12-23,523,915.6,Line-4,Morning,60638047,2783367,113,79.2,169.9,0.363,3.04,3.51,68.82,Released,2022-03-07,94.87
4713416,1822458,2021-12-27,2023-01-13,22493,8079.0,Line-4,Morning,67913883,2270007,36,77.1,164.4,0.426,2.15,3.54,68.2,Recalled,2022-01-08,95.81
4422964,1229289,2024-03-25,2025-06-16,19879,3997.2,Line-1,Afternoon,49471250,2732864,108,79.9,186.8,1.157,2.07,5.5,65.01,Recalled,2024-04-02,94.68
4533316,1839005,2021-05-06,2022-11-04,8544,100.0,Line-2,Night,44579691,2018660,82,81.5,192.8,1.097,2.47,3.18,57.09,Released,2021-05-10,63.68
4359202,1480519,2021-04-23,2022-07-16,27411,5382.4,Line-1,Night,93904014,2679147,86,72.9,203.9,0.454,2.32,5.69,68.68,Released,2021-04-28,91.55
4213951,1850633,2023-10-25,2025-01-31,22467,1232.4,Line-4,Afternoon,75339347,2996882,93,80.7,173.5,0.539,2.38,3.77,54.15,Released,2023-11-03,82.12
4583234,1201132,2024-12-03,2026-10-18,37046,10934.1,Line-5,Morning,89769983,2900425,75,77.8,172.2,0.358,2.14,4.28,56.46,Released,2024-12-06,73.46
4904502,1435728,2022-06-18,2024-02-26,45661,7086.1,Line-4,Morning,24479856,2422849,83,77.3,169.6,0.901,2.8,2.94,62.95,Released,2022-06-24,55.26
4361881,1367030,2022-05-19,2023-12-04,28183,3235.1,Line-2,Night,37960121,2790303,33,74.7,183.6,1.44,1.91,4.99,69.85,Released,2022-05-26,87.26
4231787,1760060,2023-04-21,2024-12-20,28762,10557.7,Line-3,Night,46762046,2213551,118,74.6,161.5,1.63,2.39,5.18,65.25,Released,2023-05-01,96.39
