task_id,robot_id,operator_id,task_type,start_datetime,end_datetime,duration_minutes,source_zone,destination_zone,product_sku,quantity_units,weight_kg,task_status,priority_level,error_occurred,error_code,completion_rate_pct,energy_consumed_kwh,shift,batch_id_ref
12604229,1412598,3295054,Inspection,2025-02-17,2025-02-17 00:06:00,6,F,A,SKU12921,107,12.8,Completed,3,0,0000,97.57,0.052,Morning,4732817
10469054,1670220,3782937,Transport,2023-03-19,2023-03-19 00:20:00,20,A,B,SKU93829,15,16.57,Failed,3,0,0000,95.26,0.349,Morning,4592968
16614730,1389627,3015572,Inspection,2025-01-06,2025-01-06 00:09:00,9,C,B,SKU52705,54,6.39,Completed,4,0,0000,97.74,1.043,Morning,4667962
12286342,1768305,3582920,Pick,2023-07-05,2023-07-05 00:03:00,3,F,B,SKU98214,40,20.82,Failed,2,0,0000,98.4,0.61,Night,4207282
16653687,1976408,3698972,Place,2023-05-29,2023-05-29 00:15:00,15,A,A,SKU25538,71,2.62,Completed,5,0,0000,98.08,0.31,Morning,4548303
19333113,1854695,3756608,Charging,2024-10-03,2024-10-03 01:19:00,79,B,F,SKU19139,73,31.49,Completed,4,0,0000,95.65,0.313,Afternoon,4234912
11917040,1921025,3074481,Pick,2023-12-17,2023-12-17 00:01:00,1,B,A,SKU39612,97,0.5,Failed,4,0,0000,99.58,0.311,Morning,4599639
15476373,1459638,3506248,Pick,2024-01-22,2024-01-22 00:27:00,27,C,B,SKU15432,63,4.72,Completed,5,1,7164,35.54,0.423,Afternoon,4620727
18587636,1310083,3519555,Pick,2024-02-02,2024-02-02 01:01:00,61,D,A,SKU16337,169,1.26,Completed,5,1,6537,46.46,1.413,Night,4252425
19783824,1377249,3014878,Place,2023-01-31,2023-01-31 00:24:00,24,Staging,B,SKU10986,42,4.93,Completed,5,0,0000,98.32,2.119,Afternoon,4006517
16718292,1178228,3875196,Pick,2024-09-23,2024-09-23 00:26:00,26,C,F,SKU54770,58,47.96,Completed,4,0,0000,98.01,0.915,Morning,4028029
15308486,1590859,3576464,Pick,2024-05-01,2024-05-01 00:48:00,48,E,B,SKU17388,107,24.77,Completed,4,0,0000,99.47,2.967,Night,4464938
14833182,1732732,3555381,Place,2024-12-04,2024-12-04 00:18:00,18,D,E,SKU52980,42,56.9,Completed,3,0,0000,95.24,2.877,Morning,4777584
15565474,1354360,3456128,Inspection,2024-01-03,2024-01-03 00:09:00,9,B,E,SKU82301,151,43.4,Completed,4,0,0000,95.49,0.11,Night,4228991
10528478,1562203,3994972,Place,2023-05-15,2023-05-15 00:16:00,16,Staging,C,SKU57890,54,13.32,Partial,3,0,0000,97.67,2.036,Night,4454198
12065662,1089972,3949660,Place,2025-03-28,2025-03-28 00:11:00,11,D,A,SKU65849,12,36.92,Completed,2,1,5125,83.07,3.4,Night,4649456
15455413,1943987,3211747,Transport,2023-02-26,2023-02-26 00:04:00,4,C,C,SKU73276,74,4.58,Completed,5,0,0000,99.35,3.566,Morning,4438583
16716665,1823267,3332801,Place,2024-11-11,2024-11-11 00:31:00,31,Staging,E,SKU32526,65,31.06,Completed,4,0,0000,96.55,1.647,Morning,4243060
19196122,1953053,3691469,Charging,2025-01-01,2025-01-01 00:18:00,18,Staging,B,SKU94052,72,23.77,Cancelled,3,0,0000,97.36,2.538,Night,4095752
14870091,1598134,3508228,Place,2025-01-29,2025-01-29 00:19:00,19,C,F,SKU94854,37,26.45,Completed,3,0,0000,96.0,1.677,Night,4262360
12536756,1468261,3743668,Replenishment,2024-10-15,2024-10-15 00:07:00,7,A,B,SKU73852,30,37.19,Completed,4,0,0000,98.65,2.554,Afternoon,4817427
11020851,1413486,3490983,Transport,2024-11-01,2024-11-01 00:15:00,15,E,A,SKU82700,25,34.2,Completed,3,0,0000,96.88,0.191,Night,4128933
10768200,1423339,3114133,Place,2024-07-16,2024-07-16 00:30:00,30,B,F,SKU72989,16,33.74,Completed,2,1,1527,65.88,0.191,Night,4020231
18275783,1207100,3742878,Transport,2024-08-12,2024-08-12 00:15:00,15,C,C,SKU88682,139,23.62,Completed,3,0,0000,97.5,0.398,Morning,4250851
14268284,1638240,3508833,Place,2023-12-27,2023-12-27 00:14:00,14,E,A,SKU20940,56,19.38,Completed,3,0,0000,95.2,2.074,Morning,4289157
18749349,1410561,7082727,Pick,2023-11-12,2023-11-12 00:47:00,47,A,F,SKU46636,42,13.89,Completed,2,0,0000,95.16,0.64,Afternoon,4940366
15916402,1304699,3311580,Pick,2024-04-09,2024-04-09 00:16:00,16,A,D,SKU71921,53,15.04,Completed,4,0,0000,96.42,1.657,Night,4039394
15643488,1554641,3533695,Replenishment,2023-01-28,2023-01-28 00:06:00,6,A,C,SKU30036,26,42.87,Failed,2,0,0000,98.88,2.598,Afternoon,4933843
12009172,1864740,3460403,Pick,2024-02-21,2024-02-21 00:32:00,32,D,A,SKU55048,37,1.08,Failed,2,1,2744,58.48,3.353,Night,4696683
10452567,1329701,3506553,Pick,2025-04-30,2025-04-30 00:37:00,37,F,D,SKU73738,107,0.75,Completed,2,0,0000,96.13,0.897,Morning,4535637
13678496,1187332,3821593,Replenishment,2023-10-03,2023-10-03 00:45:00,45,A,A,SKU47291,36,2.64,Completed,5,0,0000,95.2,0.797,Morning,4879384
18982409,1010848,3959571,Transport,2023-09-27,2023-09-27 00:28:00,28,A,B,SKU16148,56,14.16,Completed,5,0,0000,98.47,0.821,Morning,4703883
17624192,1253645,3407373,Place,2024-02-26,2024-02-26 00:29:00,29,E,A,SKU59074,30,32.61,Completed,5,0,0000,95.77,1.009,Night,4971359
12751631,1083702,3278599,Place,2023-12-28,2023-12-28 00:27:00,27,B,B,SKU16175,70,40.73,Failed,4,0,0000,99.24,0.024,Afternoon,4038509
14804671,1434093,3261090,Pick,2023-06-28,2023-06-28 00:16:00,16,B,Shipping,SKU48254,74,62.22,Partial,2,0,0000,96.89,1.588,Morning,4892300
10108305,1733088,3941240,Pick,2023-03-23,2023-03-23 00:14:00,14,A,E,SKU84110,50,0.78,Completed,5,0,0000,96.41,1.061,Night,4897288
16568979,1739397,3606585,Replenishment,2023-01-27,2023-01-27 00:12:00,12,Staging,D,SKU27106,95,45.87,Completed,4,0,0000,96.95,0.381,Morning,4628827
18074475,1088226,3650691,Pick,2024-08-30,2024-08-30 01:11:00,71,B,D,SKU21210,46,34.42,Completed,3,0,0000,96.7,0.41,Night,4101133
11709723,1403657,3629414,Place,2024-10-29,2024-10-29 00:14:00,14,B,A,SKU47041,39,14.46,Completed,4,1,1842,40.04,1.826,Morning,4145561
14388248,1592088,3631175,Place,2024-07-02,2024-07-02 00:01:00,1,D,D,SKU27316,62,8.19,Completed,4,0,0000,97.6,3.961,Morning,4472599
17221171,1914133,3416288,Place,2023-12-05,2023-12-05 00:26:00,26,C,F,SKU54693,45,7.98,Completed,3,1,7669,33.97,1.383,Night,4255512
12968552,1321778,3417944,Transport,2024-12-10,2024-12-10 00:11:00,11,D,B,SKU60353,60,5.07,Completed,1,1,5068,24.68,1.533,Night,4415906
12107783,1395329,3308405,Maintenance,2023-02-08,2023-02-08 00:15:00,15,F,A,SKU48405,40,26.52,Completed,4,0,0000,99.1,0.899,Morning,4439959
19076880,1162949,3405467,Pick,2025-03-14,2025-03-14 00:38:00,38,A,B,SKU68253,60,50.7,Completed,5,0,0000,95.25,0.535,Afternoon,4234584
12121088,1766790,3411964,Pick,2023-01-30,2023-01-30 00:04:00,4,E,B,SKU40633,38,1.62,Partial,3,0,0000,99.29,1.277,Afternoon,4842041
18333703,1353395,3466928,Place,2023-07-11,2023-07-11 00:41:00,41,B,E,SKU22403,74,1.18,Completed,3,0,0000,97.3,1.204,Night,4926219
16825572,1285758,3430445,Charging,2023-11-11,2023-11-11 00:02:00,2,E,C,SKU49984,39,15.56,Cancelled,4,0,0000,96.58,2.238,Morning,4600959
13780461,1931007,3054549,Transport,2023-07-11,2023-07-11 00:09:00,9,A,A,SKU90394,34,11.58,Failed,1,0,0000,98.23,0.163,Morning,4807741
11907644,1184403,3054318,Transport,2024-06-21,2024-06-21 00:12:00,12,A,C,SKU91193,46,18.94,In-Progress,4,0,0000,97.09,3.467,Night,4871126
16294618,1678864,3439795,Pick,2023-08-09,2023-08-09 00:11:00,11,D,B,SKU60556,38,19.76,Completed,4,1,9511,42.83,0.23,Morning,4798435
18943779,1625099,3347450,Charging,2023-01-28,2023-01-28 00:03:00,3,A,D,SKU96266,53,5.71,Completed,3,0,0000,99.11,1.982,Morning,4325940
13217117,1493283,7901717,Transport,2023-03-28,2023-03-28 00:37:00,37,D,A,SKU13567,22,11.7,Completed,4,1,2258,91.13,0.468,Night,4097279
16564116,1577453,3127735,Replenishment,2024-12-14,2024-12-14 00:42:00,42,C,B,SKU87422,38,4.76,Completed,3,0,0000,95.91,1.181,Afternoon,4042140
14330835,1726136,3678078,Transport,2023-07-18,2023-07-18 00:25:00,25,A,D,SKU80881,20,34.5,Failed,3,0,0000,97.0,5.714,Afternoon,4352154
16554093,1896125,3227279,Maintenance,2023-12-01,2023-12-01 00:10:00,10,E,D,SKU16014,39,5.95,Completed,4,0,0000,99.52,2.007,Afternoon,4160992
11196832,1416035,3063673,Pick,2024-07-23,2024-07-23 00:01:00,1,C,F,SKU65348,66,0.78,Completed,4,0,0000,95.84,0.772,Afternoon,4779754
14229021,1788402,3883764,Place,2023-08-20,2023-08-20 00:16:00,16,D,B,SKU86016,17,13.64,Completed,3,0,0000,98.91,0.088,Afternoon,4201839
14236433,1685989,3866326,Maintenance,2023-02-25,2023-02-25 00:39:00,39,B,C,SKU79299,34,46.68,Completed,3,0,0000,98.83,1.843,Night,4404801
18205219,1543372,3304689,Place,2023-04-11,2023-04-11 00:23:00,23,F,E,SKU28319,21,3.72,Completed,2,0,0000,96.15,4.163,Afternoon,4792657
17568165,1164671,3457722,Place,2025-03-24,2025-03-24 00:56:00,56,B,A,SKU89718,58,18.65,Completed,5,1,2276,77.24,0.034,Afternoon,4423079
15735095,1287545,3368600,Pick,2023-08-04,2023-08-04 00:14:00,14,A,A,SKU61560,74,7.84,Completed,3,1,9653,79.5,1.947,Morning,4452729
11157964,1377492,3343003,Place,2023-01-14,2023-01-14 01:15:00,75,Staging,A,SKU18782,33,15.08,Completed,2,0,0000,96.95,3.858,Morning,4724961
14803134,1606335,3679129,Transport,2023-04-05,2023-04-05 00:02:00,2,C,D,SKU18579,74,4.68,Completed,4,0,0000,97.22,1.376,Morning,4541174
13133704,1599183,3764701,Inspection,2023-06-03,2023-06-03 00:32:00,32,C,A,SKU99252,34,22.19,Completed,3,0,0000,99.6,0.291,Afternoon,4398322
11614286,1807432,3257086,Transport,2025-02-21,2025-02-21 00:24:00,24,A,F,SKU73160,98,19.68,Completed,2,1,3967,76.23,3.569,Night,4864301
10329410,1475205,3936091,Transport,2024-10-30,2024-10-30 00:16:00,16,B,B,SKU39546,44,15.05,Completed,3,0,0000,96.3,1.536,Afternoon,4203408
13882325,1194977,3464407,Replenishment,2025-02-13,2025-02-13 00:24:00,24,D,B,SKU58952,100,0.62,In-Progress,1,0,0000,98.67,0.784,Morning,4838777
10309875,1219583,3206287,Place,2023-05-13,2023-05-13 00:09:00,9,B,B,SKU24296,76,27.79,Completed,3,0,0000,97.27,0.158,Night,4719862
16602553,1276622,3557002,Replenishment,2023-08-23,2023-08-23 00:13:00,13,A,E,SKU64044,65,34.63,Completed,4,0,0000,95.76,3.772,Afternoon,4376209
15062682,1005585,3237137,Place,2024-05-02,2024-05-02 00:09:00,9,D,D,SKU27434,85,13.28,Completed,3,0,0000,98.56,0.289,Night,4521399
19392497,1850358,3377280,Place,2023-06-12,2023-06-12 00:19:00,19,F,F,SKU60427,58,8.25,Cancelled,3,0,0000,96.86,0.065,Afternoon,4080358
18588841,1749092,3209018,Pick,2023-02-25,2023-02-25 00:19:00,19,D,B,SKU10375,41,19.68,Partial,3,1,3507,94.76,0.486,Afternoon,4100177
11455290,1604923,3147690,Pick,2024-11-08,2024-11-08 00:38:00,38,A,B,SKU63481,91,53.86,Completed,2,0,0000,95.67,0.231,Morning,4253778
19931867,1173009,3793034,Pick,2023-03-01,2023-03-01 01:10:00,70,A,B,SKU12329,79,9.23,Completed,1,0,0000,97.59,0.331,Night,4850086
13311598,1009237,3613988,Pick,2023-01-26,2023-01-26 00:35:00,35,F,A,SKU12070,17,23.05,Completed,2,0,0000,95.5,0.22,Afternoon,4388363
10991868,1607627,3447519,Place,2023-09-04,2023-09-04 00:10:00,10,A,C,SKU38424,20,32.36,Cancelled,3,0,0000,95.04,0.439,Afternoon,4749131
15390685,1837303,3954621,Place,2024-02-09,2024-02-09 00:12:00,12,F,A,SKU21941,56,9.9,Completed,4,0,0000,96.46,0.455,Morning,4483866
16823642,1489669,3554819,Pick,2023-11-30,2023-11-30 00:24:00,24,Staging,E,SKU18110,24,6.44,Completed,2,1,6432,37.27,0.214,Morning,4212234
12265146,1497314,3600004,Pick,2023-04-14,2023-04-14 00:12:00,12,C,C,SKU49943,99,6.25,Partial,4,1,1238,64.29,1.877,Morning,4694750
16944140,1602004,3697380,Place,2024-07-19,2024-07-19 00:01:00,1,C,B,SKU60010,72,47.49,Completed,3,0,0000,96.5,4.579,Afternoon,4693731
15647296,1960929,3299143,Replenishment,2024-10-26,2024-10-26 00:13:00,13,E,A,SKU72759,32,21.94,Partial,3,0,0000,96.0,0.96,Afternoon,4964397
15629457,1764644,3386663,Replenishment,2023-02-13,2023-02-13 00:29:00,29,A,F,SKU85097,156,0.72,Partial,2,0,0000,96.26,0.205,Afternoon,4686127
13815855,1321778,3299450,Pick,2024-03-07,2024-03-07 00:01:00,1,B,C,SKU88610,43,48.29,Completed,3,0,0000,98.58,4.028,Afternoon,4875682
11920985,1281980,3184002,Pick,2023-03-03,2023-03-03 01:07:00,67,A,C,SKU68395,65,16.91,Completed,4,0,0000,99.38,3.92,Afternoon,4702214
15009971,1836580,3244602,Pick,2023-05-21,2023-05-21 00:16:00,16,F,A,SKU70818,37,18.69,Completed,2,0,0000,98.61,0.483,Night,4577939
10012713,1235453,3720351,Pick,2023-09-24,2023-09-24 01:43:00,103,F,A,SKU14738,73,7.88,Completed,3,0,0000,98.9,0.039,Morning,4102250
12140648,1305340,3834962,Place,2024-11-11,2024-11-11 00:01:00,1,Staging,C,SKU34047,163,20.67,Completed,2,0,0000,99.75,0.965,Morning,4366662
11598090,1763197,3457477,Maintenance,2024-12-29,2024-12-29 00:32:00,32,A,B,SKU61365,52,3.51,Completed,3,0,0000,99.58,0.979,Morning,4643237
14624491,1595462,3076160,Pick,2025-02-02,2025-02-02 00:13:00,13,A,B,SKU83871,64,7.54,In-Progress,3,0,0000,97.79,0.157,Morning,4599421
19187286,1304116,3265606,Transport,2023-12-29,2023-12-29 00:20:00,20,B,B,SKU11840,87,61.12,Completed,3,0,0000,95.57,0.15,Morning,4719201
12462609,1513762,7102727,Place,2023-09-18,2023-09-18 01:07:00,67,B,C,SKU97958,5,31.61,Cancelled,3,0,0000,99.75,2.382,Morning,4692966
17566680,1645318,3317794,Place,2023-02-22,2023-02-22 01:12:00,72,A,A,SKU49674,48,8.13,Cancelled,3,1,5965,42.04,0.85,Morning,4384761
16084718,1074657,7089874,Place,2024-11-18,2024-11-18 00:05:00,5,Staging,A,SKU29281,12,28.16,Completed,5,0,0000,96.07,0.124,Morning,4228334
15691939,1730589,3957199,Pick,2023-08-29,2023-08-29 00:02:00,2,A,C,SKU65125,55,28.62,Completed,5,0,0000,96.44,1.473,Morning,4161587
10266359,1183065,3646218,Place,2023-05-22,2023-05-22 00:04:00,4,D,B,SKU17123,21,7.88,Completed,3,0,0000,98.31,1.193,Night,4488232
19983315,1694208,3762987,Transport,2024-09-22,2024-09-22 00:07:00,7,A,F,SKU96827,46,14.42,Completed,3,0,0000,95.8,1.105,Morning,4336947
11195148,1297850,3266487,Pick,2023-01-24,2023-01-24 01:43:00,103,D,B,SKU68664,69,139.04,Completed,3,1,6403,62.71,0.01,Morning,4234633
15275345,1221743,3966586,Inspection,2024-07-24,2024-07-24 00:03:00,3,F,B,SKU39251,120,17.49,Completed,4,0,0000,98.12,1.035,Morning,4350523
15316131,1497394,7617507,Pick,2024-07-27,2024-07-27 00:01:00,1,D,A,SKU63411,38,2.19,Completed,5,0,0000,96.81,1.487,Morning,4486666
13093332,1762464,3062609,Pick,2023-09-03,2023-09-03 00:11:00,11,D,B,SKU53432,46,22.67,Completed,3,0,0000,96.54,5.321,Afternoon,4306683
17744451,1937429,3269945,Pick,2024-08-15,2024-08-15 00:55:00,55,F,C,SKU13768,140,10.02,Completed,3,0,0000,97.43,1.498,Afternoon,4575804
13864990,1253943,7761099,Pick,2024-05-27,2024-05-27 00:05:00,5,A,E,SKU28165,58,9.17,Partial,4,0,0000,96.69,4.069,Afternoon,4064867
16501528,1136014,3228261,Pick,2023-04-12,2023-04-12 00:30:00,30,A,A,SKU27873,14,7.16,Cancelled,3,0,0000,96.8,0.615,Afternoon,4762845
17657764,1097281,3358501,Transport,2023-04-15,2023-04-15 00:24:00,24,A,A,SKU76308,38,72.43,Completed,4,0,0000,98.53,1.609,Morning,4140293
19328630,1463744,3935858,Place,2023-09-27,2023-09-27 00:24:00,24,D,D,SKU71582,13,45.79,Completed,2,0,0000,96.21,2.571,Afternoon,4157926
13752078,1463455,3737330,Place,2024-10-17,2024-10-17 00:49:00,49,C,A,SKU35216,20,4.23,Failed,3,1,5549,91.7,0.032,Morning,4187091
16371870,1268999,3508256,Place,2024-10-24,2024-10-24 00:01:00,1,E,E,SKU53024,75,1.34,Partial,3,0,0000,98.31,0.282,Afternoon,4956632
14883541,1562154,3616936,Place,2024-02-22,2024-02-22 00:22:00,22,C,D,SKU26267,72,16.38,Completed,3,0,0000,96.02,0.349,Afternoon,4972416
19197975,1822291,3810993,Place,2023-01-19,2023-01-19 00:20:00,20,B,A,SKU54214,73,0.5,Completed,3,1,6561,41.84,0.396,Night,4205244
18333759,1461113,3527881,Inspection,2023-12-21,2023-12-21 00:30:00,30,A,B,SKU26103,17,9.35,Completed,2,0,0000,97.21,1.211,Morning,4201408
16458825,1128651,3440468,Place,2024-02-17,2024-02-17 00:01:00,1,E,B,SKU58605,56,14.36,Completed,3,0,0000,95.73,0.303,Night,4604423
17497911,1274283,3291152,Pick,2023-08-21,2023-08-21 00:21:00,21,A,A,SKU77045,38,8.93,Cancelled,2,0,0000,95.53,0.098,Afternoon,4470270
15081634,1082893,3690832,Pick,2023-07-20,2023-07-20 00:26:00,26,A,A,SKU79065,14,5.93,Partial,3,0,0000,99.8,1.179,Morning,4941137
16713914,1537834,3363676,Replenishment,2024-08-18,2024-08-18 01:19:00,79,D,B,SKU64969,53,5.88,Completed,5,0,0000,97.86,6.783,Morning,4195820
11812063,1462396,3904791,Pick,2024-12-09,2024-12-09 00:03:00,3,A,E,SKU50272,114,7.8,Failed,3,0,0000,95.39,0.143,Night,4854353
16362041,1878972,3814046,Transport,2024-01-12,2024-01-12 00:01:00,1,B,B,SKU76912,72,28.28,Completed,4,1,6789,13.16,0.288,Morning,4990050
19409819,1911481,3712181,Place,2023-02-01,2023-02-01 00:14:00,14,A,A,SKU74891,21,21.67,Cancelled,4,0,0000,98.95,2.64,Night,4362566
15611484,1629825,3573894,Place,2023-10-05,2023-10-05 00:20:00,20,D,A,SKU43618,29,2.68,Failed,2,0,0000,99.57,4.633,Afternoon,4130178
15013820,1650778,3233999,Place,2023-05-28,2023-05-28 00:21:00,21,A,A,SKU91881,58,16.72,Completed,2,0,0000,95.63,3.236,Afternoon,4235210
18116632,1055399,3400708,Replenishment,2024-08-07,2024-08-07 00:04:00,4,A,D,SKU54333,95,21.04,Completed,4,0,0000,99.16,0.506,Night,4087316
11743660,1821851,3594034,Place,2023-01-28,2023-01-28 00:04:00,4,B,B,SKU83335,40,31.35,Completed,5,0,0000,99.63,0.047,Night,4434741
10827650,1599914,3819554,Pick,2023-07-27,2023-07-27 00:01:00,1,A,C,SKU52480,9,12.87,Completed,4,0,0000,98.02,1.461,Afternoon,4843589
16939557,1500415,3861737,Pick,2024-07-23,2024-07-23 00:11:00,11,C,Shipping,SKU69582,67,22.65,Partial,3,0,0000,99.38,1.233,Afternoon,4399144
10660037,1809902,3053574,Inspection,2023-07-30,2023-07-30 00:01:00,1,C,C,SKU16531,99,5.94,Completed,4,0,0000,95.89,0.173,Night,4449093
11708786,1487710,3581036,Inspection,2023-11-22,2023-11-22 00:06:00,6,E,C,SKU79234,36,3.26,Completed,1,0,0000,96.24,2.038,Afternoon,4220014
15113354,1550111,3369342,Transport,2024-08-26,2024-08-26 00:05:00,5,A,F,SKU42306,120,4.99,Failed,2,0,0000,96.29,0.028,Night,4944520
12531086,1517577,3451223,Pick,2025-04-17,2025-04-17 00:49:00,49,F,B,SKU21979,98,20.9,Completed,5,0,0000,95.64,0.13,Afternoon,4388646
18866477,1687452,3667180,Pick,2025-04-03,2025-04-03 00:07:00,7,A,E,SKU99834,68,6.07,Completed,5,0,0000,98.74,1.526,Afternoon,4982978
12563288,1201232,3426744,Place,2023-08-06,2023-08-06 00:29:00,29,B,D,SKU52915,121,22.98,Completed,4,1,8058,60.52,0.617,Morning,4656803
16920129,1259361,3656234,Pick,2023-07-28,2023-07-28 00:24:00,24,A,A,SKU99288,16,35.23,Completed,3,0,0000,95.41,0.781,Morning,4512448
13879286,1833825,3677799,Pick,2024-12-08,2024-12-08 00:55:00,55,Staging,A,SKU95873,83,33.96,Failed,3,0,0000,97.98,1.162,Night,4679630
17661704,1117219,3565566,Charging,2025-02-28,2025-02-28 00:04:00,4,A,F,SKU32207,69,20.42,Failed,2,0,0000,98.14,1.892,Night,4828087
18954016,1732230,3827532,Inspection,2025-01-19,2025-01-19 00:12:00,12,D,D,SKU18339,102,0.98,Failed,4,0,0000,97.09,2.425,Night,4677087
10518738,1278007,3494709,Replenishment,2025-04-14,2025-04-14 00:56:00,56,B,B,SKU51278,20,1.55,Completed,2,0,0000,97.28,1.637,Morning,4320489
17527983,1179620,3917317,Transport,2024-10-02,2024-10-02 00:18:00,18,E,B,SKU42047,49,1.64,Completed,4,0,0000,96.16,0.06,Afternoon,4650111
12217205,1646478,3474903,Pick,2025-02-18,2025-02-18 00:40:00,40,D,A,SKU14120,150,1.68,Completed,2,1,4929,72.46,2.469,Night,4383709
13938447,1792036,3849338,Charging,2023-04-09,2023-04-09 00:11:00,11,C,B,SKU46822,39,11.53,Completed,5,0,0000,99.23,0.015,Night,4486142
15275958,1255414,3949416,Pick,2024-11-29,2024-11-29 00:15:00,15,B,B,SKU44989,14,14.69,Completed,3,1,3962,44.86,0.174,Morning,4193952
12248137,1053982,3860021,Transport,2025-04-10,2025-04-10 00:47:00,47,A,C,SKU53857,32,4.22,Completed,2,0,0000,95.18,0.272,Morning,4333542
11329362,1727483,3040987,Pick,2025-03-16,2025-03-16 01:55:00,115,B,C,SKU10425,27,12.4,Partial,3,0,0000,99.09,2.987,Afternoon,4657583
19376218,1476176,3931437,Pick,2023-03-25,2023-03-25 00:10:00,10,A,B,SKU55605,72,12.88,Partial,3,0,0000,96.77,1.118,Night,4204510
14428045,1179129,3827040,Transport,2024-02-17,2024-02-17 00:01:00,1,A,B,SKU64933,10,4.51,Failed,2,0,0000,97.78,2.817,Morning,4608221
15512144,1456769,3875277,Place,2024-09-30,2024-09-30 00:08:00,8,B,D,SKU92290,194,63.51,Completed,1,0,0000,95.97,5.706,Afternoon,4653900
10735889,1578367,3840477,Place,2024-06-02,2024-06-02 00:09:00,9,Staging,A,SKU53787,39,79.4,Failed,2,0,0000,96.99,0.272,Morning,4450898
10500271,1628642,3666197,Replenishment,2023-12-17,2023-12-17 00:43:00,43,B,A,SKU46067,47,13.01,In-Progress,4,0,0000,96.36,2.107,Morning,4109539
12446115,1426415,3314120,Place,2024-09-02,2024-09-02 00:10:00,10,E,E,SKU68611,19,25.98,Completed,3,1,5841,35.31,1.489,Morning,4393180
16618512,1035032,3392168,Pick,2024-01-11,2024-01-11 00:13:00,13,Staging,D,SKU44578,57,27.01,Completed,3,0,0000,98.87,0.429,Morning,4209451
12778027,1032445,3471408,Pick,2023-02-06,2023-02-06 00:19:00,19,A,C,SKU48080,14,19.36,Completed,4,0,0000,97.12,6.41,Afternoon,4320927
17554199,1904963,3566090,Pick,2023-11-02,2023-11-02 00:27:00,27,C,F,SKU18234,63,13.33,Partial,3,0,0000,99.77,1.074,Night,4972065
11353586,1642900,3304516,Pick,2023-08-26,2023-08-26 00:04:00,4,A,B,SKU10602,115,1.1,Completed,5,0,0000,98.69,1.517,Afternoon,4066408
17722567,1339778,3159019,Transport,2025-01-03,2025-01-03 00:01:00,1,E,A,SKU58576,86,27.32,Completed,3,0,0000,96.97,4.162,Morning,4090698
11524439,1240945,3683191,Transport,2025-03-18,2025-03-18 00:01:00,1,C,F,SKU50386,47,23.16,Completed,4,0,0000,96.87,0.127,Afternoon,4882986
17945234,1301728,7443997,Place,2023-07-20,2023-07-20 00:17:00,17,C,D,SKU75201,39,52.56,Cancelled,1,0,0000,99.08,1.986,Afternoon,4750802
18702315,1319801,3660038,Transport,2024-09-02,2024-09-02 00:03:00,3,F,A,SKU53740,166,0.94,Failed,4,0,0000,99.74,1.77,Afternoon,4665083
11239002,1247944,3107071,Place,2024-07-31,2024-07-31 00:25:00,25,B,C,SKU99402,43,24.45,Completed,5,0,0000,97.39,0.14,Morning,4905944
11860605,1706102,3757810,Pick,2024-12-22,2024-12-22 01:07:00,67,C,B,SKU46639,87,64.45,Completed,2,0,0000,95.13,2.336,Night,4591567
18130818,1055464,3872207,Replenishment,2023-06-25,2023-06-25 00:09:00,9,B,A,SKU94943,19,6.62,Completed,3,0,0000,100.0,0.013,Night,4150671
18855989,1146515,3957258,Transport,2023-12-04,2023-12-04 00:31:00,31,D,B,SKU45258,11,9.16,Completed,4,0,0000,97.13,0.039,Morning,4321420
13461435,1100488,3893899,Transport,2024-06-19,2024-06-19 00:04:00,4,A,B,SKU19514,40,9.41,Completed,5,0,0000,97.34,1.053,Night,4843780
18726457,1992295,7286876,Place,2024-02-09,2024-02-09 00:05:00,5,B,E,SKU85305,30,2.15,Cancelled,4,1,6384,17.65,0.697,Night,4863095
15103923,1403668,3106683,Pick,2024-06-28,2024-06-28 00:08:00,8,B,C,SKU57556,46,18.41,Completed,4,0,0000,97.91,0.823,Morning,4430443
11387447,1743946,3370760,Transport,2023-02-18,2023-02-18 00:58:00,58,A,A,SKU86115,23,18.42,Failed,5,0,0000,99.45,0.493,Afternoon,4653253
11780836,1344474,3280176,Pick,2024-04-07,2024-04-07 00:40:00,40,D,D,SKU36343,19,18.96,Completed,5,0,0000,96.37,2.447,Night,4515526
16424789,1653081,3316283,Place,2024-12-30,2024-12-30 00:06:00,6,E,E,SKU75065,206,26.63,Completed,3,0,0000,96.13,1.32,Night,4123079
12365717,1455503,3395123,Transport,2024-08-26,2024-08-26 00:02:00,2,C,A,SKU53406,31,56.14,Completed,2,1,5608,31.44,1.573,Night,4271583
15421317,1964987,3001512,Pick,2023-01-17,2023-01-17 02:36:00,156,Staging,A,SKU91129,38,2.45,Completed,3,0,0000,98.65,6.498,Night,4325804
13559439,1722785,3253998,Replenishment,2023-07-14,2023-07-14 00:59:00,59,C,B,SKU32069,56,19.28,Completed,3,1,9120,7.38,0.114,Morning,4446089
14485986,1165670,3609389,Pick,2024-06-05,2024-06-05 00:35:00,35,D,C,SKU94776,126,37.35,Completed,4,0,0000,97.7,0.027,Afternoon,4463841
16536695,1081184,3915625,Place,2025-01-09,2025-01-09 00:13:00,13,E,B,SKU87036,34,14.93,Completed,4,1,8518,76.5,0.385,Night,4472205
