inspection_id,batch_id,inspector_id,inspection_datetime,inspection_type,sample_size,pass_count,fail_count,pass_rate_pct,moisture_result_pct,protein_result_pct,fat_result_pct,carb_result_pct,contamination_detected,contamination_type,visual_score,packaging_integrity_score,overall_result,action_taken,inspector_comments
51872676,4614916,3926916,2022-08-29,In-Process,428,313,115,73.13,0.24,3.43,3.08,65.75,0,None,8.5,8.73,Pass,Hold,Within spec
55407457,4466336,3943251,2025-02-26,Final,302,275,27,91.06,0.203,2.43,3.05,60.37,0,None,7.58,8.2,Pass,Destroy,
50998720,4205990,3921006,2021-10-17,In-Process,39,31,8,79.49,2.039,2.61,4.23,66.55,0,None,8.2,8.46,Pass,Released,
58267385,4718769,3839828,2024-06-12,Final,370,358,12,96.76,0.49,2.0,4.06,64.47,0,None,7.85,9.49,Pass,Re-test,Within spec
55214354,4973906,3974894,2023-07-12,Incoming,171,160,11,93.57,0.533,3.45,4.68,69.73,0,None,9.22,8.09,Fail,Released,Borderline
50653286,4619015,3537602,2023-01-31,In-Process,257,197,60,76.65,2.439,3.96,5.62,51.62,0,None,9.18,7.55,Pass,Released,Borderline
58571417,4217614,3664864,2023-12-20,In-Process,347,304,43,87.61,0.273,2.63,4.17,63.22,0,None,9.45,8.25,Pass,Destroy,Escalated to QA
52540995,4260868,3800792,2022-08-24,In-Process,18,15,3,83.33,0.566,2.11,3.32,52.44,0,None,6.97,9.73,Fail,Released,Within spec
56508711,4909969,3861053,2022-03-05,Incoming,300,245,55,81.67,0.75,1.67,3.14,53.88,0,None,9.54,8.9,Pass,Released,
59592665,4946021,3804338,2022-12-01,Incoming,186,136,50,73.12,0.977,3.34,3.43,57.96,1,None,9.1,6.2,Fail,Released,
55441462,4306929,3525991,2024-08-18,Final,36,23,13,63.89,0.501,3.96,2.68,55.06,0,None,6.62,8.9,Pass,Released,Borderline
59427530,4192606,3540083,2021-02-21,In-Process,309,303,6,98.06,0.983,2.44,3.69,53.3,0,Bacterial,7.19,9.75,Pass,Released,
58996280,4288507,3893810,2022-04-30,Sensory,77,49,28,63.64,0.721,2.26,2.72,57.35,1,Heavy Metal,8.86,8.88,Pass,Released,
51134952,4932166,3586115,2021-11-14,Final,225,214,11,95.11,0.357,1.59,4.38,70.18,1,None,8.84,9.29,Conditional Pass,Released,Within spec
58883107,4579522,3582680,2024-03-27,Final,188,136,52,72.34,0.881,4.09,5.46,61.15,0,None,6.93,7.19,Pass,Rework,Within spec
55929981,4352908,3882381,2024-07-20,Incoming,440,338,102,76.82,0.395,2.61,4.53,62.51,0,None,8.23,8.41,Pass,Released,
56242576,4245763,3783540,2021-10-14,Chemical,399,236,163,59.15,1.106,2.0,3.03,58.71,0,None,8.77,5.93,Pass,Released,
55402726,4562370,3894425,2024-04-19,Final,258,217,41,84.11,1.568,3.99,5.22,53.19,0,None,8.69,8.61,Conditional Pass,Released,Borderline
54095458,4641313,3613284,2024-03-29,Incoming,397,280,117,70.53,0.256,4.05,5.08,66.53,0,None,8.08,8.09,Pass,Released,Requires follow-up
57565215,4312354,3572630,2023-05-28,Incoming,221,204,17,92.31,1.426,3.52,5.44,53.57,0,None,7.59,7.57,Pass,Released,
59632314,4572904,8824444,2023-10-20,Incoming,233,188,45,80.69,0.323,3.55,3.95,66.74,0,None,8.86,9.11,Pass,Rework,
56267304,4204719,3646146,2024-04-16,Final,372,243,129,65.32,0.33,2.19,2.72,63.52,0,None,6.47,7.44,Pass,Released,
55372771,4223104,3872232,2024-08-31,Final,284,159,125,55.99,0.856,1.95,4.89,58.98,0,None,7.87,6.89,Pass,Released,
50131285,4759854,3562909,2024-02-21,In-Process,71,59,12,83.1,0.845,3.31,5.43,60.99,0,None,7.1,9.03,Pass,Released,Within spec
56748457,4823080,3760061,2022-10-18,Final,315,236,79,74.92,0.445,3.62,5.26,66.64,0,None,8.14,5.47,Pass,Released,Within spec
54162350,4849083,3812652,2022-11-05,Final,358,317,41,88.55,1.602,1.9,2.52,55.25,0,None,9.86,4.71,Fail,Released,Requires follow-up
51437509,4976031,3534270,2021-08-12,Incoming,151,110,41,72.85,0.135,1.98,4.37,60.39,0,None,9.58,9.54,Pass,Released,
55994309,4210819,3741239,2022-10-10,Chemical,118,109,9,92.37,1.33,2.69,2.54,55.35,1,None,8.28,8.72,Pass,Released,
55031058,4250654,3704920,2021-08-12,In-Process,424,352,72,83.02,0.667,3.42,3.85,62.96,0,None,7.36,9.2,Fail,Released,Within spec
55936844,4908444,3942906,2022-04-14,In-Process,21,20,1,95.24,0.496,2.32,2.68,67.82,0,None,6.06,6.49,Pass,Released,
55632167,4282310,3675504,2024-06-19,Incoming,65,60,5,92.31,1.064,3.92,2.86,57.09,0,None,7.73,9.85,Pass,Released,Borderline
58111689,4635092,3606585,2022-03-07,Incoming,384,313,71,81.51,0.822,2.99,5.97,67.91,1,None,3.99,8.16,Pass,Released,Borderline
58019572,4729374,8684936,2023-11-08,Chemical,407,371,36,91.15,0.718,2.12,4.51,71.54,0,Pesticide,7.81,9.31,Pass,Released,Within spec
53886059,4484564,3821481,2024-02-25,Final,143,131,12,91.61,0.692,3.04,2.66,55.3,0,None,8.68,8.39,Pass,Released,Within spec
53749550,4851505,3873601,2025-01-08,Final,157,143,14,91.08,0.157,2.69,4.24,65.51,0,None,8.09,9.72,Pass,Released,Within spec
51084191,4255614,3608718,2023-09-30,Final,425,314,111,73.88,1.836,3.51,4.91,63.19,0,None,8.02,8.99,Pass,Released,Within spec
55491874,4671336,3997135,2022-07-11,Incoming,491,333,158,67.82,1.334,3.4,4.75,56.06,0,None,8.59,8.07,Conditional Pass,Released,
51789869,4800880,3511762,2021-04-11,Microbiological,426,359,67,84.27,0.559,1.47,3.83,69.36,0,Pesticide,6.1,8.77,Fail,Released,
59206499,4489260,3787102,2024-03-19,In-Process,435,347,88,79.77,0.17,3.44,2.71,67.2,0,None,8.21,6.67,Pass,Released,
50270025,4127230,3571435,2024-07-13,Incoming,463,407,56,87.9,0.72,2.82,2.77,52.64,0,None,7.66,7.11,Conditional Pass,Rework,
59807146,4684707,3510292,2021-10-12,In-Process,498,359,139,72.09,0.443,1.96,5.34,68.86,0,None,7.66,9.63,Pass,Released,Borderline
55612453,4748797,3515898,2023-09-03,Final,89,86,3,96.63,0.433,1.94,2.74,51.57,0,None,7.78,9.27,Pass,Hold,
58027314,4958475,3929538,2023-04-15,Chemical,176,159,17,90.34,0.625,2.91,3.06,64.99,0,None,4.24,8.82,Fail,Released,
51301138,4928824,3548203,2021-02-07,Microbiological,379,324,55,85.49,0.761,2.35,2.52,58.68,0,None,8.56,8.34,Pass,Released,
51419481,4410411,3692272,2024-10-07,Microbiological,217,212,5,97.7,1.329,2.57,4.96,60.32,0,None,6.75,9.44,Pass,Released,
50960776,4692517,3796500,2023-06-05,Incoming,207,149,58,71.98,0.262,3.99,3.73,57.56,0,None,6.56,9.75,Conditional Pass,Released,
57555988,4322715,3655524,2021-07-06,Final,390,348,42,89.23,0.828,3.0,2.86,71.17,0,Foreign Object,7.14,7.76,Pass,Destroy,
59132742,4111299,3813902,2022-10-15,In-Process,498,354,144,71.08,1.197,2.55,2.79,63.21,0,None,6.51,8.4,Pass,Released,
56413283,4303317,3789080,2021-12-31,Incoming,117,106,11,90.6,2.479,3.32,4.67,62.37,0,None,9.01,9.55,Pass,Released,Escalated to QA
50423200,4790849,3973735,2021-06-09,In-Process,421,358,63,85.04,0.32,3.64,3.53,60.82,0,None,6.93,8.31,Pass,Released,Borderline
51818323,4795441,3727202,2023-10-24,Incoming,149,112,37,75.17,0.8,3.44,3.21,62.96,0,None,9.77,8.15,Pass,Rework,Within spec
59377731,4666875,3973687,2021-11-09,In-Process,124,103,21,83.06,0.733,3.12,2.97,56.44,0,None,9.5,3.93,Pass,Released,
59105627,4096703,3638708,2021-02-17,Microbiological,366,287,79,78.42,1.633,2.67,2.95,55.77,0,None,8.92,8.72,Pass,Destroy,
52877588,4930808,3814225,2022-06-19,Final,185,117,68,63.24,0.961,4.05,4.79,65.66,0,None,8.73,9.02,Pass,Released,
51789607,4625065,3831119,2023-01-25,Final,14,13,1,92.86,0.524,4.07,4.33,66.54,0,None,8.05,9.3,Pass,Released,Borderline
52771839,4984781,3834239,2024-02-15,Microbiological,286,256,30,89.51,0.16,2.64,3.54,63.25,0,None,6.77,8.18,Fail,Released,
58151290,4783063,3795003,2022-08-24,In-Process,273,201,72,73.63,1.622,1.82,4.18,58.87,0,None,7.74,9.77,Pass,Released,Within spec
57651584,4097220,3658781,2025-04-25,In-Process,298,196,102,65.77,0.27,3.99,5.51,71.67,0,Foreign Object,8.36,9.47,Pass,Released,
59166961,4599202,3578655,2021-09-21,In-Process,409,319,90,78.0,0.406,2.83,3.41,56.65,1,None,8.56,9.6,Pass,Released,Within spec
58899769,4356146,3607378,2021-12-25,In-Process,324,292,32,90.12,0.187,2.44,3.38,69.85,0,None,9.31,8.6,Pass,Rework,Within spec
51315191,4370896,3690911,2024-06-01,Chemical,49,47,2,95.92,1.3,3.88,2.81,53.04,0,None,8.71,8.26,Pass,Released,
50005799,4495191,3867949,2025-02-18,Chemical,261,229,32,87.74,2.131,3.42,4.32,52.5,0,None,3.98,5.71,Pass,Released,
55541350,4045791,3626631,2021-08-05,Sensory,195,169,26,86.67,1.248,2.03,5.0,60.38,0,None,7.66,7.76,Pass,Destroy,Borderline
52869843,4917150,3908064,2022-11-14,Final,254,193,61,75.98,1.712,4.02,4.57,67.23,0,None,8.22,7.95,Pending,Released,Within spec
51178771,4486741,3534271,2023-03-12,Chemical,20,14,6,70.0,0.109,3.97,5.54,64.0,0,None,5.52,9.63,Pass,Released,Within spec
59338298,4638298,3977909,2021-05-15,Microbiological,208,161,47,77.4,0.318,3.89,2.52,52.02,0,None,8.55,9.28,Pass,Released,
58180800,4993106,3903995,2025-04-16,In-Process,257,244,13,94.94,1.007,3.86,2.96,67.8,0,None,7.21,9.49,Pass,Released,Within spec
54290344,4492215,3988020,2024-11-21,In-Process,276,195,81,70.65,0.351,1.73,5.75,57.35,0,None,7.57,7.94,Pending,Released,Requires follow-up
50212150,4842381,8531795,2022-09-22,Incoming,54,33,21,61.11,1.41,2.78,5.4,51.95,0,None,7.17,7.92,Pass,Released,Requires follow-up
52801764,4949016,3709564,2024-10-24,Final,471,403,68,85.56,1.83,2.35,3.23,61.78,0,None,7.77,9.54,Pass,Released,Borderline
56396570,4213429,3984917,2023-03-03,Microbiological,308,236,72,76.62,0.48,2.17,2.67,65.69,0,None,8.33,8.89,Fail,Released,Borderline
53077096,4111832,3512412,2021-01-28,In-Process,440,307,133,69.77,1.349,2.94,2.81,71.37,0,None,6.9,8.3,Fail,Released,
52902527,4544344,3626236,2021-06-26,Incoming,35,25,10,71.43,0.871,1.62,3.97,65.12,0,None,7.15,8.09,Pass,Released,
53357398,4912679,3940656,2024-01-07,Chemical,190,137,53,72.11,1.26,2.17,5.23,66.86,0,None,7.09,9.84,Conditional Pass,Released,
50393826,4901783,3887721,2021-02-27,In-Process,262,137,125,52.29,0.515,2.34,5.18,70.24,0,None,7.69,8.61,Conditional Pass,Released,
52037780,4809341,3582181,2022-11-19,In-Process,195,179,16,91.79,0.918,3.32,3.88,60.42,0,None,6.49,9.28,Pass,Released,Within spec
51602216,4368857,3913218,2021-09-15,Final,372,351,21,94.35,1.045,2.48,3.97,63.85,0,None,9.14,8.12,Pass,Released,Within spec
57607930,4306650,3607475,2023-06-10,Microbiological,92,87,5,94.57,1.383,2.36,4.33,71.02,0,None,8.95,9.41,Pass,Re-test,
58917476,4733130,3800062,2021-10-02,Microbiological,246,183,63,74.39,0.36,3.78,5.98,53.2,0,None,6.68,8.95,Pass,Released,Requires follow-up
54298540,4200658,3608987,2021-12-02,Final,227,198,29,87.22,0.851,2.99,2.57,63.52,0,None,8.65,7.27,Pass,Released,Within spec
53091789,4357874,3854645,2022-02-09,Sensory,343,302,41,88.05,0.876,2.17,2.56,51.38,0,None,5.79,8.29,Pass,Released,
52636185,4328014,3548035,2021-12-05,Final,473,373,100,78.86,0.672,2.49,4.2,60.15,0,None,6.78,9.26,Pass,Released,
50439846,4092389,3688388,2022-09-27,Final,189,163,26,86.24,0.294,2.26,5.15,51.08,0,None,9.22,9.45,Pass,Released,
51249148,4427340,3807211,2024-01-01,Incoming,338,289,49,85.5,0.322,1.46,3.85,62.32,0,None,7.94,9.39,Fail,Released,
59963036,4312084,3968382,2023-09-22,Incoming,263,214,49,81.37,1.63,3.71,3.65,70.17,0,None,8.32,8.45,Fail,Released,
59092083,4238333,3614945,2023-01-30,Final,194,143,51,73.71,0.2,2.41,5.16,70.78,0,None,8.26,9.61,Pass,Released,Within spec
58135366,4798741,3840217,2021-10-26,Chemical,331,262,69,79.15,0.385,2.08,4.26,71.89,0,None,8.74,8.78,Pass,Released,
57236446,4635067,3851855,2022-08-29,In-Process,428,274,154,64.02,0.341,1.83,3.76,67.9,0,None,6.21,9.39,Pass,Released,Within spec
53894054,4646502,3978557,2023-09-27,Final,476,443,33,93.07,0.634,2.51,4.81,50.23,0,None,8.98,9.51,Fail,Released,
51997765,4309148,3656146,2022-07-22,In-Process,304,258,46,84.87,1.278,2.79,3.3,69.47,0,None,7.45,8.32,Pass,Released,Within spec
58880699,4043923,3697344,2021-09-18,Incoming,311,189,122,60.77,0.67,2.58,5.39,56.56,0,None,6.35,9.72,Pass,Released,
52256298,4348186,3585949,2024-01-08,Microbiological,91,78,13,85.71,0.506,3.24,3.87,65.27,0,None,7.38,7.97,Conditional Pass,Released,Within spec
53174035,4441707,3805737,2024-09-01,Chemical,109,98,11,89.91,1.921,3.83,5.84,58.08,0,None,6.65,9.9,Pass,Rework,Within spec
58834636,4155413,3526257,2021-01-25,Incoming,477,433,44,90.78,0.239,2.56,4.06,52.97,0,None,9.84,9.09,Pass,Released,
50240503,4997136,3806897,2021-03-05,Final,462,351,111,75.97,2.408,2.52,4.63,69.23,0,None,9.5,6.42,Pass,Released,Requires follow-up
56556883,4109032,3853352,2022-12-08,Incoming,262,152,110,58.02,1.347,2.59,4.61,57.42,0,None,9.59,8.96,Pass,Released,Borderline
55102341,4732440,3784405,2023-08-12,Microbiological,240,226,14,94.17,0.842,3.68,3.26,66.78,0,None,9.21,8.71,Pass,Released,Borderline
54031740,4649560,3657049,2021-08-05,Chemical,350,203,147,58.0,0.833,4.03,4.7,69.99,0,None,5.34,8.73,Conditional Pass,Destroy,
52075043,4204961,3602508,2021-12-29,Microbiological,129,109,20,84.5,1.066,2.36,5.41,60.73,0,None,8.39,8.09,Pass,Released,
50027938,4075981,3620890,2025-01-30,Incoming,244,174,70,71.31,0.212,3.97,3.58,67.61,0,None,9.57,9.77,Pass,Released,
50011382,4570495,3888067,2022-12-15,Incoming,21,15,6,71.43,1.42,3.82,4.81,69.94,1,None,9.77,8.46,Pass,Released,Requires follow-up
57682284,4115512,8540514,2022-08-22,Incoming,123,103,20,83.74,0.242,2.46,4.26,60.74,0,None,7.01,9.27,Pass,Released,Requires follow-up
55889055,4222550,3940059,2021-10-12,Incoming,89,67,22,75.28,0.842,3.03,5.97,50.64,0,None,8.43,8.88,Fail,Released,Requires follow-up
54373715,4044513,3891104,2022-04-23,Incoming,56,24,32,42.86,0.794,2.55,3.63,52.14,0,Bacterial,8.66,8.38,Pass,Released,
51948837,4964961,3703779,2024-12-25,In-Process,457,276,181,60.39,0.817,2.62,3.09,61.4,0,None,9.0,9.27,Pass,Released,
58090574,4013714,3539817,2021-01-30,In-Process,426,343,83,80.52,0.44,3.42,4.3,55.27,0,None,9.77,9.51,Pending,Released,Within spec
57664937,4073207,3814868,2023-07-06,In-Process,301,244,57,81.06,0.3,3.57,3.44,66.92,0,None,8.05,9.15,Fail,Released,Within spec
56521273,4933390,3818692,2023-01-25,In-Process,234,145,89,61.97,0.57,3.46,5.46,70.66,0,None,9.65,9.36,Pass,Released,Requires follow-up
56605209,4041771,3543269,2023-07-07,Final,216,151,65,69.91,0.11,3.54,5.98,65.07,0,None,9.57,8.92,Pass,Released,
58682483,4419920,3928358,2024-02-12,In-Process,357,256,101,71.71,1.093,3.95,4.2,71.0,0,None,6.0,9.18,Fail,Released,
55231783,4381535,3771057,2024-05-05,Final,158,97,61,61.39,0.37,3.47,5.04,61.61,1,None,8.49,8.42,Pass,Released,
55395539,4074283,3535755,2022-05-31,Final,11,9,2,81.82,0.782,1.51,3.91,54.75,0,None,3.29,6.01,Pass,Rework,
58847202,4164733,3824853,2024-03-26,In-Process,104,88,16,84.62,1.22,2.23,4.13,71.56,0,None,8.87,9.86,Conditional Pass,Released,
50104425,4505096,3644818,2023-02-21,Final,403,361,42,89.58,0.443,3.87,4.38,59.94,0,Bacterial,7.81,9.38,Conditional Pass,Rework,Within spec
54276594,4197578,3813167,2022-11-28,Chemical,399,338,61,84.71,0.315,2.62,4.53,61.27,0,None,6.35,9.74,Pass,Released,Within spec
50884007,4806182,3952357,2025-03-24,Incoming,220,215,5,97.73,1.133,1.57,5.48,52.55,0,None,8.08,9.62,Pass,Hold,
58451312,4406713,3952827,2023-12-17,In-Process,395,348,47,88.1,0.876,2.13,2.74,63.4,0,None,8.69,9.1,Pass,Released,Within spec
53057405,4015676,3923635,2022-12-14,In-Process,125,97,28,77.6,0.671,3.35,4.96,71.37,0,None,8.59,9.3,Pass,Released,
59382456,4025049,3747413,2023-02-06,In-Process,468,374,94,79.91,1.0,1.66,5.11,60.81,1,None,8.71,9.05,Pass,Released,Borderline
58960260,4429457,3665395,2024-09-28,Final,275,263,12,95.64,0.925,2.72,4.05,54.85,0,None,8.22,8.64,Pass,Released,Within spec
52076990,4073427,3649657,2022-09-13,Final,426,367,59,86.15,0.903,4.07,4.9,61.76,0,None,5.2,7.56,Fail,Released,Escalated to QA
53981084,4196576,3846624,2022-01-17,Incoming,268,245,23,91.42,0.106,2.0,3.34,61.34,0,None,8.77,8.12,Pass,Released,
54958157,4465241,3993930,2022-01-22,In-Process,90,79,11,87.78,0.451,3.5,5.8,55.71,0,None,8.21,8.81,Conditional Pass,Re-test,
51260745,4928747,3586491,2023-11-18,Microbiological,144,104,40,72.22,0.525,3.34,4.52,53.57,0,Bacterial,6.76,9.38,Conditional Pass,Released,Within spec
51349911,4167651,3556734,2021-02-12,Final,298,240,58,80.54,0.374,1.63,4.32,54.13,0,None,9.08,8.23,Pass,Released,
54760739,4035913,3749814,2021-02-11,Final,113,91,22,80.53,1.078,3.43,3.41,58.32,0,None,8.6,9.04,Pass,Released,Within spec
54552673,4611079,3723082,2025-04-29,Final,167,127,40,76.05,0.382,2.49,3.7,70.31,0,None,9.22,8.14,Pass,Released,Requires follow-up
53822736,4499284,3705793,2021-09-01,Chemical,299,183,116,61.2,0.875,2.38,3.55,66.38,0,None,5.29,7.28,Pass,Hold,Within spec
55335151,4019818,3837967,2023-01-18,Sensory,420,349,71,83.1,0.338,2.47,2.88,67.0,0,None,5.96,8.65,Fail,Released,Borderline
52136567,4784362,3861695,2024-04-01,Final,442,390,52,88.24,1.724,2.46,4.62,58.17,0,None,9.47,6.97,Pass,Rework,Within spec
59592791,4265201,3801654,2022-06-15,In-Process,282,180,102,63.83,0.599,3.58,2.64,64.47,0,None,6.59,9.91,Pass,Released,Borderline
58394775,4639030,3527131,2024-01-06,Chemical,464,423,41,91.16,0.916,3.96,2.97,69.48,0,None,9.51,8.84,Pass,Released,
59778510,4216241,3996901,2024-11-01,Sensory,349,308,41,88.25,1.961,1.96,3.86,54.31,0,None,8.58,7.31,Pass,Released,Borderline
56931425,4755886,3932402,2024-06-27,Chemical,447,384,63,85.91,2.012,2.03,5.95,71.56,0,None,8.0,9.17,Pass,Rework,Within spec
54434244,4295442,3805722,2025-03-10,Chemical,222,181,41,81.53,1.451,3.91,5.25,50.76,0,Foreign Object,8.43,7.57,Pass,Released,Within spec
50525321,4305264,3900630,2021-05-19,Incoming,199,161,38,80.9,1.39,1.74,4.16,64.78,0,None,5.94,8.56,Pass,Released,Within spec
56578308,4011025,3719078,2024-05-11,In-Process,179,168,11,93.85,1.021,3.98,4.38,61.2,0,None,8.65,9.58,Conditional Pass,Hold,Within spec
51927550,4777917,3667199,2022-08-20,Incoming,203,130,73,64.04,1.529,3.51,5.07,57.28,0,None,8.26,7.57,Pass,Released,
58978450,4453891,3685876,2023-08-24,Microbiological,253,79,174,31.23,1.237,2.51,4.27,71.51,0,None,8.77,7.18,Fail,Released,
50673472,4405553,3640862,2023-05-09,In-Process,147,131,16,89.12,0.926,3.66,4.16,60.34,0,None,7.18,7.3,Pass,Hold,Borderline
55648537,4466336,3992926,2023-09-06,Chemical,86,80,6,93.02,0.047,2.79,3.31,66.69,0,None,7.67,8.46,Pass,Destroy,Borderline
56404986,4351334,3712446,2022-09-01,Final,209,169,40,80.86,0.87,2.47,3.55,63.24,0,None,7.88,8.04,Pass,Released,Escalated to QA
59780220,4234503,3937809,2023-05-20,Microbiological,47,45,2,95.74,0.507,3.03,4.77,66.87,0,None,8.72,8.3,Pass,Released,
50031558,4737811,3670545,2024-11-30,Sensory,396,304,92,76.77,0.249,1.53,4.43,53.69,0,None,5.57,9.34,Pass,Re-test,
56645745,4067569,3563199,2021-07-29,Incoming,159,138,21,86.79,0.32,3.38,4.56,57.37,0,None,9.02,8.1,Pass,Released,Within spec
51969191,4231787,3851131,2024-01-04,Final,317,274,43,86.44,0.186,1.53,3.14,61.43,0,None,6.92,9.33,Pass,Released,Requires follow-up
59061708,4101810,3785253,2021-07-25,Chemical,178,175,3,98.31,1.279,1.56,4.54,61.93,0,None,8.81,8.94,Conditional Pass,Released,
50157509,4001362,3746488,2023-10-11,Final,327,286,41,87.46,1.301,3.32,3.36,51.3,0,None,8.99,9.09,Pass,Rework,
56763970,4653124,3933383,2022-02-05,Microbiological,498,477,21,95.78,0.537,2.29,3.42,62.84,1,None,7.03,9.49,Pass,Destroy,Within spec
57255179,4830251,3842159,2022-04-03,Final,481,374,107,77.75,0.548,3.67,4.72,53.82,0,None,4.83,8.64,Pass,Released,
50266655,4715458,3839674,2024-09-08,Final,314,294,20,93.63,2.495,3.39,3.5,67.64,0,None,7.39,6.6,Pass,Released,Borderline
57801560,4016464,3954255,2024-03-24,In-Process,373,352,21,94.37,1.152,1.99,3.86,71.84,0,None,4.33,8.48,Pass,Rework,
55806142,4950792,3628496,2023-03-10,Sensory,92,70,22,76.09,0.64,1.96,5.99,66.87,0,None,8.39,7.0,Pass,Released,Within spec
55245783,4503237,3782230,2025-01-05,Final,37,25,12,67.57,0.144,4.05,3.18,58.5,0,None,6.58,8.84,Pending,Released,
58731314,4890121,3563451,2023-03-04,Incoming,119,63,56,52.94,2.609,1.88,2.99,65.85,0,None,7.22,7.22,Pass,Released,Within spec
57143949,4571383,3677984,2022-10-28,Chemical,189,117,72,61.9,1.75,2.45,4.68,70.25,0,None,8.52,9.24,Pass,Released,Within spec
53583161,4390513,3518367,2022-03-06,Chemical,425,387,38,91.06,1.338,4.01,3.74,50.36,0,None,5.29,8.83,Pass,Re-test,
59973015,4983852,3846768,2021-07-16,Sensory,160,99,61,61.88,0.409,3.38,3.09,50.25,1,None,5.02,8.4,Pass,Released,Borderline
51349025,4229148,3989444,2021-08-04,Chemical,83,71,12,85.54,1.271,3.95,2.98,50.39,0,None,8.69,7.91,Pending,Released,
53717109,4607129,3787658,2021-11-26,In-Process,38,30,8,78.95,0.511,4.06,2.94,57.99,0,None,7.78,5.81,Pass,Released,
56266017,4654621,3968462,2023-02-22,Chemical,159,50,109,31.45,0.657,3.37,4.79,61.3,0,None,8.99,9.09,Pass,Released,
51080592,4290564,3655529,2022-03-02,Incoming,479,431,48,89.98,0.4,3.73,4.42,66.32,0,None,6.24,7.99,Pass,Destroy,Borderline
51373115,4893258,3675175,2024-12-24,In-Process,446,291,155,65.25,0.658,3.44,3.89,68.42,0,None,6.84,9.02,Pass,Released,
54928504,4433213,3810952,2023-01-07,Microbiological,105,95,10,90.48,0.576,3.15,2.67,71.21,0,None,9.11,9.13,Pass,Released,
58204355,4647168,3680139,2022-06-28,Final,54,45,9,83.33,0.105,2.08,4.17,53.26,0,None,9.08,9.28,Pass,Released,Within spec
58351724,4327602,3515030,2025-04-14,Microbiological,35,26,9,74.29,0.442,2.52,4.82,64.35,0,None,9.63,9.42,Pass,Hold,
50249467,4593139,3828651,2024-10-14,In-Process,421,309,112,73.4,0.525,1.48,6.0,56.34,0,None,8.14,6.98,Pass,Released,
57714298,4930825,3918930,2024-04-10,Chemical,492,439,53,89.23,0.52,3.59,3.32,69.23,0,None,6.8,8.88,Pass,Released,Requires follow-up
58647418,4725150,3909298,2024-05-28,Chemical,481,452,29,93.97,0.198,1.66,3.9,53.02,1,None,8.63,9.88,Pass,Released,
55478532,4513342,3889414,2024-07-23,Incoming,182,120,62,65.93,2.165,2.22,5.5,63.6,0,None,8.72,8.86,Pass,Released,Within spec
59533726,4871662,3568118,2025-04-10,Microbiological,73,69,4,94.52,0.808,2.19,3.05,54.42,0,None,9.1,9.56,Pass,Destroy,Escalated to QA
57898048,4875873,3858091,2024-09-27,Chemical,15,14,1,93.33,0.361,3.68,4.0,65.32,0,None,6.65,8.27,Pass,Released,
51166059,4450476,3770354,2023-02-20,Final,413,342,71,82.81,2.102,1.7,3.44,53.99,0,None,7.4,7.9,Pass,Released,
58709978,4172556,3767510,2024-02-22,Incoming,35,20,15,57.14,1.498,2.87,3.13,69.97,0,None,5.56,9.45,Pass,Released,Requires follow-up
59548359,4838837,3588400,2024-07-11,Incoming,398,257,141,64.57,0.654,3.38,2.56,66.17,0,None,6.59,8.1,Conditional Pass,Released,Within spec
50894004,4252730,3556292,2022-11-20,Incoming,28,26,2,92.86,3.103,3.52,4.85,51.64,0,None,7.96,7.92,Pass,Released,
57895726,4535593,3965017,2021-07-14,Final,364,258,106,70.88,0.365,2.04,3.01,69.95,0,None,8.74,7.56,Pass,Released,
50574108,4618472,3738310,2023-05-03,Final,66,51,15,77.27,0.22,2.67,2.65,61.69,0,None,9.59,9.26,Pass,Released,
53097483,4681816,3621786,2023-04-22,In-Process,430,323,107,75.12,0.962,2.15,5.28,69.9,0,None,8.59,9.02,Fail,Released,Borderline
52841722,4224471,3599002,2024-10-27,Incoming,200,197,3,98.5,0.975,3.28,4.69,54.53,0,None,9.26,8.7,Pending,Released,
55800137,4204485,3908550,2023-02-11,Chemical,369,307,62,83.2,0.853,2.38,5.59,71.89,0,None,8.22,8.73,Pass,Rework,Borderline
54109557,4938009,3761633,2025-02-07,Incoming,461,426,35,92.41,0.795,2.35,4.13,65.74,0,None,5.39,9.66,Fail,Released,Within spec
51086354,4145901,3938502,2023-01-13,Final,136,83,53,61.03,0.505,2.76,5.01,68.6,1,Bacterial,9.48,9.61,Pass,Released,
59422376,4140619,3782956,2021-08-06,Final,48,45,3,93.75,1.03,1.73,3.36,59.62,0,None,9.63,9.61,Pass,Rework,
57485000,4596656,3892990,2022-05-06,Final,406,322,84,79.31,1.453,1.93,2.74,63.4,0,None,5.9,5.19,Pass,Rework,Borderline
56062455,4213414,3505871,2021-10-11,Microbiological,11,9,2,81.82,1.47,1.97,3.89,51.03,0,None,9.13,9.3,Pass,Released,
56648068,4616177,3697965,2024-04-17,Final,176,142,34,80.68,0.126,2.42,4.31,66.15,0,None,6.99,8.93,Conditional Pass,Released,
52044131,4529422,3653166,2022-08-14,Chemical,16,13,3,81.25,0.462,3.22,4.33,50.37,0,None,8.95,8.79,Pass,Released,
56039366,4540292,3846716,2024-09-12,Incoming,318,253,65,79.56,1.356,1.92,5.03,71.9,0,None,9.57,9.28,Pass,Released,Within spec
59619780,4781687,3549287,2021-01-11,In-Process,305,268,37,87.87,0.915,2.05,2.79,67.68,0,None,3.34,7.82,Pass,Released,Within spec
