shipment_id,route_id,order_id,shipment_date,scheduled_delivery_date,actual_delivery_date,product_id,quantity_units,weight_kg,volume_m3,temperature_min_c,temperature_max_c,tracking_number,customs_cleared,customs_clearance_date,total_cost_usd,insurance_value_usd,delivery_status,delay_reason,customer_satisfaction_score
41605521,7726171,2032463,2023-04-12,2023-04-24,2023-04-26,1137794,412,699.06,6.009,2,30,890462572395,0,,858.43,135.4,In-Transit,None,4.2
43742759,7874643,2338662,2024-01-24,2024-01-26,2024-01-31,1997958,140,64.13,3.405,18,25,825239534333,0,,398.39,6325.74,Delivered,None,2.8
41891132,7862140,2471232,2023-12-14,2023-12-23,2023-12-25,1400637,162,156.84,0.678,10,20,270391640672,0,,245.73,2702.55,Delivered,Address Error,
47572847,7822271,2525417,2024-06-20,2024-06-21,2024-06-25,1338265,272,54.56,0.303,10,25,588352143619,0,,322.6,336.0,Delivered,None,4.0
43652235,7518518,2553824,2023-07-05,2023-07-12,2023-07-12,1553106,214,359.55,3.712,10,8,827876398059,1,2022-09-18,20.0,5178.3,Delivered,None,
40037570,7216956,2825351,2024-12-15,2024-12-18,2024-12-19,1383650,167,26.37,4.673,10,30,637983956452,0,,422.48,868.83,In-Transit,Weather,4.1
47719813,7484668,9857335,2022-06-22,2022-07-05,2022-07-06,1297408,306,29.96,0.198,15,8,856087989724,0,,1216.75,1952.12,Delivered,Weather,4.5
43756733,7199164,2158112,2022-12-26,2022-12-28,2022-12-29,1849195,227,21.78,3.039,15,20,868245760929,0,,20.0,2270.62,Delivered,None,
41884917,7344890,2451082,2024-06-14,2024-06-19,2024-06-20,1521481,179,528.12,0.932,2,20,417149473800,0,,20.0,224.36,In-Transit,None,4.0
40241883,7344197,2014502,2024-10-29,2024-11-05,2024-11-13,1484297,126,235.11,2.621,18,20,652092154869,1,2023-01-31,280.87,90.06,Delivered,None,4.7
41459762,7640284,2807811,2025-04-10,2025-04-23,2025-04-25,1797692,196,1282.09,0.196,18,25,166679595555,0,,280.75,2279.17,Delayed,None,3.5
43742797,7002751,2202876,2023-05-24,2023-06-03,2023-06-03,1275416,159,151.29,0.05,15,25,541564334493,0,,161.83,6049.71,Delivered,Customs,
43946126,7136350,2938558,2023-05-01,2023-05-08,2023-05-09,1675914,276,240.86,0.159,10,8,431025328316,0,,349.07,332.43,Failed,Traffic,4.2
43848029,7251623,2723419,2025-02-15,2025-02-23,2025-02-23,1263576,196,496.03,0.568,10,25,474366254421,0,,572.56,667.92,Delivered,None,4.1
43578467,7640044,2482503,2023-09-23,2023-10-06,2023-10-06,1026784,169,146.98,2.216,15,25,146406817780,0,,937.09,803.3,Delivered,None,3.6
49474025,7264617,2041085,2024-08-25,2024-09-02,2024-09-03,1751664,481,427.52,0.061,15,25,111029050628,0,,441.16,50.0,Delivered,None,
46157183,7565461,2771976,2025-04-30,2025-05-02,2025-05-03,1103697,312,20.57,0.78,2,20,492920415639,0,,300.72,1876.19,Delivered,None,3.9
48870583,7212133,2483856,2024-03-26,2024-04-02,2024-04-03,1049730,171,137.69,0.05,10,20,701224969881,0,,1227.62,88.08,Delivered,None,4.3
40582329,7347724,2328221,2023-01-25,2023-02-01,2023-02-02,1528732,509,164.09,0.176,2,20,364660082344,1,2023-12-13,92.74,1664.45,Delivered,None,4.0
47277110,7335435,2393652,2023-02-06,2023-02-16,2023-02-17,1430852,303,21.25,0.082,15,25,791164268830,0,,1544.39,1882.29,Delivered,Address Error,3.2
43744828,7546725,2097250,2024-05-26,2024-06-08,2024-06-08,1149835,207,269.05,1.013,18,25,884368171097,0,,797.02,776.69,Delivered,None,4.3
41240602,7530612,2229010,2023-05-29,2023-05-30,2023-06-01,1335404,97,666.89,0.753,18,30,631485557868,0,,224.95,162.43,Delivered,None,
49408119,7899433,2753117,2022-12-17,2022-12-18,2022-12-19,1400705,303,401.96,0.537,18,8,169780374667,0,,756.7,52.16,Delivered,Traffic,4.1
48025744,7563621,2413856,2024-08-29,2024-09-02,2024-09-04,1303175,207,111.69,1.777,10,30,794104579370,0,,104.74,956.15,Delivered,None,3.1
47097852,7940651,2389127,2023-05-12,2023-05-17,2023-05-17,1311857,262,794.66,0.272,2,20,224840626236,0,,106.72,475.38,Delayed,None,3.7
47894309,7414898,2370429,2023-07-12,2023-07-15,2023-07-19,1760020,265,1456.65,2.941,15,8,783953871274,0,,757.01,1373.03,In-Transit,None,
40475354,7930203,2058496,2025-02-18,2025-02-28,2025-03-02,1514902,305,207.9,0.119,2,8,537470773388,0,,1558.79,524.49,Delivered,None,4.6
44533707,7345676,2474348,2024-11-24,2024-12-04,2024-12-06,1933331,294,109.71,1.306,10,8,101894161365,0,,534.8,460.23,Failed,None,
40936392,7431210,2946500,2022-07-15,2022-07-26,2022-07-28,1856432,134,122.23,0.422,10,8,687305889902,0,,42.61,656.69,Delivered,None,
40776382,7703212,9990863,2023-07-19,2023-07-30,2023-08-01,1738949,193,151.99,2.575,10,8,667194449002,1,2022-08-25,1789.48,1427.3,Delivered,None,3.8
40522816,7871086,2446768,2022-08-15,2022-08-26,2022-08-30,1866758,135,395.22,1.481,2,8,730201520599,1,2023-07-13,1328.92,884.76,Returned,None,
42726734,7899014,2495843,2025-04-10,2025-04-19,2025-04-21,1365685,113,123.92,2.952,15,30,365513192709,1,2023-07-28,752.44,1143.48,Delivered,Weather,3.4
42475508,7880827,2233209,2022-12-07,2022-12-14,2022-12-15,1388812,99,51.67,1.74,10,8,982302413622,1,2024-06-18,173.05,132.76,Delivered,None,4.7
43268855,7070702,2268074,2024-03-29,2024-04-01,2024-04-02,1325480,177,331.81,0.779,10,25,707751167063,0,,316.13,316.57,Delivered,Customs,
47712782,7369848,2374288,2023-07-08,2023-07-15,2023-07-17,1274968,382,42.29,0.574,10,8,558884679655,1,2024-05-12,1094.01,1267.75,Delivered,None,4.5
44610670,7924177,2131230,2023-12-18,2023-12-31,2024-01-02,1523826,461,179.57,1.449,10,20,889190555730,0,,124.41,2978.9,Delivered,None,3.0
46278134,7500461,9863417,2025-02-21,2025-03-06,2025-03-08,1973140,260,790.53,1.985,10,20,509643197522,0,,200.4,1287.45,Delayed,None,4.3
43598216,7825923,2447826,2023-05-27,2023-06-05,2023-06-06,1363292,252,462.27,0.072,10,25,115399962120,0,,542.28,3504.09,Delivered,Traffic,3.6
40367481,7878142,2376649,2025-04-14,2025-04-19,2025-04-20,1780147,413,15.93,0.204,15,8,245055597219,0,,307.46,325.1,Delivered,None,
46799861,7696984,2854523,2023-12-20,2024-01-02,2024-01-09,1882862,111,985.49,2.837,15,30,987662665434,0,,265.35,103.5,Delivered,None,4.4
43038834,7663483,2019369,2022-08-27,2022-09-01,2022-09-01,1659196,312,81.53,0.05,18,8,174042191809,1,2023-01-16,36.74,4707.46,Delivered,None,3.5
47244272,7316225,2743921,2024-01-17,2024-01-26,2024-01-27,1038971,188,61.18,0.087,18,8,175190926159,0,,317.74,1268.17,Delivered,None,2.3
46675671,7368662,2303894,2023-10-13,2023-10-21,2023-10-26,1257277,434,91.24,0.418,18,30,619463022763,0,,662.7,1442.9,Delivered,None,
41490006,7485227,2130603,2024-10-19,2024-10-31,2024-10-31,1897650,222,283.03,0.05,10,20,701394865463,0,,130.27,485.33,Delivered,Traffic,
42352380,7393950,2445386,2024-03-04,2024-03-08,2024-03-11,1555198,188,79.48,3.7,2,25,742271285158,0,,636.7,156.57,Delivered,Customs,4.6
43229728,7525689,2661757,2022-11-04,2022-11-11,2022-11-13,1541320,198,154.56,0.05,10,25,755126312059,1,2023-02-05,33.31,67.48,Delivered,None,3.4
47909479,7425353,2737007,2023-01-28,2023-02-04,2023-02-08,1660251,184,578.51,1.13,10,30,516108781694,0,,537.92,4799.3,Delivered,None,
42877952,7460236,2093718,2022-06-05,2022-06-18,2022-06-18,1567689,126,137.74,0.05,18,25,180465674536,0,,1710.85,597.09,In-Transit,None,2.1
40866829,7143617,2650010,2022-08-14,2022-08-21,2022-08-22,1937089,478,2.34,0.133,18,20,802577504500,0,,553.74,803.54,Delivered,Traffic,2.5
43539387,7206288,2210729,2022-09-04,2022-09-11,2022-09-13,1469546,243,1010.2,0.262,10,25,846047530561,0,,37.28,368.58,Delivered,None,4.2
44655070,7884530,2005615,2024-02-06,2024-02-14,2024-02-17,1013994,210,1047.84,0.907,2,20,932415449092,0,,436.29,2207.99,Delivered,None,
43055892,7931544,2863147,2022-07-31,2022-08-13,2022-08-15,1110258,364,176.33,0.898,18,20,139211243635,0,,86.43,2060.57,Delivered,None,4.6
49045388,7454942,2744177,2024-07-11,2024-07-12,2024-07-17,1248829,225,926.28,0.609,15,25,953608914960,0,,347.79,3589.08,Delivered,None,3.5
45129930,7902047,2739610,2023-05-15,2023-05-17,2023-05-17,1681311,323,84.91,5.905,15,30,882854914459,0,,463.59,593.22,Delivered,None,3.6
46633324,7001931,2809936,2023-01-02,2023-01-06,2023-01-07,1728738,498,63.92,2.561,18,8,629672151637,0,,175.75,4233.02,Delivered,None,4.5
44672157,7870043,9963477,2022-10-21,2022-10-29,2022-11-02,1036818,181,58.6,2.709,2,30,551237095309,0,,203.02,1106.96,In-Transit,None,3.6
43922907,7147847,2666199,2024-09-06,2024-09-08,2024-09-09,1977495,194,3.36,3.244,2,20,541923959423,0,,168.01,1508.63,Delivered,None,
40656979,7593896,2176111,2023-09-24,2023-10-02,2023-10-02,1440126,242,351.22,0.347,18,20,808063774601,0,,249.83,266.94,Delivered,None,4.0
45824907,7846453,2115442,2025-01-27,2025-02-09,2025-02-09,1509616,173,264.8,1.392,18,30,965552541057,0,,485.89,1563.23,In-Transit,None,
44598112,7643735,2389904,2023-02-11,2023-02-19,2023-02-20,1971697,315,423.77,1.368,15,25,145743380250,1,2024-06-29,293.02,4360.96,Delivered,None,4.3
40979029,7015620,2767982,2024-12-11,2024-12-24,2024-12-29,1824172,277,45.07,3.238,18,25,317267445760,0,,440.87,550.57,Delivered,Address Error,3.4
46322449,7801825,2256958,2023-12-01,2023-12-08,2023-12-10,1760897,426,93.51,0.685,2,30,446395971511,1,2022-08-04,387.96,309.2,Delivered,None,
43342344,7215963,2896339,2024-03-21,2024-03-24,2024-03-25,1678139,248,142.14,0.213,18,8,808272528375,0,,255.86,2005.26,Delivered,None,4.4
47472904,7897796,2577635,2022-08-21,2022-08-29,2022-08-30,1872002,160,42.51,4.311,2,20,665162307556,1,2024-09-07,285.12,2061.54,Delivered,None,
45301602,7775475,9839264,2023-04-11,2023-04-18,2023-04-19,1605136,258,150.09,2.434,2,30,703794269138,0,,176.98,84.69,Delivered,None,2.3
40111100,7218667,2971802,2024-09-04,2024-09-05,2024-09-07,1863392,616,252.91,0.283,10,8,878130301966,0,,294.84,80.08,Delivered,None,
44355518,7588305,2975593,2025-03-14,2025-03-18,2025-03-23,1230217,247,243.8,1.475,2,8,657249546963,0,,155.08,168.86,Delivered,None,4.0
41888147,7579321,2653191,2023-02-17,2023-02-26,2023-02-27,1704869,546,44.67,0.631,10,25,170899398420,0,,304.75,2303.53,Delivered,None,2.4
42015561,7718254,2285489,2023-12-18,2023-12-30,2024-01-02,1103743,212,1098.12,2.043,10,25,303517419061,0,,878.86,4941.73,In-Transit,None,
46175733,7967924,2244737,2024-08-31,2024-09-04,2024-09-06,1828950,170,96.03,0.365,10,30,906264727431,0,,52.24,1526.63,Delivered,None,2.8
45257249,7100329,2431796,2025-01-05,2025-01-14,2025-01-15,1925664,338,227.66,2.058,15,30,439073225101,0,,210.47,1912.58,Failed,None,4.6
48895669,7135731,2405989,2023-02-18,2023-03-01,2023-03-02,1202978,255,38.61,0.05,15,25,410428784595,1,2024-01-19,951.23,1088.13,Delivered,Weather,3.6
48260446,7027605,2072121,2023-12-11,2023-12-21,2023-12-21,1622439,298,42.28,0.189,2,30,466602210622,1,2023-05-30,386.29,6447.36,In-Transit,Traffic,4.1
44832213,7035028,2786498,2023-12-16,2023-12-26,2023-12-28,1680006,347,91.65,1.532,15,30,200037726328,1,2023-05-29,1363.63,307.77,Delivered,None,4.7
41110298,7277454,2941950,2023-05-15,2023-05-27,2023-05-30,1617293,256,397.7,0.203,18,25,877686836023,0,,1310.21,1677.46,Delivered,Weather,
48379938,7190223,2491389,2024-11-14,2024-11-26,2024-11-29,1068075,190,159.57,4.928,2,20,564611642615,0,,148.38,1097.15,Failed,Weather,3.7
42949336,7878250,2160254,2024-12-12,2024-12-19,2024-12-20,1093294,547,33.49,1.581,2,30,671275209191,0,,450.3,1023.09,In-Transit,None,
48696326,7276310,2135607,2022-08-16,2022-08-19,2022-08-21,1768457,148,128.2,1.427,2,25,629659939945,0,,20.0,3674.13,Delivered,None,4.8
41946719,7082481,2326289,2023-07-29,2023-08-05,2023-08-08,1769622,124,220.6,7.385,2,8,590274233256,0,,607.92,3753.13,Delivered,None,
46590865,7009683,2141033,2023-05-10,2023-05-15,2023-05-16,1741485,310,11.31,3.656,2,25,797635550601,0,,66.86,5370.31,Delivered,Address Error,4.5
42617523,7394790,2169771,2023-04-15,2023-04-25,2023-04-27,1207861,160,548.42,1.159,2,25,800158557331,0,,155.05,967.29,Failed,None,
44664376,7634089,2372041,2025-04-11,2025-04-13,2025-04-14,1881851,271,424.62,0.05,18,30,687334135934,0,,421.48,7519.05,Delivered,None,
45576447,7943129,2396273,2024-06-24,2024-06-28,2024-06-28,1793492,466,141.32,0.277,2,25,389823802439,0,,471.42,6323.91,Delivered,Address Error,1.7
46963565,7739227,2066237,2024-07-06,2024-07-14,2024-07-16,1144253,312,23.87,1.735,18,30,492877769433,0,,886.17,2888.63,In-Transit,Customs,4.4
44413193,7751314,2827141,2024-12-15,2024-12-27,2024-12-28,1063964,161,660.16,0.778,15,30,245678302870,0,,113.79,126.81,In-Transit,None,3.0
44825537,7764120,2183455,2024-11-22,2024-11-25,2024-11-26,1118591,149,22.85,0.716,15,25,724418854784,0,,276.55,2635.67,Delivered,None,4.7
48976145,7126475,2693350,2022-09-29,2022-10-02,2022-10-04,1451655,192,184.5,1.737,10,30,126050024800,0,,741.01,4934.09,Delivered,None,4.3
44840051,7748876,2303769,2023-07-30,2023-08-08,2023-08-12,1812518,122,47.39,0.633,15,25,950933472041,0,,212.21,1312.85,Delivered,None,
45182600,7253875,2911152,2025-03-11,2025-03-22,2025-03-22,1665733,91,153.8,0.461,15,30,727321247400,0,,444.6,709.61,Delayed,Traffic,
42361151,7876625,2995149,2024-10-26,2024-10-27,2024-10-29,1696114,119,196.94,0.553,2,8,263636117106,0,,1263.8,2627.39,Delivered,None,4.7
43357352,7679998,2659942,2022-11-01,2022-11-08,2022-11-09,1104708,364,91.13,2.356,18,30,482435093884,0,,257.83,2767.5,Delivered,None,3.4
40726900,7535317,2019791,2023-01-11,2023-01-22,2023-01-24,1697794,307,642.46,1.686,15,8,749273666444,0,,355.14,4431.05,Delivered,Capacity,4.5
43077088,7864551,2519807,2024-07-25,2024-08-02,2024-08-07,1017743,95,100.55,0.163,15,30,263927486768,1,2022-09-15,527.56,1661.0,In-Transit,None,
45812032,7264379,2550033,2025-04-11,2025-04-23,2025-04-27,1654229,252,776.12,1.55,10,30,113480230116,1,2023-02-10,82.84,50.0,Delivered,Weather,4.1
43362819,7587892,2475978,2024-12-24,2025-01-03,2025-01-04,1977071,276,74.03,1.271,15,20,685753729504,0,,200.4,327.94,Delivered,None,
40917252,7185428,2446647,2025-04-06,2025-04-16,2025-04-19,1170678,99,25.24,0.575,2,30,976817256959,0,,22.3,3659.57,Delivered,None,4.5
47046744,7278437,2145147,2022-10-01,2022-10-12,2022-10-13,1265126,254,45.84,0.173,15,20,522024496389,1,2022-07-13,241.35,972.81,Failed,None,3.7
47951508,7299339,2971930,2025-03-28,2025-03-30,2025-04-04,1481159,234,96.21,0.307,10,20,928849787543,0,,307.15,479.46,Delivered,None,4.6
47677502,7059539,9959777,2022-06-26,2022-07-01,2022-07-07,1156270,194,233.17,0.957,10,25,695301796484,1,2025-03-21,220.12,254.44,Delivered,Traffic,4.9
43861895,7768471,2590324,2022-12-23,2023-01-03,2023-01-04,1153721,131,241.19,1.088,10,30,745719076580,0,,123.36,2453.17,Delivered,None,
48790703,7703716,2248904,2023-03-31,2023-04-10,2023-04-16,1131952,170,619.34,0.11,15,20,190102988744,0,,255.96,160.25,Delivered,None,3.5
45222313,7963993,2188346,2022-12-26,2023-01-06,2023-01-07,1376566,103,51.93,1.867,18,20,590451625645,0,,289.13,533.43,Delivered,Customs,
46561333,7860488,2002992,2024-03-15,2024-03-21,2024-03-22,1842430,459,18.76,2.274,15,20,238805952592,1,2023-06-23,701.01,409.07,Delivered,None,3.9
44133451,7454469,2490056,2023-10-29,2023-11-09,2023-11-10,1489992,187,28.42,0.563,18,25,580602314860,0,,20.0,367.39,Delivered,None,
44995538,7126212,2984774,2024-12-26,2025-01-04,2025-01-04,1623300,259,323.43,0.54,10,8,430086591334,0,,51.03,71.69,Delivered,None,
40181684,7342639,2290869,2024-04-24,2024-05-05,2024-05-07,1450736,325,28.17,0.066,2,30,374110254852,0,,223.67,310.25,Delayed,Traffic,4.7
40779280,7984657,2222271,2024-09-01,2024-09-02,2024-09-03,1987410,165,46.15,0.096,10,30,239258748390,0,,1406.15,2065.3,Delivered,None,4.3
46154562,7473933,2105969,2024-10-14,2024-10-27,2024-10-29,1489131,242,569.2,4.643,18,8,923690725877,0,,375.06,50.0,Delivered,None,4.0
45443946,7009563,2570009,2024-02-07,2024-02-12,2024-02-13,1447829,374,95.92,1.295,15,20,393059327489,0,,58.76,1381.84,In-Transit,None,4.7
47069436,7233149,2911169,2025-03-02,2025-03-07,2025-03-08,1796775,236,142.21,0.444,10,30,728013194623,0,,488.49,5233.72,In-Transit,None,
45832272,7319170,2927603,2023-09-14,2023-09-22,2023-09-24,1363579,247,425.39,0.435,2,8,969595744906,0,,36.74,2077.6,In-Transit,None,3.0
47596482,7300356,2913097,2023-11-27,2023-11-28,2023-11-29,1735534,404,32.52,1.337,18,20,634029843051,1,2024-07-31,316.35,1053.33,Delayed,None,3.5
43631912,7362372,2759559,2023-08-02,2023-08-12,2023-08-16,1614383,394,218.63,0.412,2,25,278895800738,1,2025-01-10,322.07,235.62,Delivered,None,4.3
41458822,7311857,2145908,2024-10-06,2024-10-09,2024-10-10,1009593,148,495.91,0.261,15,25,655552661969,0,,694.45,1370.42,Delivered,Customs,3.0
41246183,7311794,2606101,2022-10-26,2022-10-31,2022-10-31,1091374,266,24.25,0.456,18,30,194355688799,1,2024-10-11,370.02,834.31,Delivered,None,4.6
43862021,7862021,2905561,2022-11-25,2022-11-27,2022-12-02,1979197,208,30.51,0.346,10,25,488317889455,1,2024-08-26,1721.6,4351.96,Delayed,Capacity,3.5
44808852,7876114,2529173,2024-06-21,2024-06-28,2024-06-28,1905626,152,470.92,1.673,15,8,997350276736,0,,214.92,217.17,In-Transit,Customs,
40292528,7338676,2759107,2023-03-06,2023-03-19,2023-03-26,1737552,293,264.49,0.524,10,8,379699793014,0,,139.6,2663.13,Delivered,None,4.6
41259132,7849624,2740363,2023-10-12,2023-10-25,2023-10-25,1985458,343,485.15,1.403,10,25,643233419218,0,,20.0,8328.46,Delayed,None,3.5
45589432,7792375,2250238,2023-07-30,2023-08-08,2023-08-08,1593318,293,127.51,1.935,15,25,467054439826,1,2022-12-02,118.21,3583.28,Delivered,None,
40296751,7360753,2360699,2022-11-05,2022-11-16,2022-11-17,1534485,247,149.97,0.604,18,20,969954477030,0,,573.0,1742.22,Failed,None,3.9
49791921,7551587,2314158,2023-04-30,2023-05-02,2023-05-04,1716261,143,1574.71,0.548,15,25,521597954389,0,,651.23,1924.44,Delivered,None,3.4
49855386,7266697,2236119,2022-07-26,2022-07-30,2022-07-31,1867127,222,748.91,0.654,2,8,297321999513,1,2025-01-05,664.01,4757.21,In-Transit,None,3.0
49905551,7018803,2114880,2023-11-13,2023-11-15,2023-11-15,1121618,294,165.1,3.27,15,25,458212828502,1,2023-03-12,21.5,6088.06,Delivered,None,3.3
43659700,7464225,2627526,2023-07-05,2023-07-17,2023-07-18,1820836,289,98.42,0.05,10,20,629307116143,1,2022-09-08,58.86,2569.3,Delivered,Weather,4.4
41961533,7316292,2598502,2022-12-22,2022-12-31,2022-12-31,1615515,219,440.93,2.173,10,25,704694054865,0,,1584.95,1433.81,Delivered,Weather,3.5
43039891,7088123,2991616,2024-09-16,2024-09-24,2024-09-24,1913345,265,990.19,1.823,18,30,133091027545,1,2024-06-08,418.61,8333.61,Delivered,None,4.1
45199422,7224232,2523449,2024-10-25,2024-11-03,2024-11-06,1601267,118,190.38,2.66,18,20,766494191262,0,,117.46,3581.06,In-Transit,None,4.1
43166106,7544012,2989372,2023-09-15,2023-09-25,2023-09-25,1022148,332,45.21,3.325,2,20,590761043602,0,,171.0,50.0,Delivered,Weather,4.1
47030370,7538039,2089139,2023-11-03,2023-11-04,2023-11-06,1177583,177,435.52,3.381,2,25,461052475342,1,2024-08-24,124.63,930.97,Delivered,None,4.6
44807926,7038725,2612207,2023-11-18,2023-11-30,2023-12-02,1014987,282,475.24,3.717,15,8,462635449384,0,,307.74,7999.05,Delivered,None,
49041446,7127877,2292292,2024-08-05,2024-08-18,2024-08-23,1146000,171,9.5,3.231,18,8,130849043669,0,,610.57,1012.24,Delivered,None,
48093918,7835364,2428323,2022-10-31,2022-11-04,2022-11-04,1031540,409,139.68,1.822,10,25,654771431515,0,,222.48,1032.63,Delivered,None,3.4
44505683,7349976,2140524,2024-07-17,2024-07-28,2024-07-30,1435955,298,274.07,1.67,2,8,855660057965,0,,1582.32,1629.29,Delayed,Weather,3.2
42650378,7338900,2841578,2024-07-27,2024-08-01,2024-08-01,1492871,123,42.26,1.394,15,25,251831121649,1,2023-12-10,400.33,50.0,Delivered,None,
41663754,7757918,2500429,2022-12-29,2023-01-03,2023-01-05,1428151,287,622.0,1.309,2,25,362361390419,0,,73.37,893.82,Delayed,None,2.3
42558548,7165457,2620798,2025-02-19,2025-02-20,2025-02-21,1538237,284,359.99,0.641,15,30,713890398928,0,,182.01,1004.41,Delivered,None,
46222738,7743566,2728581,2023-07-09,2023-07-13,2023-07-13,1448786,188,93.29,1.055,10,20,581383177685,1,2024-09-28,96.1,1336.07,Delayed,None,
42315136,7875447,2349159,2024-04-03,2024-04-08,2024-04-09,1275416,206,249.73,0.947,15,25,411222586407,0,,337.55,5643.06,In-Transit,None,4.3
47407960,7398294,2822859,2022-07-24,2022-07-28,2022-08-03,1789803,440,434.47,0.269,18,30,803235009942,0,,154.75,5481.32,Delivered,None,3.0
45685425,7805422,2573293,2023-12-25,2024-01-03,2024-01-05,1448849,150,84.43,0.063,10,8,724087782505,1,2023-08-26,20.0,1682.38,Delivered,None,3.4
45080858,7024394,2235677,2023-04-24,2023-04-29,2023-04-30,1998216,231,341.74,1.695,2,8,881660066522,1,2025-04-17,788.06,1057.39,Delivered,None,3.2
45999866,7609965,2309186,2023-11-30,2023-12-13,2023-12-14,1161988,368,224.55,1.816,2,25,198071129262,1,2024-04-27,1192.49,856.39,Delivered,None,3.7
44255758,7585099,2543055,2024-03-19,2024-03-28,2024-03-31,1102249,39,335.75,1.072,10,20,221308255764,0,,91.45,4152.77,Delivered,None,3.4
49121316,7212941,2013964,2022-08-12,2022-08-24,2022-08-25,1744823,327,5.11,2.193,10,8,404925664724,0,,269.18,3251.09,Delivered,Traffic,2.6
42056820,7780209,2876282,2023-12-09,2023-12-16,2023-12-19,1184455,327,42.59,0.403,2,8,109522968571,0,,389.18,456.02,Delivered,Weather,4.5
48215493,7622808,2322530,2022-06-04,2022-06-16,2022-06-17,1001810,134,118.36,1.934,2,25,961980681352,1,2025-03-31,1349.06,4205.13,Delivered,None,4.3
41073495,7062498,2835897,2023-12-20,2023-12-26,2023-12-26,1077286,179,1026.72,0.894,10,8,122221137863,0,,273.1,9793.2,Delivered,None,4.2
44058806,7540117,2808241,2025-01-03,2025-01-06,2025-01-07,1341365,340,9.93,0.951,18,20,264163698568,1,2022-10-20,411.35,229.65,Delivered,None,
46482243,7516742,2921442,2022-08-08,2022-08-17,2022-08-19,1471418,223,62.1,5.847,2,25,279885788719,0,,250.57,1397.29,Delivered,None,4.3
43710119,7217642,2416794,2022-06-14,2022-06-19,2022-06-19,1533465,274,884.26,0.363,2,30,567046537169,0,,636.63,96.7,Delivered,None,
48481914,7862279,2581931,2023-10-30,2023-11-07,2023-11-08,1606539,199,21.19,0.224,2,30,166036765516,0,,273.37,281.95,Delivered,None,4.4
44302382,7113515,2616971,2023-06-06,2023-06-17,2023-06-17,1780497,278,527.82,0.119,18,30,527417931741,0,,20.0,3706.69,In-Transit,None,4.4
47877742,7998294,2258802,2023-11-26,2023-12-05,2023-12-08,1579418,297,330.14,0.932,2,30,103438998041,0,,26.3,326.32,Delivered,None,4.3
44065138,7769118,2166951,2023-08-31,2023-09-10,2023-09-13,1380162,255,366.74,0.056,18,25,683733488921,0,,1030.7,2375.56,Delivered,None,4.8
48251017,7997534,2939666,2023-06-06,2023-06-16,2023-06-16,1995228,399,386.24,2.972,10,8,553702690510,0,,184.92,56.77,Delivered,Capacity,3.5
49618071,7087651,2441317,2024-01-31,2024-02-03,2024-02-03,1782619,162,59.67,3.699,10,8,203582010880,1,2024-07-21,1974.02,126.55,Delayed,None,
48831216,7865898,2471535,2023-05-15,2023-05-16,2023-05-17,1011214,114,1404.18,4.355,15,8,870727530195,1,2023-01-29,1180.51,50.0,Delivered,None,3.5
43273317,7844880,2328017,2024-10-26,2024-11-07,2024-11-12,1482000,266,16.39,4.706,2,8,595325014888,0,,135.85,4555.99,In-Transit,Weather,4.7
42175224,7371548,2634787,2022-12-03,2022-12-12,2022-12-14,1548877,199,53.23,0.994,15,8,603255496139,0,,406.61,2303.3,In-Transit,Traffic,3.8
40509672,7352393,2379340,2024-09-02,2024-09-07,2024-09-07,1383415,201,344.44,3.496,18,8,425202883522,0,,250.39,3206.53,Delivered,None,3.6
44569070,7610670,2343305,2024-08-14,2024-08-18,2024-08-18,1741352,93,387.89,1.589,18,30,773971870401,0,,117.5,1744.85,Delayed,None,1.7
40124521,7693856,2984358,2022-12-03,2022-12-06,2022-12-06,1148800,289,182.7,0.396,2,20,336011789351,0,,337.2,1188.97,Delivered,None,4.1
49300095,7487331,2460104,2024-01-18,2024-01-26,2024-01-28,1711971,222,34.98,3.787,10,8,497523747186,0,,135.54,4653.88,In-Transit,Weather,3.3
44237008,7082823,2584478,2024-08-08,2024-08-18,2024-08-19,1638458,187,65.53,0.37,2,25,858546538225,0,,203.75,4116.24,Failed,None,4.4
44512403,7755813,2045242,2024-06-09,2024-06-12,2024-06-16,1214893,184,52.57,0.94,15,20,250449528075,0,,324.95,758.4,Delivered,None,2.3
49456074,7810814,2212141,2024-01-11,2024-01-18,2024-01-21,1755868,220,35.63,1.146,18,30,166213062983,0,,58.63,412.35,Delivered,None,3.4
41977554,7489617,2173967,2024-08-29,2024-09-02,2024-09-04,1504117,270,1.16,0.292,15,8,888279347267,1,2022-11-27,139.18,3416.86,Failed,None,3.5
44856342,7602727,2301295,2022-06-24,2022-06-27,2022-06-29,1968545,140,168.14,0.441,2,8,943425205767,0,,215.98,2080.96,In-Transit,None,4.1
42355061,7196047,9999979,2024-04-20,2024-05-02,2024-05-03,1314390,72,29.24,0.513,18,8,660960518055,0,,316.02,2097.03,Delivered,None,
48594494,7946597,2082932,2023-06-04,2023-06-06,2023-06-06,1867460,227,1101.9,0.143,10,30,401682629301,0,,260.28,232.27,Delivered,None,3.6
42640935,7034375,2707835,2025-01-19,2025-01-20,2025-01-20,1719993,365,334.37,0.664,18,20,551208823106,0,,220.41,56.35,Delivered,None,
41809343,7725200,2749667,2023-07-26,2023-07-28,2023-07-30,1849851,377,194.25,0.147,2,25,481237527542,0,,169.07,921.35,Failed,Capacity,
