movement_id,location_id,product_id,movement_type,movement_datetime,quantity_units,weight_kg,batch_number,expiry_date,operator_id,robot_id,source_location_id,destination_location_id,reason_code,po_number,invoice_number,unit_cost_usd,total_cost_usd,movement_status,temperature_at_movement_c
31236874,6657049,1962285,Inbound,2024-01-22,126,13.51,492245016,2025-10-22,3115238,1938755,6071017,6354153,XFER,36079432,INV444347,30.41,14322.01,Error,20.7
39381101,6436690,1691898,Transfer,2022-10-12,37,98.2,125305943,2023-09-21,3187684,1188795,6959064,6687498,XFER,94334565,INV585048,18.03,27761.97,Confirmed,28.4
38231210,6513088,1974472,Outbound,2024-07-17,68,15.57,991907030,2026-02-25,3926861,1674293,6514130,6311979,SHIP,16835002,INV292877,53.72,16391.28,Pending,25.0
32245303,6232921,9727558,Outbound,2025-03-22,91,6.24,484143716,2026-09-04,3497083,1604322,6317181,6452788,SHIP,49612800,INV645127,10.92,30002.48,Confirmed,20.8
37941495,6597566,1827465,Adjustment,2023-05-03,51,6.69,839089908,2024-06-09,3109777,1616396,6289103,6859735,XFER,11554955,INV513635,8.79,4753.8,Confirmed,20.9
31443312,6207125,1116186,Inbound,2024-12-31,32,48.77,419909856,2025-11-14,3433104,1143881,6946282,6920477,XFER,54288773,INV244547,8.59,20711.58,Confirmed,17.0
34482564,6195728,9656685,Adjustment,2022-07-02,64,108.17,207264073,2024-05-20,3732378,1250209,6205214,6923913,RECV,42475723,INV971258,10.34,22842.79,Confirmed,27.5
34742857,6593140,1601993,Inbound,2024-11-11,140,242.91,814979488,2025-06-06,3843230,1487404,6507476,6459913,XFER,54678581,INV115825,41.71,7180.9,Confirmed,19.7
35980495,6620577,1421396,Outbound,2023-04-09,135,52.8,884492907,2024-05-17,3256717,1927611,6055033,6597225,XFER,56487177,INV507190,37.04,33696.46,Confirmed,25.0
36421647,6589073,1736340,Disposal,2023-10-09,89,53.22,595399897,2025-03-12,3270390,1602301,6207585,6051903,RECV,92636561,INV799699,40.06,39518.02,Confirmed,16.2
39131745,6056376,1548212,Inbound,2024-11-07,122,82.96,862989174,2026-06-05,3751853,1033080,6482187,6808674,SHIP,79982504,INV968886,44.39,9174.74,Confirmed,19.9
32757566,6666577,1852808,Transfer,2023-12-03,176,103.6,836279382,2024-08-21,3131892,1551735,6539006,6394847,SHIP,40216909,INV326638,35.45,32377.33,Confirmed,18.9
37037670,6714176,1620716,Outbound,2025-03-22,68,32.15,472523145,2026-11-03,3236223,1644280,6748334,6762488,SHIP,33965363,INV825375,28.3,36044.62,Pending,18.8
36212102,6349278,1891735,Disposal,2022-04-26,52,15.64,699035609,2023-10-04,3058598,1849982,6493181,6703188,SHIP,22342901,INV451768,17.1,13843.3,Confirmed,29.7
32873028,6444701,1429233,Outbound,2023-03-06,93,81.67,471811875,2024-06-06,3183167,1319131,6064863,6051626,SHIP,20898320,INV862635,38.39,15899.84,Confirmed,27.9
36245349,6909809,1726862,Return,2022-03-20,155,41.08,495051563,2023-02-05,3291507,1162553,6907447,6274850,XFER,70408599,INV186591,15.64,7645.7,Confirmed,28.6
35708503,6534080,1951460,Outbound,2022-11-16,96,83.15,944458671,2023-05-22,3172628,1571277,6119666,6235453,SHIP,17256968,INV416369,12.9,6458.14,Confirmed,20.2
30063464,6560249,9610473,Outbound,2023-08-28,100,63.89,849623530,2025-03-20,3178812,1992651,6768575,6398194,ADJ-,92900665,INV497557,54.49,3013.85,Confirmed,19.3
39218496,6904755,1865484,Inbound,2023-07-22,147,4.08,515777110,2024-08-03,3671721,1888607,6578865,6069345,SHIP,72034602,INV453442,11.07,15356.13,Confirmed,24.0
39079609,6770547,1444023,Transfer,2022-11-23,11,29.25,391223171,2024-10-25,3510699,1293869,6564068,6523814,SHIP,99049049,INV434883,54.99,13173.52,Confirmed,27.9
35959725,6965301,1861290,Inbound,2023-03-11,23,6.72,280962917,2024-11-06,3858399,1067613,6904459,6315854,RECV,99699497,INV712052,8.11,42398.9,Pending,18.3
36980852,6741227,1817462,Transfer,2022-08-09,46,118.83,604597670,2023-04-04,3042096,1921760,6115465,6605246,RECV,78982062,INV865910,48.95,9433.39,Confirmed,18.1
33297183,6265293,1821263,Adjustment,2025-03-10,100,9.87,505294624,2026-07-26,3098430,1044792,6021749,6529754,RECV,84587562,INV561222,45.61,22852.53,Confirmed,18.7
38191983,6190928,1843559,Inbound,2024-07-10,95,16.87,233774544,2025-08-24,3688323,1743047,6453776,6879065,SHIP,79105623,INV267642,54.11,42518.02,Confirmed,19.4
36084039,6620222,1932400,Transfer,2022-08-10,131,13.19,954885583,2023-03-19,3500007,1031052,6341964,6609188,RECV,85286635,INV216975,33.52,13430.56,Confirmed,21.5
35767098,6211755,1346453,Inbound,2025-02-18,61,25.63,390931076,2026-03-15,3854463,1448175,6905363,6409560,RECV,61092005,INV452657,37.08,15561.75,Confirmed,17.4
38432174,6682138,1569688,Inbound,2022-05-20,80,14.36,553739101,2023-02-17,3738940,1706102,6496681,6656749,RECV,41430216,INV893439,28.25,23886.81,Confirmed,21.7
30574637,6307401,1745511,Return,2025-04-09,50,26.58,573298833,2026-11-27,3145747,1571371,6182955,6843558,RECV,52065899,INV117408,12.7,13726.26,Confirmed,26.3
35112911,6659890,1013304,Inbound,2023-11-19,190,12.26,226748693,2025-10-28,3067072,1966902,6930704,6590687,ADJ+,88379646,INV828324,46.17,25807.01,Confirmed,18.3
31315105,6110470,9849619,Adjustment,2024-09-29,88,87.4,825078716,2025-07-05,3028603,1475690,6169092,6044435,SHIP,53435655,INV186497,41.14,10990.17,Confirmed,16.3
32075137,6952632,1484267,Inbound,2024-01-02,16,56.72,971827072,2024-10-23,3738412,1285416,6156100,6565997,XFER,12146729,INV764922,34.44,42746.84,Confirmed,28.9
32508920,6533622,1288231,Inbound,2024-09-14,43,11.41,956867450,2025-08-22,3135733,1600067,6301967,6643382,XFER,82343136,INV391264,11.43,35220.44,Confirmed,18.0
31137126,6056360,1002406,Transfer,2023-11-18,109,207.22,587239190,2025-09-24,3762031,1703953,6021151,6694765,ADJ+,59164751,INV581575,15.08,31149.39,Confirmed,27.8
31355522,6620665,1901506,Outbound,2022-04-15,110,38.43,522679686,2023-02-15,3602106,1833116,6743771,6117747,SHIP,26718186,INV655882,54.04,19590.08,Confirmed,16.4
36749913,6991877,1409497,Inbound,2024-09-12,142,11.85,389145407,2026-08-15,3546025,1058130,6675674,6996413,XFER,65283478,INV324676,4.87,28973.92,Confirmed,16.8
31955410,6756460,1512093,Outbound,2023-10-08,98,19.61,536315236,2025-03-29,3737455,1155071,6426478,6237197,RECV,62531372,INV484490,44.37,36958.68,Confirmed,17.0
37181034,6419354,1525770,Adjustment,2023-11-23,132,125.12,369572266,2025-10-23,3812612,1358615,6569924,6697903,SHIP,29341690,INV825904,25.85,3141.62,Confirmed,22.1
30231719,6582124,9852633,Transfer,2024-09-27,111,50.95,582084396,2025-08-18,3552443,1969438,6701347,6604566,DISP,70343003,INV479040,16.51,23344.47,Confirmed,17.0
34608522,6505422,1642720,Adjustment,2022-10-17,87,32.56,375608697,2023-10-04,3298169,1475690,6356960,6157706,SHIP,86267222,INV978565,10.19,30327.81,Confirmed,24.6
37017771,6303682,9590388,Inbound,2024-06-28,133,100.37,883168995,2026-05-18,3913765,1290108,6832227,6778135,RECV,43699897,INV875447,20.05,27105.96,Pending,17.6
34525914,6129799,1705446,Transfer,2024-07-02,44,78.48,563361433,2026-06-14,3677871,1336380,6967367,6341336,SHIP,24349855,INV857886,9.57,38697.15,Confirmed,23.0
31081123,6776624,1484925,Return,2024-05-28,108,58.55,535987748,2025-11-29,3416379,1423130,6826040,6369686,RECV,28774095,INV537314,26.14,14987.35,Confirmed,27.8
35255399,6700186,1865623,Transfer,2022-08-25,87,1.35,446013315,2024-05-19,3004141,1660231,6980918,6904916,SHIP,12268320,INV967117,51.91,32051.35,Confirmed,19.3
37584497,6183197,1627721,Transfer,2025-02-17,81,53.9,573545864,2026-10-07,3848837,1631567,6180540,6107056,SHIP,90461355,INV131506,52.87,93.37,Confirmed,15.4
36877083,6627208,1560118,Inbound,2022-10-27,101,14.82,523562601,2023-09-14,3607297,1001552,6895979,6864154,ADJ+,15482132,INV911767,32.97,29572.37,Confirmed,26.2
37660341,6082622,1634272,Transfer,2023-07-24,87,63.78,663902846,2024-12-30,3775932,1848986,6829402,6784752,RECV,88126849,INV652744,31.8,13729.16,Confirmed,16.5
31877852,6004761,1753919,Transfer,2024-09-24,99,6.16,843170018,2026-01-30,3408695,1270291,6549028,6808220,ADJ+,60657791,INV415850,53.84,37537.3,Confirmed,19.8
37228371,6482285,1544762,Transfer,2022-05-24,62,37.33,555282702,2023-05-09,3660563,1169122,6540051,6870400,RECV,96355736,INV479544,8.8,27915.19,Confirmed,24.0
30223875,6898911,1656287,Inbound,2025-03-09,98,18.92,953946305,2026-05-23,3204527,1798668,6260339,6134773,ADJ+,51642988,INV961134,21.42,41140.79,Cancelled,26.9
30997974,6115028,1250480,Return,2024-02-29,76,232.84,583850859,2025-04-26,3163747,1885998,6926562,6948784,SHIP,23484203,INV533094,21.93,44382.71,Confirmed,17.4
34361162,6166549,1144725,Outbound,2024-01-17,95,33.13,221114340,2025-04-06,3380531,1638240,6696401,6373782,RECV,55717813,INV234833,5.63,30032.64,Confirmed,16.2
31352543,6468200,1459036,Transfer,2022-10-24,48,3.76,929325119,2024-03-18,3479002,1868011,6084223,6104308,XFER,94173384,INV479342,19.18,20885.3,Confirmed,19.7
38781345,6656002,1072423,Inbound,2023-08-08,49,1.94,473326537,2024-06-04,3885471,1327945,6724260,6629371,RECV,16484173,INV701942,42.53,34264.35,Cancelled,15.3
38108982,6909624,1556834,Transfer,2022-09-04,59,44.47,774323487,2024-04-06,3643125,1212770,6845219,6386483,SHIP,96852533,INV388451,41.05,18130.59,Confirmed,28.8
37639219,6775965,1249927,Adjustment,2023-12-11,107,20.01,694165625,2024-07-26,3646722,1084898,6381536,6480122,RECV,11265066,INV298610,21.34,4645.08,Confirmed,28.0
39082616,6653631,1711266,Outbound,2022-09-14,80,278.89,193345455,2024-03-17,3404334,1749868,6953197,6606823,SHIP,37564241,INV676344,20.16,9644.87,Confirmed,23.1
31703577,6358669,1949684,Inbound,2022-12-11,44,35.88,430635307,2024-11-23,3520863,1888270,6355037,6164736,DISP,88216666,INV951278,5.32,28123.57,Confirmed,23.3
35222775,6031245,1462627,Inbound,2022-03-23,115,13.09,227701675,2023-03-13,3752415,1469556,6123276,6653975,RTRN,65564069,INV217848,3.02,21094.89,Confirmed,17.7
38196211,6469121,1797710,Return,2023-10-14,81,17.61,625909301,2024-05-30,3353453,1441091,6019325,6538755,RECV,81915378,INV143190,20.27,6333.46,Pending,16.3
37885241,6685224,1376384,Transfer,2024-07-24,76,66.77,293512267,2026-01-23,3898264,1693730,6486854,6605828,SHIP,16216184,INV994198,24.3,30341.61,Cancelled,28.5
34783836,6219690,1242190,Outbound,2022-10-19,46,21.57,144983235,2023-08-17,3515369,1377327,6107185,6144214,XFER,26484199,INV581240,27.38,16845.03,Confirmed,19.9
38263658,6069344,1570849,Outbound,2024-11-25,93,13.91,521122332,2026-11-19,3705137,1252889,6694904,6532101,XFER,25744698,INV617812,35.48,38061.34,Confirmed,15.7
32524853,6767407,1585652,Inbound,2023-10-30,126,90.02,722835164,2024-04-27,3823912,1194374,6001158,6863826,ADJ-,49336597,INV231256,45.72,28351.87,Confirmed,27.2
36648665,6426802,9602828,Inbound,2025-03-31,78,60.21,985936810,2026-04-14,3458470,1271485,6186487,6725078,RECV,46600208,INV498734,6.14,15467.92,Confirmed,22.2
35536342,6373782,1959518,Transfer,2023-12-11,121,34.06,896848327,2025-03-27,3165135,1665404,6480264,6215994,ADJ-,92663333,INV181305,31.37,21332.1,Confirmed,19.8
37697849,6184828,1570718,Inbound,2024-01-14,79,68.75,901803951,2024-10-14,3094182,1345838,6906305,6325046,RECV,95837248,INV706983,53.71,24665.31,Confirmed,27.9
37545729,6273476,1591357,Adjustment,2024-12-29,80,23.34,968993222,2026-04-10,3072875,1051333,6769270,6494370,SHIP,80612007,INV857449,10.88,26011.99,Confirmed,28.2
33885632,6570470,1895983,Outbound,2024-06-10,146,3.22,350881515,2025-04-02,3588999,1420627,6602281,6734535,RECV,87462217,INV957416,14.16,15442.1,Pending,21.7
38180274,6749694,1696338,Inbound,2024-10-23,93,12.0,595411229,2026-03-03,3644956,1977665,6032191,6267144,RECV,26178524,INV834017,29.02,9726.12,Confirmed,22.1
31064900,6444663,1970400,Transfer,2023-02-07,68,35.66,269685491,2023-11-05,3420195,1056355,6335065,6831882,RECV,69459418,INV711499,44.68,43907.54,Confirmed,21.3
34787656,6253547,1925387,Transfer,2024-08-02,132,72.63,900257823,2025-11-08,3390550,1666887,6553187,6646057,SHIP,40691766,INV103179,10.88,18503.4,Confirmed,15.9
30186552,6172908,1583574,Outbound,2024-12-23,159,62.15,392059161,2026-04-07,3657581,1210802,6005040,6617709,SHIP,82903192,INV159890,43.13,49548.59,Confirmed,21.8
32958503,6551118,1077017,Inbound,2023-06-02,173,18.63,345990978,2025-01-27,3710858,1569986,6419778,6389636,XFER,45854384,INV208886,4.23,10492.94,Confirmed,18.9
34536365,6980130,1195070,Transfer,2024-04-14,82,32.21,493489745,2025-02-18,3031818,1612059,6887296,6363480,RECV,25729226,INV588548,41.3,123.61,Confirmed,21.4
38974782,6170859,1166266,Outbound,2024-03-02,64,0.57,357228392,2025-02-28,3158069,1324914,6717349,6020927,XFER,32571483,INV620965,25.69,19833.34,Confirmed,20.5
37207580,6647437,1068367,Adjustment,2023-09-28,55,30.7,541632111,2025-02-17,3937171,1441202,6367110,6499724,RECV,20260982,INV262895,10.38,40357.25,Confirmed,22.5
33686810,6105387,1765486,Inbound,2025-02-26,132,12.73,246707707,2026-12-01,3334337,1679376,6884395,6271903,XFER,90940647,INV373532,27.04,48092.47,Confirmed,20.2
39988154,6669170,1998264,Inbound,2022-02-03,52,7.1,900548991,2023-02-28,3593091,1938634,6563710,6772771,DISP,12088034,INV883125,44.29,10975.75,Confirmed,19.3
31498455,6689573,1791629,Adjustment,2022-11-14,114,4.92,288204241,2023-12-04,3336630,1732833,6185797,6284129,XFER,32016707,INV917930,47.8,47562.05,Confirmed,26.3
38303569,6369532,1017294,Transfer,2022-03-04,72,24.27,153464438,2023-05-14,3688893,1577540,6411355,6411018,XFER,40845167,INV166876,29.77,7958.1,Confirmed,16.8
38254362,6529516,1403622,Transfer,2024-03-29,72,10.26,104156948,2025-08-11,3035055,1875932,6371384,6846313,RECV,51578885,INV414702,46.79,7253.38,Cancelled,28.7
37513086,6619694,1416052,Inbound,2023-12-30,58,12.15,447584786,2025-09-10,3281526,1587116,6078507,6980114,RECV,38002368,INV617050,23.98,43653.4,Pending,29.4
36985529,6250652,1799560,Transfer,2022-02-17,63,3.32,337271030,2022-12-06,3272007,1247350,6555027,6827653,SHIP,95662301,INV889886,19.04,28902.33,Confirmed,28.4
36099535,6686501,1635507,Inbound,2022-11-01,170,39.21,219684039,2023-09-11,3489508,1107320,6900491,6121040,RECV,77388036,INV213151,36.13,6555.25,Confirmed,20.4
36259142,6262036,1974836,Inbound,2022-04-15,113,16.64,793316392,2023-07-12,3664377,1463151,6404932,6237843,ADJ+,13293741,INV734959,34.23,39952.55,Confirmed,17.4
30994492,6015238,1640659,Transfer,2025-01-29,40,6.37,752259010,2026-09-16,3091600,1001710,6731429,6304241,RTRN,50356186,INV748560,50.79,8654.03,Confirmed,18.2
35121776,6493963,1757543,Adjustment,2022-04-28,117,15.92,134676963,2024-01-12,3069956,1647663,6696890,6881422,RECV,50696320,INV627614,34.55,32623.04,Confirmed,25.8
38709197,6918502,1181228,Adjustment,2023-04-27,94,8.61,427695059,2025-03-19,3391269,1314007,6927789,6075440,SHIP,47653991,INV806295,33.23,48006.23,Confirmed,22.8
33076297,6543929,1127281,Transfer,2024-10-06,117,0.87,316650347,2026-05-16,3360996,1781569,6801287,6301858,RECV,69633927,INV491424,50.78,49823.01,Confirmed,19.2
35871658,6391688,1614727,Disposal,2024-07-10,178,30.66,819112079,2026-05-05,3811467,1466439,6832574,6900704,DISP,53433784,INV260100,16.94,43636.3,Confirmed,16.6
39117935,6614284,1223285,Outbound,2024-12-10,97,2.2,244899108,2026-01-26,3947996,1650767,6717466,6797563,RECV,10289068,INV173496,5.33,28240.98,Confirmed,19.2
37870876,6756460,1261655,Inbound,2022-06-23,108,48.2,555274279,2023-01-23,3824667,1919872,6032022,6599749,XFER,20350968,INV478489,30.7,15637.11,Confirmed,20.5
33716949,6565803,1403443,Outbound,2023-08-06,54,47.32,441374343,2025-03-12,3884007,1094075,6933656,6183924,RECV,12397908,INV950605,27.54,45676.67,Confirmed,16.4
37615829,6458500,1200975,Adjustment,2024-11-14,169,91.56,244607861,2026-10-25,3180406,1192366,6809839,6997533,RTRN,45826256,INV612480,9.04,19262.78,Confirmed,21.3
39592585,6852985,1981631,Outbound,2022-01-01,40,6.46,975688948,2023-10-09,3138831,1516606,6111503,6322074,RECV,75428374,INV688099,6.7,34790.34,Confirmed,24.0
34110744,6204455,1903911,Inbound,2023-08-09,91,71.42,869779104,2024-06-05,3210883,1244518,6821153,6861613,ADJ+,61730794,INV678516,38.95,28515.4,Cancelled,26.0
39364819,6380702,1429505,Outbound,2025-01-06,71,87.62,359674492,2025-07-13,3780508,1359448,6461512,6143431,SHIP,70393092,INV172412,40.23,25375.76,Confirmed,21.1
30226840,6294282,1586836,Inbound,2023-07-12,83,115.91,323656102,2024-11-02,3693839,1000785,6810605,6207117,RTRN,97366511,INV600629,31.8,9845.27,Pending,26.9
30114716,6910134,1986942,Inbound,2024-01-01,54,36.22,210776656,2025-05-22,3551455,1055018,6381814,6840551,RECV,63013233,INV831241,13.65,29352.99,Confirmed,24.1
35027538,6984022,1742116,Inbound,2023-04-15,167,2.68,352994169,2025-02-10,3955729,1112263,6512328,6671175,ADJ-,22176164,INV279944,37.04,408.96,Confirmed,16.5
33417762,6637289,1332618,Outbound,2023-11-30,47,110.53,261601888,2025-02-20,3728284,1982423,6468719,6892788,XFER,17152103,INV617004,37.39,45553.54,Confirmed,19.3
33033585,6079581,1796232,Adjustment,2023-07-21,89,29.63,753627386,2025-02-14,3554017,1703651,6178284,6386974,RECV,93694863,INV906467,3.35,746.43,Confirmed,20.7
37417026,6648327,1754599,Inbound,2023-05-09,100,10.59,586413277,2024-08-14,3394326,1122474,6740683,6749044,RECV,28870873,INV574510,17.22,9989.73,Confirmed,23.1
36048419,6817658,1410878,Transfer,2023-12-02,63,24.48,774754730,2024-06-09,3779376,1597964,6928135,6468107,XFER,31063048,INV564127,52.6,7663.76,Confirmed,24.0
34739700,6723438,1425975,Inbound,2024-09-06,141,6.51,343720456,2025-11-05,3157118,1882637,6832858,6987970,ADJ+,50814437,INV246106,44.05,16144.7,Confirmed,25.7
30208394,6340414,1767332,Adjustment,2023-03-09,127,22.77,208003760,2024-07-27,3381104,1458903,6430304,6980130,XFER,96086480,INV156888,12.0,29139.03,Confirmed,23.7
38286588,6618459,1089027,Inbound,2024-05-20,68,32.59,927093157,2025-02-26,3934597,1674460,6556895,6106216,SHIP,24539856,INV708823,16.93,35758.98,Confirmed,20.1
37810589,6873728,1055586,Outbound,2022-03-13,85,80.36,320328642,2023-07-26,3011469,1154619,6574717,6672722,RECV,19508519,INV975539,41.54,7168.05,Confirmed,21.8
34584283,6704863,1612164,Outbound,2022-01-03,175,34.19,874675071,2022-07-12,3431851,1218936,6979285,6129071,SHIP,82633688,INV502365,16.74,40867.1,Pending,15.4
30334846,6552419,1379711,Inbound,2022-09-25,104,88.31,107597770,2024-07-15,3650628,1242935,6613778,6617950,ADJ+,65330104,INV443911,6.76,9203.09,Confirmed,29.4
33718824,6475612,1148461,Transfer,2024-09-09,91,55.09,164056308,2026-06-28,3537416,1682201,6518950,6951090,RECV,70499715,INV235870,6.0,17499.65,Confirmed,22.8
34106440,6810493,1648775,Return,2025-03-14,58,30.98,321922933,2026-05-27,3299625,1756970,6701886,6974974,XFER,62146847,INV709294,33.44,29901.85,Confirmed,19.9
32388092,6761849,1527212,Inbound,2024-02-12,51,11.9,646362201,2024-09-22,3243717,1900166,6077538,6046918,SHIP,95346720,INV304297,36.14,13201.28,Error,19.1
30916968,6809274,1898157,Outbound,2023-05-18,172,77.48,509770408,2024-05-10,3860551,1694551,6435635,6703589,RTRN,12678933,INV635076,22.65,44116.44,Confirmed,22.1
32528755,6570470,1913617,Inbound,2023-11-08,90,19.5,426269021,2025-09-13,3444198,1910166,6947996,6302580,RECV,10577928,INV860879,34.34,2804.86,Confirmed,16.1
30600882,6705748,1457909,Transfer,2024-04-07,51,59.06,651694728,2025-11-08,3932749,1383817,6504326,6319905,XFER,32323590,INV543462,11.29,798.21,Confirmed,27.5
33839304,6922480,1229119,Inbound,2022-10-11,78,87.72,815046832,2024-10-07,3933722,1892517,6448147,6934749,SHIP,29497831,INV968190,11.62,34941.53,Confirmed,26.8
39664564,6221596,9713871,Transfer,2023-12-24,58,32.66,661928948,2025-11-27,3711256,1802209,6042161,6153992,XFER,45552750,INV667246,14.96,14900.55,Pending,15.9
38114976,6160158,1971410,Return,2025-02-14,72,11.95,186969758,2026-05-25,3996317,1622324,6249543,6607890,XFER,13976162,INV930376,45.26,11087.54,Pending,29.1
33403838,6319673,1795801,Adjustment,2025-01-18,153,21.58,723994274,2025-11-28,3449448,1955337,6920745,6629629,XFER,33755593,INV794297,51.65,3377.3,Confirmed,27.6
36951075,6711697,1419430,Adjustment,2023-10-08,130,19.6,802627556,2025-08-30,3066445,1628517,6746748,6445522,RECV,65177402,INV120675,15.57,40302.19,Confirmed,21.5
32963973,6102991,1497832,Inbound,2023-11-21,61,25.14,770075647,2025-10-28,3403939,1284660,6331029,6099836,SHIP,30721822,INV603047,46.02,49494.61,Pending,18.8
35600548,6858148,1758616,Return,2023-02-06,47,28.64,579002598,2024-11-24,3952761,1166582,6255343,6164534,RECV,45405373,INV604437,37.65,43284.53,Confirmed,26.6
36570384,6154533,9658926,Inbound,2023-05-17,58,16.26,238233121,2024-08-02,3818424,1816526,6218750,6064035,RECV,16615169,INV325350,32.11,34972.98,Confirmed,28.5
37500328,6023736,1057876,Return,2024-04-29,41,7.77,115388819,2025-12-03,3597324,1844225,6272662,6589602,RECV,16883634,INV298387,31.88,26350.78,Confirmed,20.4
31216873,6780279,1978453,Outbound,2022-06-07,97,32.81,261123996,2023-10-20,3856901,1855362,6258248,6743059,ADJ+,50571024,INV177758,14.22,6215.72,Confirmed,18.5
34073724,6909572,1801443,Inbound,2024-08-21,45,39.48,600777556,2025-04-30,3655520,1817708,6806298,6042639,SHIP,37428484,INV427798,2.34,44203.9,Confirmed,21.8
33923370,6800786,1503748,Transfer,2022-11-08,64,11.95,690292966,2023-05-28,3790964,1832845,6137910,6665044,SHIP,81329170,INV171504,34.14,34168.25,Cancelled,26.1
36484255,6565739,1268724,Adjustment,2024-03-24,58,16.77,400003101,2025-11-13,3247418,1644940,6036825,6607946,RECV,85808917,INV623406,42.56,19943.44,Pending,23.1
38231008,6105034,1456152,Inbound,2023-12-25,75,0.5,605621670,2025-11-02,3449809,1683129,6969161,6547292,RECV,15777041,INV459028,12.15,27228.13,Confirmed,29.8
37079866,6398411,1238934,Outbound,2025-01-26,42,8.78,577288850,2026-09-30,3155830,1257039,6153649,6764509,DISP,77954784,INV157859,2.58,34859.92,Confirmed,24.9
30928833,6480988,1275566,Adjustment,2023-10-28,36,0.67,349744941,2025-05-07,3818903,1159459,6453985,6876671,SHIP,32107831,INV700861,2.73,19870.4,Confirmed,19.5
30656355,6967225,1840839,Transfer,2022-07-30,41,52.86,800474555,2023-07-04,3236577,1356275,6419374,6948663,XFER,51093880,INV737608,49.81,29655.59,Confirmed,25.1
33286346,6224101,1905592,Return,2023-01-14,79,25.89,373795589,2023-12-07,3033313,1245761,6562555,6931302,ADJ-,11387226,INV523716,22.92,37969.81,Confirmed,29.6
37437017,6408251,1002846,Inbound,2024-03-24,93,19.98,482602569,2025-07-31,3087372,1811751,6350495,6708011,SHIP,13162400,INV274318,31.95,35347.27,Confirmed,16.0
31088084,6052169,1197024,Inbound,2023-07-17,130,47.84,423460996,2025-04-06,3852012,1748457,6449894,6972937,RECV,41276868,INV239557,32.29,14531.73,Confirmed,25.9
35218498,6866313,1834550,Inbound,2023-12-28,69,42.54,756541812,2024-12-07,3349507,1527921,6366552,6928968,SHIP,72216279,INV338531,7.29,49824.7,Confirmed,29.1
38318190,6022584,1300649,Inbound,2023-10-10,98,1.15,814947824,2025-07-26,3978246,1499665,6225993,6780414,SHIP,66179449,INV137218,22.47,48901.59,Confirmed,19.5
32368988,6878546,1147591,Inbound,2025-03-09,87,30.01,903530789,2027-01-04,3487945,1028167,6976006,6741620,RECV,64771701,INV414939,35.51,47890.97,Confirmed,24.4
36254081,6724707,1063253,Inbound,2022-12-17,62,31.9,689260677,2024-01-18,3990683,1990077,6191795,6974414,SHIP,78193544,INV642637,49.11,23773.32,Confirmed,28.2
33691476,6240871,1605360,Outbound,2022-08-15,122,31.55,140067096,2023-04-24,3178121,1791940,6345311,6376010,RECV,84246617,INV652376,51.49,2460.28,Confirmed,15.9
32872786,6531913,1015453,Inbound,2022-09-20,58,71.77,202622764,2023-04-26,3442167,1553536,6810248,6392613,SHIP,41457464,INV979073,54.83,22685.37,Confirmed,23.2
35829803,6097758,1380801,Inbound,2022-11-11,49,29.28,734362592,2023-12-18,3211937,1829556,6718063,6331666,SHIP,19700624,INV137731,38.07,36150.15,Confirmed,25.2
37201707,6832829,1220895,Inbound,2022-02-09,60,49.76,588014131,2023-01-28,3020223,1779020,6258788,6815397,ADJ-,57265281,INV368549,23.21,25745.48,Confirmed,22.8
31410000,6148304,1528757,Inbound,2022-09-16,63,58.9,576677348,2024-01-23,3808424,1180435,6493963,6129799,RECV,35386542,INV773638,7.12,12703.1,Confirmed,23.7
36308892,6818686,1929253,Transfer,2024-02-28,88,33.47,953270175,2025-05-10,3220215,1626370,6358669,6756111,ADJ+,30199539,INV729248,23.96,49336.32,Confirmed,23.4
36021740,6693169,1860883,Inbound,2023-04-04,86,62.28,777441618,2023-12-06,3832748,1838663,6329228,6430304,RECV,93615633,INV309837,2.17,7617.48,Cancelled,20.6
34581239,6010789,1541203,Inbound,2025-03-19,115,12.72,686682942,2026-06-04,3029987,1262001,6087698,6239123,XFER,54512021,INV653194,46.44,40857.54,Error,23.7
37192377,6404404,1308108,Inbound,2022-07-12,160,41.33,651830032,2023-11-03,3988954,1788168,6297223,6990346,XFER,59061330,INV125389,12.24,22688.62,Error,18.4
37990280,6534718,1105337,Inbound,2022-01-20,67,70.35,751570074,2022-10-23,3536711,1329134,6729315,6749364,RECV,80685713,INV109533,27.09,48939.57,Pending,29.8
34076237,6282206,1481790,Inbound,2024-01-11,78,22.71,752647698,2025-01-18,3595177,1399908,6968736,6307380,RECV,66436227,INV182521,11.67,25645.42,Confirmed,21.2
34760094,6331824,1801883,Inbound,2024-05-06,162,42.15,176586944,2024-11-28,3430530,1793814,6150378,6154689,RECV,72148423,INV346730,3.05,37819.95,Confirmed,27.9
35420147,6505422,1519180,Inbound,2023-09-05,114,49.04,592424085,2025-08-27,3954145,1093675,6617406,6364099,SHIP,34021366,INV184799,38.6,40293.68,Confirmed,21.3
33126481,6871540,1221409,Inbound,2023-08-14,76,31.24,377848802,2025-08-02,3278923,1043530,6729276,6436388,RECV,85296900,INV216155,52.18,12777.78,Confirmed,27.6
32053551,6262944,1767146,Inbound,2023-11-07,122,20.93,308513832,2025-10-10,3479920,1224928,6398055,6539802,SHIP,58889276,INV665324,19.38,26693.65,Confirmed,25.8
