robot_id,robot_type,manufacturer,model_name,serial_number,purchase_date,installation_date,last_maintenance_date,next_maintenance_date,battery_capacity_kwh,max_payload_kg,max_speed_ms,warehouse_zone,current_status,firmware_version,total_operating_hours,total_tasks_completed,error_count_lifetime,maintenance_count,is_active
1422166,AGV,Fanuc,MDL-5907,44767698,2018-06-26,2020-07-16,2024-11-04,2026-04-08,28.9,50,1.69,B,Idle,v3.1,119.8,5456,51,32,1
1234918,Cobot,Kuka,MDL-9685,43193502,2020-01-18,2019-06-05,2024-10-22,2026-02-21,14.35,200,2.11,E,Active,v4.1,1951.0,3304,14,36,1
1214627,Palletizer,Fanuc,MDL-8122,29880541,2020-11-08,2021-04-18,2024-12-31,2025-09-24,52.27,1000,1.16,B,Active,v4.0,2200.2,2263,14,34,1
1454293,Arm,OMRON,MDL-7477,70744748,2020-03-03,2021-02-19,2024-08-07,2026-01-07,68.3,1500,0.78,F,Maintenance,v5.0,133.5,3695,77,13,1
1842907,Palletizer,ABB,MDL-8679,88593580,2021-11-24,2021-03-03,2024-09-30,2026-04-16,13.93,500,1.46,D,Idle,v4.1,5169.2,11367,3,35,1
1563877,Palletizer,ABB,MDL-6042,97244372,2023-07-26,2024-12-09,2024-01-21,2026-04-23,16.0,200,1.47,A,Active,v4.1,1275.4,3419,16,20,1
1418427,Arm,Geek+,MDL-2589,40696094,2019-12-13,2018-09-08,2024-01-30,2026-04-30,50.37,50,3.39,A,Active,v3.1,2445.6,3737,24,16,1
1566363,Palletizer,ABB,MDL-4357,23104348,2020-08-02,2023-09-17,2025-04-06,2026-04-16,9.03,50,0.61,B,Idle,v4.1,4382.7,5938,2,3,1
1113212,AMR,Kuka,MDL-1056,90815169,2021-05-16,2022-11-14,2025-03-19,2025-12-11,62.75,100,2.13,B,Active,v3.1,888.6,8184,124,24,0
1070956,AMR,Fanuc,MDL-8624,52899822,2023-08-22,2018-08-08,2024-05-15,2026-05-07,21.29,100,2.37,C,Active,v4.2,601.6,5826,27,9,1
1922820,AGV,Fanuc,MDL-1167,67312060,2022-02-04,2020-08-09,2024-09-09,2025-08-23,66.22,500,2.89,E,Charging,v3.2,1569.0,4571,53,42,1
1139089,Palletizer,Kuka,MDL-8556,84766497,2024-08-30,2021-02-02,2025-01-22,2025-11-06,7.59,1000,2.09,A,Idle,v4.1,519.7,5209,168,36,1
1656178,AMR,Fanuc,MDL-1491,76125494,2020-03-04,2019-10-08,2024-08-05,2026-02-25,65.14,100,3.18,B,Charging,v4.2,2810.6,7101,24,31,1
1403668,Depalletizer,Kuka,MDL-1149,34582099,2022-05-07,2018-12-10,2024-03-10,2025-07-13,18.79,500,2.36,C,Idle,v5.0,1151.1,8165,44,32,1
1367067,AMR,Fanuc,MDL-2784,54653992,2022-11-25,2021-02-17,2024-04-04,2025-10-27,29.26,200,1.57,A,Charging,v3.2,10.8,6784,10,24,1
1355000,AMR,OMRON,MDL-6023,64276988,2020-02-20,2023-01-11,2024-02-21,2025-06-07,17.45,50,1.06,A,Maintenance,v4.1,1114.4,4704,3,49,1
1479253,AMR,OMRON,MDL-8911,44097672,2023-09-25,2020-07-04,2024-09-14,2026-01-06,46.26,1000,1.99,C,Maintenance,v4.2,2819.8,5091,34,30,0
1257528,AGV,Fanuc,MDL-6288,41840059,2020-08-26,2019-04-21,2025-02-21,2026-02-18,23.21,100,0.6,C,Decommissioned,v3.2,9699.3,2433,22,11,1
1891804,Sorter,6 River,MDL-7138,43620443,2020-04-18,2020-09-11,2025-04-03,2026-01-30,72.67,50,2.59,D,Charging,v4.1,80.1,5873,44,40,1
1695445,AGV,Locus,MDL-3460,51165330,2021-12-16,2018-06-19,2024-01-09,2025-06-25,31.52,100,3.1,A,Idle,v4.0,171.4,7994,35,19,0
1481768,Depalletizer,ABB,MDL-9502,87704745,2018-04-04,2018-08-25,2024-04-22,2025-12-28,70.25,50,0.54,A,Idle,v3.2,2552.1,3622,41,7,1
1280821,AMR,Fanuc,MDL-1434,17814440,2024-12-01,2022-09-02,2024-09-06,2026-05-28,67.39,200,2.53,C,Active,v4.0,1206.9,5879,35,45,1
1312933,AGV,Geek+,MDL-9668,29993717,2024-06-12,2024-08-31,2025-04-11,2025-10-27,79.26,200,1.75,E,Idle,v4.0,1443.1,1621,3,18,1
1748709,Sorter,Kuka,MDL-2507,21883839,2018-11-17,2023-07-23,2024-09-06,2026-05-29,68.78,200,2.13,E,Active,v4.1,8004.6,3596,14,25,1
1012786,AMR,Locus,MDL-6307,31312152,2022-03-29,2023-08-07,2024-04-23,2026-01-24,53.92,500,3.15,B,Maintenance,v3.2,248.3,4747,38,27,1
1272449,AMR,OMRON,MDL-7027,73875920,2018-06-15,2020-05-14,2024-06-20,2025-08-18,50.87,200,1.13,A,Active,v3.2,1563.0,7992,28,6,1
1306492,Cobot,OMRON,MDL-9705,17058792,2021-01-19,2020-07-05,2025-04-21,2025-12-04,24.62,50,1.1,B,Active,v4.0,398.0,6392,31,12,1
1100488,Palletizer,Fanuc,MDL-6612,69297196,2020-06-29,2024-09-23,2024-08-25,2026-03-04,12.22,200,2.27,D,Maintenance,v4.2,2656.1,4794,8,25,1
1031332,Depalletizer,Kuka,MDL-8809,22914376,2024-02-09,2018-12-20,2024-05-09,2025-08-29,55.49,200,0.85,C,Active,v3.2,2954.8,3102,70,14,1
1493723,AMR,Locus,MDL-4481,41248417,2021-08-28,2018-11-24,2024-08-19,2026-04-19,56.86,50,2.07,D,Maintenance,v4.1,622.9,1420,26,45,1
1498187,AGV,ABB,MDL-7405,20575855,2018-01-16,2018-07-18,2024-05-11,2025-12-04,36.34,50,3.29,B,Active,v4.2,241.0,4090,60,24,1
1943742,AMR,Locus,MDL-4913,29513130,2024-07-30,2024-04-09,2024-11-20,2025-06-25,13.65,200,2.43,A,Charging,v3.2,433.8,4496,30,34,1
2086293,Sorter,6 River,MDL-2258,97600791,2019-09-12,2020-02-13,2024-08-19,2026-03-15,23.45,100,3.44,D,Decommissioned,v4.2,2206.6,5940,21,4,1
1580122,Palletizer,ABB,MDL-7796,57983542,2024-12-21,2022-08-19,2024-07-15,2025-07-26,59.99,100,2.26,D,Active,v3.2,1028.0,3844,42,45,1
1658516,AMR,ABB,MDL-6726,39343308,2020-02-29,2023-01-09,2025-03-06,2026-06-10,28.25,50,3.11,A,Idle,v4.0,3209.7,5466,14,42,1
1879359,Palletizer,Fanuc,MDL-4598,82360858,2019-02-09,2023-09-16,2025-04-30,2025-12-08,40.23,200,2.46,E,Active,v3.2,503.1,3436,29,43,1
1733284,Cobot,Geek+,MDL-8192,41399143,2018-09-18,2022-09-26,2024-05-22,2025-06-26,13.59,1500,2.05,A,Error,v3.1,223.4,3149,58,0,1
1144138,Sorter,Fanuc,MDL-7589,48166238,2023-12-14,2021-01-10,2024-09-25,2025-08-05,73.97,100,2.68,C,Error,v4.1,2265.2,4103,139,25,1
1856175,Depalletizer,ABB,MDL-3455,43553999,2018-09-13,2023-09-30,2024-12-06,2025-11-15,77.53,50,2.86,C,Idle,v4.2,1228.7,5579,35,35,1
1311235,AMR,Fanuc,MDL-9920,94417855,2023-12-31,2020-07-17,2025-02-15,2026-03-04,66.18,100,0.63,C,Active,v4.1,2063.3,6459,29,47,1
1819255,AMR,ABB,MDL-5152,17074202,2021-12-17,2021-03-02,2024-05-07,2025-12-11,41.69,100,2.53,D,Maintenance,v3.1,380.2,3394,29,33,1
1631715,AMR,Fanuc,MDL-4831,83458394,2019-07-22,2020-04-12,2024-05-13,2026-02-03,46.94,100,3.41,A,Active,v4.1,7029.2,6338,66,21,1
1990968,AMR,ABB,MDL-5090,68048088,2022-05-15,2022-01-25,2024-03-26,2026-04-13,49.99,100,3.05,E,Active,v4.0,5558.6,4472,120,32,1
1341859,AGV,6 River,MDL-5042,52976668,2023-08-12,2021-10-27,2024-09-22,2026-01-23,43.9,100,1.49,C,Active,v4.2,2073.5,5122,55,33,1
1083950,Sorter,ABB,MDL-8429,91550511,2020-06-13,2018-09-29,2024-06-29,2026-02-08,16.6,100,0.79,D,Error,v4.0,743.0,5795,13,33,1
1273317,Arm,6 River,MDL-4677,22809879,2022-05-30,2021-01-04,2025-02-09,2025-06-28,53.72,200,3.26,B,Idle,v4.0,229.8,2025,13,6,1
1422758,Sorter,6 River,MDL-3748,65114923,2023-11-15,2022-01-04,2024-07-30,2025-11-02,29.03,200,0.7,A,Maintenance,v4.1,391.1,4080,59,5,1
1748854,AMR,Locus,MDL-2980,20820944,2024-09-09,2020-07-03,2024-05-23,2025-06-26,40.04,100,1.94,B,Charging,v4.1,367.8,2740,50,45,1
1355088,AGV,Kuka,MDL-6896,22302424,2018-09-28,2023-08-03,2025-04-27,2026-01-11,28.16,100,2.32,C,Active,v4.0,2770.3,6260,18,31,1
1749392,Palletizer,Kuka,MDL-3802,93087067,2023-04-05,2022-10-22,2025-03-04,2026-04-17,31.59,200,2.69,A,Active,v3.1,536.8,9176,22,6,0
1594605,AMR,Geek+,MDL-5425,83886502,2018-02-28,2021-11-19,2024-04-28,2025-07-13,69.23,100,0.89,B,Charging,v5.0,622.5,3110,32,45,0
1304682,Depalletizer,OMRON,MDL-8262,66966220,2020-05-04,2018-06-23,2025-03-07,2025-07-08,76.05,200,2.07,D,Active,v4.1,6905.5,4361,49,41,1
1147034,Depalletizer,Locus,MDL-6265,41671195,2023-08-22,2022-05-25,2025-01-09,2025-09-25,47.68,100,0.55,E,Idle,v3.1,10.0,1631,7,8,1
2833307,AGV,ABB,MDL-4345,29842849,2021-08-09,2019-05-21,2024-03-06,2026-05-06,30.25,200,1.86,C,Maintenance,v3.2,8215.1,3985,109,3,0
1249241,AGV,6 River,MDL-3394,85705434,2023-02-10,2022-06-17,2024-01-03,2026-06-11,75.92,200,1.42,F,Idle,v4.2,2184.3,6843,17,46,1
1360687,AMR,Fanuc,MDL-4722,99837357,2021-06-10,2019-07-24,2024-11-12,2026-04-18,71.98,100,0.52,D,Active,v4.2,164.6,2250,25,10,1
1136045,AMR,Kuka,MDL-1061,29337992,2022-07-01,2021-08-21,2025-03-12,2025-07-08,79.99,1000,1.34,C,Active,v4.0,10339.3,7179,93,29,1
1200776,AMR,Kuka,MDL-7756,33541956,2019-07-01,2018-12-30,2024-01-28,2025-11-11,73.54,100,2.25,C,Active,v4.1,4000.9,5661,105,27,1
1598134,Sorter,Geek+,MDL-4167,31003080,2022-12-04,2023-09-22,2024-03-19,2026-03-25,12.13,500,2.68,A,Charging,v4.1,4405.3,5319,13,15,1
1323914,Sorter,Locus,MDL-8841,96372666,2021-10-22,2021-07-08,2024-10-31,2025-08-26,46.71,200,1.11,D,Error,v4.2,3405.8,3682,38,19,1
1725240,AGV,Fanuc,MDL-9795,74299226,2019-07-28,2024-06-18,2024-08-15,2025-10-11,57.48,100,1.1,B,Active,v4.2,6305.3,3573,35,13,1
1662968,AGV,Locus,MDL-2429,17285889,2022-09-27,2020-07-07,2024-09-22,2025-11-12,18.45,200,1.55,C,Charging,v5.0,199.6,5002,56,43,1
2902065,Depalletizer,Fanuc,MDL-4310,65131646,2020-04-22,2018-06-10,2024-12-30,2025-09-22,50.03,50,3.05,C,Maintenance,v4.2,4479.4,7825,21,7,1
1136680,Cobot,6 River,MDL-9172,56221584,2024-10-31,2022-03-06,2024-12-12,2026-03-25,34.33,500,0.6,C,Idle,v4.1,5403.2,6644,10,27,1
1993476,Depalletizer,ABB,MDL-2791,63305778,2018-05-16,2024-01-07,2025-03-06,2025-11-12,58.79,200,2.65,B,Error,v4.1,4270.6,7021,35,11,1
1348189,Sorter,Geek+,MDL-9047,30755264,2022-05-02,2022-03-31,2024-09-30,2026-04-24,78.22,50,2.18,C,Idle,v5.0,2630.9,4139,12,38,1
1088742,Palletizer,Kuka,MDL-9882,62912268,2021-01-25,2024-05-27,2024-02-07,2026-04-02,50.07,1500,1.94,A,Active,v4.1,4079.9,2152,21,41,0
1616321,AMR,ABB,MDL-8644,50163234,2020-11-06,2018-04-14,2024-06-23,2025-08-28,77.54,100,2.79,C,Charging,v4.1,1388.1,4861,69,32,1
1063644,Palletizer,ABB,MDL-2844,99966723,2022-10-26,2018-03-21,2024-12-17,2025-07-20,78.59,100,1.64,B,Idle,v3.2,525.2,5936,58,31,0
1146252,Cobot,Locus,MDL-4162,77657189,2020-01-06,2023-11-27,2025-04-20,2025-09-02,78.19,200,1.97,E,Idle,v3.2,1787.6,5218,21,4,0
1089442,AMR,Locus,MDL-1453,84059636,2024-05-01,2023-11-03,2024-02-28,2026-02-08,33.62,100,2.57,B,Active,v4.2,5512.8,5190,45,38,1
1701655,Palletizer,ABB,MDL-7358,28566827,2018-07-02,2024-03-06,2024-11-19,2026-02-10,29.52,100,2.14,A,Active,v4.0,1623.4,4955,35,5,1
1092340,AMR,Locus,MDL-7834,71259024,2024-07-16,2022-06-20,2025-04-16,2025-08-14,39.73,100,2.89,A,Active,v4.1,10.8,5126,43,44,1
1319131,AGV,Locus,MDL-5401,78090986,2021-11-28,2018-06-26,2024-07-19,2025-11-23,61.39,1000,0.64,A,Active,v3.1,2243.5,4469,42,49,1
1828510,AGV,ABB,MDL-5161,99010465,2018-08-20,2021-10-30,2024-04-14,2026-06-26,7.04,50,1.29,B,Idle,v4.1,732.4,3055,83,40,1
1458367,Arm,OMRON,MDL-6429,62660849,2023-07-15,2024-12-04,2024-10-23,2025-10-06,13.08,1000,1.49,A,Idle,v4.0,47.4,9052,19,6,1
1342563,AMR,Fanuc,MDL-6083,50261348,2021-09-27,2024-06-23,2024-04-17,2025-12-13,9.79,50,1.97,A,Idle,v4.1,761.7,4120,68,35,0
1443958,Palletizer,Fanuc,MDL-5628,22917081,2018-04-26,2023-02-03,2025-04-29,2025-09-17,53.13,50,1.11,C,Active,v3.2,1730.1,2861,38,48,1
1871928,Depalletizer,Locus,MDL-6023,74385582,2019-08-10,2021-08-25,2025-04-08,2025-06-25,77.28,100,2.04,A,Idle,v3.2,3314.2,4044,64,20,1
1974102,AMR,Locus,MDL-8852,17341167,2019-06-13,2018-03-05,2025-01-09,2025-08-30,78.57,50,2.06,C,Maintenance,v3.1,2459.7,6691,28,0,1
1185913,Palletizer,Fanuc,MDL-8453,70592746,2020-11-22,2021-11-02,2024-05-18,2025-12-24,47.4,100,0.8,A,Active,v4.1,4788.3,6224,5,29,1
1720511,Depalletizer,Kuka,MDL-4886,83366586,2023-04-02,2019-06-15,2024-08-20,2026-06-15,69.79,100,1.86,A,Active,v3.1,884.7,4213,21,16,1
1429437,AGV,Locus,MDL-2531,73419813,2021-05-08,2020-08-31,2025-04-20,2025-09-19,6.47,1000,1.18,C,Active,v4.1,522.4,3079,30,16,1
1527921,AMR,6 River,MDL-8231,94381800,2023-08-12,2024-06-29,2024-11-22,2025-09-21,41.63,100,1.73,A,Maintenance,v3.2,2188.5,4791,8,24,1
1570959,Palletizer,6 River,MDL-7997,38279252,2023-06-18,2024-12-08,2024-06-13,2025-09-24,35.73,50,2.07,C,Idle,v4.2,1867.3,4931,15,27,1
1115402,AMR,6 River,MDL-4793,66063775,2020-09-20,2020-07-26,2024-12-28,2025-07-16,58.52,100,1.61,B,Active,v5.0,30.9,4495,60,28,0
1650767,AGV,Kuka,MDL-4897,94026257,2023-02-09,2023-10-23,2024-09-03,2025-06-30,37.67,100,3.44,B,Active,v4.0,512.0,7015,4,9,1
1585557,Arm,OMRON,MDL-9334,68593924,2023-10-02,2022-09-05,2024-12-08,2025-12-02,46.12,200,2.54,F,Charging,v4.1,3017.6,4721,35,32,1
1338822,AGV,Fanuc,MDL-1657,33704036,2020-07-05,2022-03-03,2025-03-06,2025-11-21,67.57,200,1.37,C,Idle,v4.1,5654.3,5399,35,25,1
1227917,AMR,Kuka,MDL-1448,29566196,2023-06-19,2021-08-25,2025-01-21,2026-01-13,14.75,100,1.72,C,Active,v4.1,189.8,9666,25,33,1
1385153,Sorter,ABB,MDL-7223,40148766,2018-12-25,2022-02-05,2024-06-14,2025-09-19,24.55,500,1.83,B,Maintenance,v5.0,2592.3,4352,25,9,1
1497906,Palletizer,Kuka,MDL-5936,77729102,2020-05-16,2018-11-01,2025-03-07,2026-05-08,59.04,100,3.23,E,Idle,v4.1,340.7,5940,24,3,1
1961313,AGV,Fanuc,MDL-6089,21920991,2020-04-02,2023-08-26,2024-10-22,2025-10-01,11.85,200,1.27,A,Active,v3.2,3088.5,4570,56,32,1
1663950,Arm,Locus,MDL-9189,72879090,2020-02-24,2022-04-14,2024-09-30,2025-12-01,49.23,50,1.73,C,Active,v3.1,5423.2,4453,26,34,1
1486979,AGV,Locus,MDL-4467,51096123,2021-02-17,2023-01-31,2024-12-02,2025-07-03,79.86,500,3.15,F,Active,v4.0,785.6,3394,13,10,1
1934880,AGV,Fanuc,MDL-3830,86097025,2022-02-28,2018-09-20,2024-05-09,2026-02-13,12.85,200,0.53,B,Active,v5.0,2179.8,2232,38,41,1
1272371,AGV,Kuka,MDL-6436,98171185,2023-01-29,2022-05-28,2024-02-16,2026-02-28,42.19,200,0.98,F,Charging,v4.0,107.1,6276,44,21,1
1167672,Sorter,ABB,MDL-9976,27819119,2023-05-21,2020-07-09,2024-10-10,2026-04-01,45.31,1000,1.92,D,Active,v4.1,1740.0,3740,96,15,1
1875657,AGV,Fanuc,MDL-3712,57707142,2019-05-12,2022-04-11,2024-01-24,2026-06-03,74.65,100,1.3,C,Active,v5.0,2641.6,5069,30,31,1
1326545,Depalletizer,ABB,MDL-1944,70415632,2024-12-05,2023-10-30,2024-05-21,2026-04-23,32.02,200,2.58,A,Active,v5.0,7843.9,2405,9,0,1
1045250,AGV,OMRON,MDL-7091,15195541,2023-11-17,2022-05-21,2025-02-02,2026-01-04,9.51,50,1.05,E,Maintenance,v4.2,2419.3,4662,29,31,1
1668552,Arm,Kuka,MDL-1990,55492049,2020-01-14,2022-04-17,2024-05-18,2025-07-01,64.65,200,1.36,A,Idle,v3.1,9565.9,4106,45,25,1
1399758,Depalletizer,Fanuc,MDL-7948,36698986,2020-02-05,2020-03-29,2024-07-19,2025-08-21,37.12,50,2.16,B,Idle,v4.2,657.4,3766,32,25,1
1190615,AGV,Geek+,MDL-3687,23452331,2023-10-12,2020-03-17,2025-04-09,2025-09-08,48.35,50,2.02,A,Idle,v4.0,705.2,5783,123,49,1
1464513,Sorter,ABB,MDL-5351,30464665,2023-12-24,2024-08-08,2024-12-13,2026-02-10,11.49,50,0.92,C,Active,v4.2,1678.3,4611,38,14,1
1699153,Sorter,6 River,MDL-5706,36921174,2023-04-13,2018-11-30,2024-06-17,2026-04-24,16.65,200,2.48,B,Decommissioned,v3.2,432.7,6572,42,0,1
1029530,AMR,Fanuc,MDL-1192,25046816,2021-02-03,2021-10-07,2025-03-09,2025-06-16,75.6,100,2.55,B,Charging,v3.2,163.7,6595,40,3,1
1396045,AMR,6 River,MDL-3439,52675958,2023-05-29,2024-07-02,2025-02-24,2026-06-28,64.45,100,2.47,F,Charging,v3.2,1502.0,5500,59,42,1
1277262,AGV,6 River,MDL-1865,99065578,2024-10-19,2023-12-30,2024-05-03,2025-10-25,65.26,100,2.27,F,Active,v4.0,72.3,1957,26,3,0
1858762,AGV,OMRON,MDL-1376,58846930,2024-04-13,2024-11-02,2024-11-17,2026-04-02,70.44,50,2.68,B,Maintenance,v3.2,1311.1,3634,2,34,1
1063862,Sorter,Locus,MDL-1048,40871957,2021-08-24,2022-10-29,2024-10-04,2025-10-24,16.03,50,2.95,B,Charging,v3.1,1048.1,2962,58,27,1
1026667,AGV,6 River,MDL-5722,40170616,2019-09-24,2022-12-23,2024-03-01,2025-07-29,78.05,500,3.15,D,Idle,v4.2,7749.9,4169,19,39,0
1403605,AMR,Kuka,MDL-4980,60465153,2024-02-03,2023-05-02,2024-02-07,2025-10-11,37.03,200,3.35,B,Idle,v5.0,360.4,4464,80,15,1
1544054,Depalletizer,OMRON,MDL-4392,33465248,2020-12-05,2019-04-21,2024-03-31,2025-12-29,11.67,500,1.36,C,Charging,v4.1,364.5,3672,49,31,1
1340404,Sorter,Kuka,MDL-8465,66524936,2021-06-27,2022-04-21,2024-10-27,2026-03-31,69.93,50,1.31,B,Active,v4.2,1793.8,3408,22,26,1
1070214,AMR,ABB,MDL-4915,50585213,2021-09-07,2021-08-01,2024-01-23,2025-09-27,60.16,500,0.85,A,Active,v3.1,1925.7,8816,37,24,1
1236719,AGV,ABB,MDL-9756,72220667,2022-08-01,2024-03-11,2024-08-28,2025-06-15,34.15,50,1.91,A,Charging,v5.0,13707.3,9079,68,0,1
1771770,Arm,Locus,MDL-9106,39151944,2018-10-15,2023-06-25,2024-06-29,2025-12-02,73.93,100,2.79,F,Active,v4.1,7424.6,5490,47,6,1
1397061,AMR,Fanuc,MDL-4029,73773671,2019-09-23,2023-08-09,2025-01-08,2026-06-09,14.55,50,2.03,F,Active,v4.0,2190.7,2960,34,22,1
1785747,Palletizer,Kuka,MDL-1178,69982057,2024-11-13,2022-06-07,2024-10-11,2025-06-21,61.17,1000,1.92,B,Idle,v4.1,1060.4,5090,13,29,0
1423048,AGV,Locus,MDL-9779,34283767,2024-07-21,2022-02-09,2024-08-27,2026-04-07,41.8,200,2.1,B,Active,v4.0,1881.0,1968,24,19,1
1634209,AMR,Geek+,MDL-3429,14211060,2018-05-04,2018-09-30,2024-12-07,2025-08-02,58.03,100,3.1,F,Charging,v4.2,3333.5,3392,55,10,1
1919285,Depalletizer,Kuka,MDL-3866,38895839,2024-09-14,2019-08-17,2024-04-09,2025-10-18,8.69,100,2.99,B,Active,v4.2,16.5,5063,37,8,1
1802660,Depalletizer,Kuka,MDL-7862,71154530,2019-09-14,2022-11-24,2024-01-20,2025-12-11,54.53,1500,1.36,B,Active,v3.2,415.0,8094,39,24,1
1678790,Depalletizer,ABB,MDL-3635,27193079,2022-07-31,2018-09-22,2025-03-11,2026-02-17,76.4,100,3.37,A,Active,v4.0,2002.4,10682,42,28,0
1427474,AGV,Fanuc,MDL-6392,95693167,2024-02-16,2023-10-16,2024-02-03,2026-06-13,14.03,100,1.91,B,Charging,v3.2,305.4,6110,42,38,1
1518909,AMR,Fanuc,MDL-9693,73396837,2020-06-11,2021-08-10,2024-09-23,2026-06-23,17.9,50,2.29,B,Maintenance,v4.0,3841.4,6389,87,33,0
1137086,Depalletizer,ABB,MDL-3018,10364046,2024-11-19,2023-07-10,2025-02-06,2025-10-09,72.69,200,0.67,A,Active,v3.1,48.1,3763,43,28,0
1924033,AMR,Fanuc,MDL-3568,57420070,2024-11-22,2023-11-07,2024-10-01,2025-12-23,36.84,1500,2.69,A,Idle,v4.1,2707.9,5103,78,19,1
1530746,AGV,ABB,MDL-4932,22804493,2024-10-27,2021-07-06,2024-07-26,2025-06-26,74.43,200,2.73,C,Idle,v4.2,4426.1,7389,11,44,1
1766933,AMR,ABB,MDL-8053,96302462,2019-03-14,2019-05-18,2024-12-04,2025-07-31,43.14,50,2.53,A,Active,v4.1,830.5,2715,23,42,1
1117319,AMR,Kuka,MDL-4941,18075712,2022-09-19,2021-12-24,2024-03-02,2025-09-03,63.47,200,3.38,F,Idle,v4.0,3824.6,9594,61,28,1
1552726,Sorter,Locus,MDL-5347,34097033,2021-04-19,2023-07-31,2025-01-26,2025-12-25,51.79,100,1.42,B,Active,v4.2,2412.6,2580,30,14,1
1981440,AMR,Kuka,MDL-4664,59424887,2024-01-31,2023-07-03,2024-10-02,2025-12-15,77.49,50,1.28,B,Active,v4.2,6089.2,4558,10,3,1
1171813,AMR,Fanuc,MDL-2163,16447801,2021-04-14,2020-10-03,2024-11-04,2026-03-27,43.02,100,2.92,C,Idle,v4.0,3081.1,3539,147,15,1
1902728,AGV,OMRON,MDL-8421,10891287,2021-06-03,2022-04-08,2024-10-02,2025-11-15,71.13,500,3.3,A,Active,v3.2,804.0,4664,42,12,1
1403632,AGV,Kuka,MDL-2343,99802595,2018-01-15,2021-11-30,2024-11-05,2026-06-19,44.83,50,2.21,C,Active,v4.1,246.0,3532,43,48,1
1842152,AGV,OMRON,MDL-6386,78884006,2024-05-08,2024-04-26,2025-03-23,2026-01-15,61.18,50,0.54,D,Idle,v4.2,1245.9,10229,42,33,1
1971659,Sorter,6 River,MDL-7462,67653499,2021-08-14,2022-07-06,2024-07-24,2025-09-06,69.41,50,2.34,D,Active,v4.2,123.7,9300,32,40,1
1007150,AMR,OMRON,MDL-1679,47872464,2022-04-20,2021-12-24,2024-08-31,2026-03-31,35.44,50,1.99,A,Error,v4.1,2191.4,3174,9,35,1
1527071,AMR,ABB,MDL-8455,16871777,2024-01-10,2022-09-19,2024-01-22,2025-08-01,73.44,50,2.96,A,Idle,v4.1,2196.1,2677,6,3,1
1087496,AGV,Kuka,MDL-1700,98274796,2020-10-27,2024-10-30,2024-10-01,2025-11-01,30.71,100,2.2,B,Active,v4.0,922.4,2730,46,28,0
1245572,AGV,Fanuc,MDL-6580,87969487,2019-08-01,2022-11-18,2025-04-09,2025-10-24,20.56,200,2.76,B,Idle,v4.2,3310.5,12744,14,12,1
1846251,Sorter,ABB,MDL-5821,15559677,2024-12-23,2019-08-20,2024-03-12,2026-04-26,17.49,50,0.54,B,Active,v4.2,7622.3,8426,22,39,1
1603649,Sorter,Locus,MDL-7019,39547757,2018-02-25,2019-06-10,2024-06-07,2026-04-12,14.26,100,1.55,E,Active,v4.1,2400.1,6832,56,30,1
1658393,AMR,ABB,MDL-8244,17644821,2020-09-23,2018-10-12,2024-12-23,2025-06-15,77.94,50,1.18,C,Idle,v4.2,888.3,3615,34,2,1
1730090,AMR,ABB,MDL-8269,31742275,2021-05-19,2019-12-15,2025-02-10,2025-09-06,9.46,500,2.73,D,Error,v3.1,273.1,5386,36,5,1
1113311,Palletizer,OMRON,MDL-7134,32657848,2024-04-21,2024-02-16,2024-03-09,2026-04-20,49.67,100,2.43,E,Active,v4.1,9934.9,4385,46,26,1
1249657,AGV,ABB,MDL-4941,39675599,2020-05-17,2022-03-08,2024-05-10,2025-07-13,30.25,50,1.37,C,Idle,v5.0,5455.4,3711,24,17,1
1571615,AGV,Kuka,MDL-1809,86683175,2023-03-23,2021-08-24,2024-12-29,2026-06-26,33.85,500,1.0,B,Active,v3.2,107.6,8079,47,45,1
1410561,Depalletizer,Fanuc,MDL-1538,59783870,2024-06-16,2018-11-18,2024-05-27,2025-12-10,29.47,100,2.95,D,Charging,v3.1,728.5,10299,6,24,1
1300348,Palletizer,OMRON,MDL-9065,90930490,2022-03-19,2019-09-08,2024-11-02,2026-06-29,31.24,1000,3.44,B,Active,v4.1,2264.6,8984,42,9,0
1076172,AMR,6 River,MDL-1559,97271284,2020-07-15,2019-11-21,2024-10-09,2025-07-23,21.36,200,1.55,A,Active,v3.1,2001.8,2339,15,41,1
1445818,Depalletizer,Geek+,MDL-1835,67485933,2020-09-29,2022-12-14,2024-01-25,2026-01-05,73.75,200,1.0,D,Active,v4.2,1863.2,4112,84,26,1
1375153,Arm,Geek+,MDL-5558,39921620,2020-06-28,2020-05-12,2024-09-15,2025-09-24,39.6,100,2.75,D,Maintenance,v4.2,808.4,9890,31,12,1
1696705,Depalletizer,OMRON,MDL-2639,75080559,2024-05-08,2019-05-03,2024-11-17,2025-06-26,76.6,50,2.69,D,Active,v3.2,2722.5,4814,14,40,1
1884624,AMR,Locus,MDL-5628,93281624,2018-05-13,2018-04-15,2024-05-11,2025-09-10,74.77,50,0.75,C,Active,v4.2,420.7,5057,59,20,1
1986919,Palletizer,ABB,MDL-3498,42446417,2023-11-18,2023-03-24,2024-10-08,2025-06-15,23.21,100,0.62,D,Idle,v5.0,1096.2,2355,7,29,1
1885936,Palletizer,Fanuc,MDL-3984,57774069,2021-08-18,2022-06-01,2025-02-07,2026-05-15,57.02,50,3.27,C,Active,v4.1,2892.3,2725,39,16,0
