order_id,product_id,batch_id,order_date,planned_start_datetime,actual_start_datetime,planned_end_datetime,actual_end_datetime,planned_quantity_units,actual_quantity_units,unit_of_measure,production_line,shift,operator_id,quality_score,rejection_rate_pct,order_status,robot_assisted,energy_consumed_kwh,rework_required
25888220,1592625,4015522,2023-02-07,2024-05-19,2024-05-18 23:00:00,2024-05-20 21:00:00,2024-05-20 22:00:00,32210,32340,Carton,Line-4,Morning,3019604,79.54,1.858,Completed,0,56.73,0
20348497,1451711,4635529,2023-07-06,2024-08-24,2024-08-24 02:00:00,2024-08-26 18:00:00,2024-08-26 23:00:00,44094,38406,Tin,Line-3,Night,3221611,92.54,0.068,Completed,1,96.5,0
25780278,1215481,4232631,2025-02-25,2024-04-27,2024-04-27 05:00:00,2024-04-27 13:00:00,2024-04-27 23:00:00,5156,4418,Carton,Line-3,Morning,3734505,94.58,0.177,In-Progress,1,1029.53,0
29337560,1733610,4084719,2024-02-20,2022-11-03,2022-11-03 00:00:00,2022-11-04 16:00:00,2022-11-04 20:00:00,28750,26593,Tin,Line-3,Morning,3822203,98.6,1.398,In-Progress,1,49.65,0
26726697,1761955,4353696,2022-06-24,2022-07-30,2022-07-30 01:00:00,2022-07-30 07:00:00,2022-07-30 08:00:00,28520,24324,Tin,Line-3,Morning,3733294,78.82,2.005,Completed,1,54.48,0
20467222,1608113,4868562,2023-12-08,2024-01-23,2024-01-22 22:00:00,2024-01-23 23:00:00,2024-01-24 01:00:00,46545,40475,Carton,Line-1,Afternoon,3208464,90.52,0.263,On-Hold,1,48.84,0
23411682,1645219,4303532,2024-01-01,2023-05-16,2023-05-15 23:00:00,2023-05-16 10:00:00,2023-05-16 13:00:00,3774,3377,Tin,Line-2,Afternoon,3126673,70.1,1.351,Completed,1,311.36,0
26848670,1946255,4124136,2024-03-15,2025-01-19,2025-01-19 00:00:00,2025-01-19 13:00:00,2025-01-19 15:00:00,35437,34007,Pouch,Line-4,Morning,3133262,84.71,0.798,Completed,0,11.99,1
24360082,1555204,4919318,2022-09-10,2023-11-17,2023-11-17 00:00:00,2023-11-19 23:00:00,2023-11-19 22:00:00,12024,10528,Tin,Line-2,Morning,3942755,75.01,4.11,Completed,1,361.47,0
27675319,1869762,4368193,2022-06-23,2023-12-08,2023-12-08 02:00:00,2023-12-10 16:00:00,2023-12-10 20:00:00,19467,18454,Carton,Line-1,Afternoon,3533696,61.7,0.523,On-Hold,1,662.01,0
23194623,1127216,4340484,2022-06-11,2022-08-30,2022-08-30 01:00:00,2022-08-31 08:00:00,2022-08-31 13:00:00,45664,42487,Tin,Line-3,Afternoon,3332652,82.52,1.083,In-Progress,1,203.12,0
29021498,1490926,4884146,2022-01-01,2023-10-29,2023-10-29 00:00:00,2023-10-30 02:00:00,2023-10-30 07:00:00,1830,1596,Tin,Line-1,Morning,3752791,71.23,2.019,Scheduled,1,28.24,0
20908515,1407595,4453050,2022-09-08,2023-09-10,2023-09-09 22:00:00,2023-09-11 20:00:00,2023-09-11 22:00:00,22529,19911,Tin,Line-1,Night,3738391,96.68,0.598,Scheduled,1,189.23,0
22420081,1317521,4107925,2023-08-01,2025-01-10,2025-01-10 00:00:00,2025-01-12 23:00:00,2025-01-13 03:00:00,14837,15483,Tin,Line-1,Night,3872001,47.97,0.671,Completed,1,119.56,0
24467947,1598581,4234596,2023-06-11,2023-09-22,2023-09-21 22:00:00,2023-09-24 03:00:00,2023-09-24 04:00:00,43945,40905,Tin,Line-1,Night,3880030,95.68,5.336,Completed,0,96.36,0
24887467,1841327,4293735,2024-04-27,2023-12-21,2023-12-21 07:00:00,2023-12-22 10:00:00,2023-12-22 20:00:00,17848,16770,Box,Line-4,Night,3365324,91.43,2.379,Completed,1,243.59,0
28352298,1196468,4024616,2024-09-26,2024-08-30,2024-08-30 02:00:00,2024-08-30 14:00:00,2024-08-30 16:00:00,45925,41218,Pouch,Line-3,Morning,3134323,70.65,0.579,Scheduled,1,81.54,0
21442064,1218591,4637620,2022-03-26,2024-07-12,2024-07-12 04:00:00,2024-07-13 11:00:00,2024-07-13 18:00:00,33539,33175,Pouch,Line-1,Night,3683405,94.78,0.573,Completed,1,112.43,0
24378175,1002915,4152184,2023-03-30,2024-02-10,2024-02-09 23:00:00,2024-02-11 13:00:00,2024-02-11 11:00:00,49729,48832,Tin,Line-4,Night,3730097,75.73,3.655,Completed,1,101.85,0
27144047,1827654,4531328,2023-03-09,2025-01-13,2025-01-13 06:00:00,2025-01-13 17:00:00,2025-01-13 22:00:00,35577,33698,Tin,Line-2,Night,3984288,68.57,0.1,Completed,1,35.79,0
25510927,1253851,4573351,2025-01-25,2023-11-22,2023-11-22 02:00:00,2023-11-23 12:00:00,2023-11-23 17:00:00,11708,10607,Box,Line-2,Afternoon,3402395,96.79,0.694,Completed,1,82.97,0
23932739,1229011,4684152,2024-04-09,2024-05-23,2024-05-23 04:00:00,2024-05-25 01:00:00,2024-05-25 06:00:00,14407,14245,Tin,Line-3,Afternoon,3611639,75.21,5.236,On-Hold,1,95.34,0
25008238,1816617,4361917,2025-01-02,2025-01-16,2025-01-16 04:00:00,2025-01-18 08:00:00,2025-01-18 15:00:00,35625,37082,Pouch,Line-2,Night,3291004,77.49,0.374,In-Progress,1,10.0,0
21692053,1342329,4306226,2023-01-29,2024-08-02,2024-08-02 02:00:00,2024-08-02 07:00:00,2024-08-02 14:00:00,33111,31339,Carton,Line-5,Morning,3745954,88.81,0.225,Completed,1,158.42,0
26691627,1576880,4131768,2023-07-01,2022-07-05,2022-07-05 03:00:00,2022-07-06 06:00:00,2022-07-06 08:00:00,34338,32986,Tin,Line-1,Night,3152466,81.22,0.052,Completed,0,55.28,0
22586268,1950823,4267274,2024-11-15,2023-07-18,2023-07-18 07:00:00,2023-07-18 17:00:00,2023-07-19 02:00:00,15967,14878,Carton,Line-2,Afternoon,3113242,85.42,1.607,Completed,1,85.54,0
29870539,1671853,4953514,2023-10-10,2024-10-23,2024-10-23 05:00:00,2024-10-23 20:00:00,2024-10-24 01:00:00,29615,30137,Tin,Line-1,Morning,3285306,84.1,0.33,Completed,1,130.2,0
26686834,1718898,4672026,2022-08-09,2024-07-27,2024-07-27 00:00:00,2024-07-28 02:00:00,2024-07-28 05:00:00,19385,18987,Tin,Line-2,Morning,3284576,96.81,0.854,Completed,1,448.52,0
27306316,1757734,4550607,2023-05-22,2023-08-02,2023-08-02 07:00:00,2023-08-03 15:00:00,2023-08-03 21:00:00,42166,42654,Tin,Line-2,Morning,3998431,73.89,0.554,Completed,1,80.22,0
28154903,1823959,4387144,2024-04-16,2023-03-06,2023-03-06 04:00:00,2023-03-06 22:00:00,2023-03-07 03:00:00,39118,33345,Tin,Line-3,Night,3468244,98.17,2.98,Completed,1,42.56,0
21944353,1751180,4518166,2022-05-14,2024-04-04,2024-04-04 01:00:00,2024-04-05 23:00:00,2024-04-05 23:00:00,24236,21190,Tin,Line-1,Night,3795661,94.8,0.143,Scheduled,0,115.16,1
21191764,1819251,4082898,2023-08-11,2024-08-28,2024-08-27 22:00:00,2024-08-29 03:00:00,2024-08-29 05:00:00,48349,43023,Tin,Line-1,Morning,3381924,76.25,1.296,Scheduled,1,23.57,0
25461692,1872414,4115191,2022-07-12,2024-04-11,2024-04-11 06:00:00,2024-04-12 20:00:00,2024-04-13 05:00:00,19234,19592,Tin,Line-2,Morning,3638902,67.3,1.454,Completed,1,27.25,0
28520961,1332290,4635043,2025-02-03,2022-09-29,2022-09-29 01:00:00,2022-09-30 18:00:00,2022-09-30 20:00:00,31390,30345,Box,Line-3,Morning,3256240,77.17,0.979,Scheduled,1,92.33,0
25362154,1992273,4978122,2023-12-05,2022-09-28,2022-09-28 07:00:00,2022-09-28 09:00:00,2022-09-28 20:00:00,2259,2227,Tin,Line-4,Morning,3241205,86.31,0.101,Completed,1,10.0,0
26598650,1533175,4236184,2023-01-09,2024-11-25,2024-11-25 03:00:00,2024-11-25 04:00:00,2024-11-25 11:00:00,12305,11526,Pouch,Line-1,Afternoon,3196024,83.56,2.516,Completed,1,10.0,0
28715593,1091468,4780503,2023-02-28,2022-10-06,2022-10-06 01:00:00,2022-10-08 22:00:00,2022-10-09 02:00:00,14191,14172,Box,Line-2,Morning,3620423,94.25,0.154,Completed,1,36.26,0
20356966,1222730,8106303,2022-01-25,2022-08-15,2022-08-15 04:00:00,2022-08-16 04:00:00,2022-08-16 09:00:00,12005,10228,Pouch,Line-4,Afternoon,3990520,74.44,4.756,Completed,1,50.85,0
24136752,1450305,4753014,2022-01-12,2023-08-16,2023-08-16 01:00:00,2023-08-16 22:00:00,2023-08-17 00:00:00,27533,27999,Pouch,Line-3,Morning,3261811,84.11,0.873,Cancelled,1,279.25,0
29935708,1987410,4431092,2022-04-15,2023-01-21,2023-01-21 06:00:00,2023-01-21 12:00:00,2023-01-21 23:00:00,20946,20827,Pouch,Line-1,Night,3643831,76.87,0.863,Completed,1,85.49,0
23065348,1616175,4077707,2024-04-19,2024-12-31,2024-12-31 07:00:00,2025-01-02 22:00:00,2025-01-03 09:00:00,4678,4671,Box,Line-4,Afternoon,3980280,66.31,2.747,Completed,1,19.51,0
23115769,1338605,4678001,2024-04-01,2023-01-25,2023-01-25 01:00:00,2023-01-25 16:00:00,2023-01-25 17:00:00,6466,6168,Tin,Line-3,Night,3188133,84.5,1.258,Completed,1,365.88,0
24557952,1126770,4283021,2024-01-25,2025-02-21,2025-02-21 02:00:00,2025-02-22 03:00:00,2025-02-22 04:00:00,43238,37864,Tin,Line-1,Night,3755843,90.26,4.699,In-Progress,1,20.78,0
27455041,1388243,4276901,2022-01-12,2022-11-18,2022-11-17 22:00:00,2022-11-18 13:00:00,2022-11-18 14:00:00,6145,6369,Carton,Line-2,Afternoon,3882676,93.19,6.972,Completed,0,80.75,0
20540841,1738283,4175152,2024-05-29,2022-12-02,2022-12-02 07:00:00,2022-12-03 09:00:00,2022-12-03 21:00:00,3136,2782,Box,Line-5,Afternoon,3055084,87.32,1.486,Completed,1,185.57,0
24509844,1051086,4613665,2022-07-02,2022-08-17,2022-08-17 04:00:00,2022-08-19 14:00:00,2022-08-19 23:00:00,38256,38349,Carton,Line-1,Morning,3436701,89.11,2.267,In-Progress,1,126.09,0
22961577,1718211,4089680,2022-11-30,2023-10-22,2023-10-22 01:00:00,2023-10-22 15:00:00,2023-10-22 19:00:00,4501,4632,Box,Line-3,Night,3429580,95.54,4.257,Completed,1,256.66,0
21655697,1992273,4202271,2024-12-30,2022-06-10,2022-06-10 07:00:00,2022-06-12 00:00:00,2022-06-12 08:00:00,9295,8205,Box,Line-2,Night,3155993,64.46,0.203,Completed,1,273.76,0
27023788,1530147,8519915,2024-11-24,2022-09-11,2022-09-11 00:00:00,2022-09-12 01:00:00,2022-09-12 02:00:00,7451,7264,Carton,Line-2,Morning,3461885,77.39,0.655,Completed,1,73.9,0
27292040,1729070,4612007,2022-12-11,2023-09-11,2023-09-10 22:00:00,2023-09-11 10:00:00,2023-09-11 08:00:00,38491,37962,Tin,Line-3,Afternoon,3384459,57.53,3.436,Completed,1,19.28,0
25186189,1101145,4685642,2023-11-24,2024-04-08,2024-04-08 01:00:00,2024-04-08 13:00:00,2024-04-08 17:00:00,1517,1519,Box,Line-2,Morning,3550166,69.97,2.146,In-Progress,1,21.34,0
22788091,1668086,4364634,2024-12-16,2022-11-10,2022-11-09 22:00:00,2022-11-10 04:00:00,2022-11-10 05:00:00,1537,1461,Box,Line-3,Afternoon,3283700,99.5,0.51,Completed,1,141.34,0
24410901,1819999,4701595,2025-02-20,2024-08-23,2024-08-22 22:00:00,2024-08-24 07:00:00,2024-08-24 08:00:00,20698,17910,Tin,Line-1,Afternoon,3835969,84.4,4.734,Scheduled,1,132.41,0
23396939,1028416,4846563,2022-11-21,2024-03-14,2024-03-14 03:00:00,2024-03-16 22:00:00,2024-03-17 02:00:00,6717,6206,Tin,Line-1,Night,3312108,90.24,0.854,Completed,1,71.93,0
22888038,1476547,4221587,2022-07-03,2023-05-22,2023-05-22 06:00:00,2023-05-24 16:00:00,2023-05-25 01:00:00,43155,41542,Tin,Line-1,Afternoon,3869306,72.58,2.896,Completed,1,157.04,0
23340364,1701552,4744022,2024-10-07,2024-05-12,2024-05-12 06:00:00,2024-05-13 09:00:00,2024-05-13 16:00:00,27688,27630,Tin,Line-3,Morning,3317079,84.44,2.83,Completed,1,216.62,0
25974397,1916730,4198608,2023-10-22,2024-05-13,2024-05-13 03:00:00,2024-05-14 13:00:00,2024-05-14 15:00:00,30776,26458,Tin,Line-1,Afternoon,3544194,82.23,1.177,Completed,1,76.52,1
23850409,1932766,4859212,2024-09-28,2022-10-31,2022-10-30 22:00:00,2022-11-01 03:00:00,2022-11-01 05:00:00,8624,8394,Tin,Line-1,Morning,3471294,94.8,0.382,Completed,1,688.96,1
20214789,1572766,4855428,2024-11-29,2024-05-09,2024-05-09 04:00:00,2024-05-10 13:00:00,2024-05-10 17:00:00,11617,10487,Box,Line-2,Afternoon,3486653,81.83,0.492,Completed,0,64.04,0
23167529,1000545,8225699,2023-09-26,2023-01-10,2023-01-10 00:00:00,2023-01-11 21:00:00,2023-01-11 21:00:00,37788,35319,Pouch,Line-2,Night,3433530,91.62,0.233,Completed,1,71.42,0
23464227,1628206,4975223,2023-01-02,2023-09-08,2023-09-08 07:00:00,2023-09-09 12:00:00,2023-09-09 20:00:00,25259,23398,Carton,Line-4,Night,3731804,61.62,0.744,Cancelled,0,93.43,1
20666397,1098810,4293314,2024-11-11,2025-02-20,2025-02-19 22:00:00,2025-02-21 08:00:00,2025-02-21 11:00:00,4767,4563,Tin,Line-1,Afternoon,3436588,62.22,1.193,Completed,1,70.72,0
28280044,1252710,4465649,2022-09-04,2023-07-30,2023-07-30 05:00:00,2023-07-31 03:00:00,2023-07-31 10:00:00,8963,9092,Tin,Line-4,Morning,3362842,92.36,0.174,Completed,1,89.34,0
20146599,1283407,4572881,2023-09-09,2024-10-07,2024-10-07 06:00:00,2024-10-08 12:00:00,2024-10-08 18:00:00,25569,24405,Tin,Line-4,Morning,3075138,77.04,0.323,Completed,1,320.07,0
20292374,1745658,4375264,2022-08-18,2024-01-10,2024-01-10 07:00:00,2024-01-11 00:00:00,2024-01-11 10:00:00,10156,9849,Box,Line-1,Afternoon,3954051,80.09,0.281,Cancelled,1,120.15,0
28907163,1524711,4000137,2023-02-22,2024-12-18,2024-12-18 03:00:00,2024-12-20 22:00:00,2024-12-21 02:00:00,36998,34261,Tin,Line-4,Night,3253808,88.89,0.235,In-Progress,0,60.04,0
23746630,1767194,4172810,2024-07-26,2023-09-23,2023-09-23 07:00:00,2023-09-25 06:00:00,2023-09-25 13:00:00,20920,21139,Tin,Line-3,Night,3927889,66.16,1.151,Completed,1,216.42,0
28060740,1487292,4096177,2023-11-06,2024-05-02,2024-05-02 05:00:00,2024-05-02 23:00:00,2024-05-03 06:00:00,10803,10271,Pouch,Line-4,Afternoon,3457713,59.14,3.003,In-Progress,1,10.0,0
29107059,1231382,4347566,2022-12-18,2024-05-20,2024-05-20 00:00:00,2024-05-21 12:00:00,2024-05-21 13:00:00,848,857,Tin,Line-1,Afternoon,3867177,78.67,0.484,Completed,0,148.71,0
22513417,1778705,4623619,2025-02-25,2023-02-27,2023-02-27 01:00:00,2023-02-28 10:00:00,2023-02-28 15:00:00,29603,29906,Tin,Line-4,Night,3212317,74.68,0.405,In-Progress,1,179.36,0
27561786,1460224,4212102,2023-07-15,2023-10-09,2023-10-09 06:00:00,2023-10-11 17:00:00,2023-10-12 00:00:00,21477,18721,Tin,Line-1,Afternoon,3106770,49.26,0.744,Completed,1,310.8,0
23026718,1440533,4964562,2024-10-20,2023-06-17,2023-06-17 07:00:00,2023-06-19 16:00:00,2023-06-20 03:00:00,31617,30849,Carton,Line-2,Afternoon,3298794,89.69,4.214,Completed,1,160.44,1
27862819,1030094,4021709,2022-11-29,2023-12-07,2023-12-07 05:00:00,2023-12-09 09:00:00,2023-12-09 13:00:00,12044,10838,Carton,Line-4,Afternoon,3762916,84.58,1.789,In-Progress,0,24.9,1
29720601,1993369,4092284,2022-09-06,2023-02-15,2023-02-14 22:00:00,2023-02-16 11:00:00,2023-02-16 08:00:00,32598,29594,Tin,Line-2,Night,3785194,81.8,0.174,Completed,1,214.6,0
27884063,1010472,4818635,2024-08-08,2024-01-16,2024-01-16 07:00:00,2024-01-18 15:00:00,2024-01-18 23:00:00,48659,45029,Box,Line-2,Morning,3808376,96.07,1.137,Completed,1,14.09,1
25453739,1015730,4072344,2024-02-22,2023-09-17,2023-09-17 00:00:00,2023-09-18 08:00:00,2023-09-18 12:00:00,18483,17452,Box,Line-2,Afternoon,3564382,57.92,0.27,Completed,1,171.4,0
20437875,1631950,4475077,2023-02-03,2024-03-23,2024-03-23 00:00:00,2024-03-23 20:00:00,2024-03-24 01:00:00,5704,5155,Box,Line-3,Morning,3902767,65.43,4.108,In-Progress,1,82.59,0
26097185,1170340,4371441,2024-03-29,2024-06-23,2024-06-23 07:00:00,2024-06-23 08:00:00,2024-06-23 20:00:00,36958,32823,Tin,Line-2,Night,3890697,78.1,0.277,Completed,1,47.33,0
21082756,1767711,8179143,2023-05-12,2022-06-30,2022-06-30 00:00:00,2022-06-30 22:00:00,2022-07-01 01:00:00,34945,32622,Carton,Line-1,Afternoon,3547562,82.65,0.623,Cancelled,1,352.36,1
20714503,1748569,4065152,2024-10-25,2023-08-01,2023-08-01 00:00:00,2023-08-01 06:00:00,2023-08-01 11:00:00,8040,7192,Pouch,Line-2,Morning,3503433,89.02,0.119,Scheduled,1,797.16,0
25766714,1307537,4656414,2024-06-12,2023-08-18,2023-08-18 07:00:00,2023-08-18 14:00:00,2023-08-18 20:00:00,27935,27086,Carton,Line-3,Afternoon,3925628,90.66,0.681,In-Progress,1,196.95,0
23455179,1640862,4656643,2022-12-20,2022-06-03,2022-06-03 06:00:00,2022-06-04 08:00:00,2022-06-04 15:00:00,36108,30932,Tin,Line-2,Morning,3087455,82.16,1.632,Completed,1,283.34,1
27589688,1085364,4569405,2023-02-21,2024-09-11,2024-09-11 03:00:00,2024-09-13 07:00:00,2024-09-13 11:00:00,6798,5939,Box,Line-1,Morning,3459555,87.44,1.225,Completed,1,225.46,0
26501702,1190674,4716021,2023-01-03,2024-10-04,2024-10-04 04:00:00,2024-10-05 06:00:00,2024-10-05 15:00:00,1031,1065,Tin,Line-3,Night,3465636,83.13,3.872,Completed,1,145.85,0
23692547,1851161,8930828,2023-11-22,2024-03-05,2024-03-05 01:00:00,2024-03-06 19:00:00,2024-03-06 23:00:00,616,575,Tin,Line-1,Afternoon,3075482,83.73,0.06,Completed,0,154.75,0
25319128,1186238,4396541,2023-07-08,2023-10-04,2023-10-04 03:00:00,2023-10-06 18:00:00,2023-10-06 23:00:00,29967,25679,Box,Line-2,Morning,3818081,93.87,0.097,Completed,1,404.37,0
21330566,1895267,8853659,2022-05-28,2024-11-12,2024-11-12 00:00:00,2024-11-12 15:00:00,2024-11-12 15:00:00,14840,14832,Box,Line-1,Afternoon,3078636,85.69,0.974,Completed,0,213.0,0
27620522,1438869,4477166,2022-11-08,2024-11-27,2024-11-26 22:00:00,2024-11-27 11:00:00,2024-11-27 13:00:00,12274,12251,Tin,Line-1,Morning,3968587,72.72,1.815,On-Hold,1,180.81,0
27301920,1784810,4142719,2022-02-05,2025-01-26,2025-01-26 06:00:00,2025-01-28 13:00:00,2025-01-28 20:00:00,37865,36813,Pouch,Line-4,Afternoon,3796313,66.61,3.096,On-Hold,1,64.49,0
27956972,1942935,4568950,2025-01-06,2023-01-26,2023-01-26 05:00:00,2023-01-28 21:00:00,2023-01-29 05:00:00,28761,24804,Tin,Line-4,Morning,3496457,85.64,4.289,Completed,1,149.6,0
27151896,1408634,4377726,2024-01-13,2022-08-09,2022-08-08 22:00:00,2022-08-09 23:00:00,2022-08-09 23:00:00,43037,38151,Tin,Line-2,Night,3807149,89.37,0.335,Completed,1,253.26,0
21469477,1682554,4361656,2022-11-14,2024-03-15,2024-03-15 02:00:00,2024-03-16 11:00:00,2024-03-16 12:00:00,16813,16583,Tin,Line-4,Morning,3099666,92.89,0.091,Completed,1,10.9,0
23535456,1647593,4343987,2024-12-01,2024-12-05,2024-12-05 07:00:00,2024-12-06 19:00:00,2024-12-07 02:00:00,43818,41378,Tin,Line-2,Night,3945271,91.38,5.048,Completed,1,62.3,0
24557517,1415513,4598248,2023-07-16,2024-02-21,2024-02-20 22:00:00,2024-02-21 07:00:00,2024-02-21 08:00:00,30274,31486,Tin,Line-1,Night,3371644,80.83,1.597,Completed,1,12.48,0
26090665,1097185,4981365,2022-07-29,2023-08-01,2023-08-01 02:00:00,2023-08-03 20:00:00,2023-08-03 22:00:00,14770,14828,Tin,Line-1,Morning,3799553,84.29,3.399,Completed,1,175.73,0
20357773,1794984,4200206,2024-04-09,2022-11-05,2022-11-04 22:00:00,2022-11-07 05:00:00,2022-11-07 06:00:00,35625,36142,Tin,Line-1,Morning,3136004,85.11,0.468,Completed,1,191.98,0
26685911,1718804,4123440,2025-02-28,2023-12-20,2023-12-19 22:00:00,2023-12-22 19:00:00,2023-12-22 16:00:00,43391,41234,Box,Line-2,Morning,3034814,78.49,2.759,Completed,1,10.0,0
21241237,1452457,4498343,2023-08-05,2023-01-14,2023-01-14 03:00:00,2023-01-14 04:00:00,2023-01-14 07:00:00,20608,18435,Tin,Line-3,Afternoon,3317413,85.01,1.027,Scheduled,1,81.86,1
29209904,1350045,4088758,2023-06-25,2025-03-01,2025-03-01 00:00:00,2025-03-03 18:00:00,2025-03-03 21:00:00,14515,14765,Tin,Line-2,Morning,3991270,90.93,2.651,Completed,0,67.83,0
22244967,1543394,4290672,2022-11-26,2023-01-24,2023-01-24 05:00:00,2023-01-24 19:00:00,2023-01-25 03:00:00,9386,8786,Pouch,Line-2,Afternoon,3419486,71.64,1.096,Completed,0,10.0,0
27842660,1585700,4632189,2024-11-23,2022-08-02,2022-08-02 07:00:00,2022-08-03 03:00:00,2022-08-03 13:00:00,11278,11292,Pouch,Line-2,Night,3609016,86.01,0.042,Completed,1,228.84,0
24304831,1317154,4714828,2023-10-25,2024-02-22,2024-02-22 05:00:00,2024-02-24 08:00:00,2024-02-24 17:00:00,35371,34894,Tin,Line-5,Morning,3044090,78.69,0.384,Completed,1,41.51,0
29444245,1916483,4466755,2023-10-27,2025-01-25,2025-01-25 00:00:00,2025-01-25 18:00:00,2025-01-25 20:00:00,12736,11968,Pouch,Line-2,Night,3750312,80.74,2.404,Scheduled,1,74.96,0
23771998,1777915,4817134,2024-01-06,2023-07-04,2023-07-04 01:00:00,2023-07-05 08:00:00,2023-07-05 10:00:00,9526,8470,Tin,Line-3,Afternoon,3517952,79.64,1.2,In-Progress,1,19.47,0
27223949,1670997,4906083,2022-06-03,2024-04-24,2024-04-24 00:00:00,2024-04-25 04:00:00,2024-04-25 05:00:00,18445,16559,Pouch,Line-1,Night,3023442,44.87,1.089,Completed,1,92.79,1
26821181,1006292,4747402,2023-10-01,2023-12-29,2023-12-29 04:00:00,2023-12-31 09:00:00,2023-12-31 14:00:00,41618,39268,Tin,Line-1,Morning,3492248,79.96,1.558,Completed,1,34.42,1
25961931,1498604,4678762,2024-04-26,2022-08-02,2022-08-02 04:00:00,2022-08-04 08:00:00,2022-08-04 16:00:00,36256,36818,Tin,Line-3,Afternoon,3045080,89.99,0.731,Scheduled,0,17.39,1
29505038,1773315,4173331,2022-08-30,2024-02-04,2024-02-04 00:00:00,2024-02-06 02:00:00,2024-02-06 04:00:00,32635,32869,Tin,Line-4,Night,3136868,72.25,0.295,Scheduled,1,118.75,0
27804341,1207468,4937309,2022-08-16,2024-01-12,2024-01-11 23:00:00,2024-01-14 21:00:00,2024-01-14 20:00:00,7192,7446,Tin,Line-1,Afternoon,3887975,71.93,5.544,In-Progress,1,97.92,0
21365214,1253348,4708197,2022-01-10,2024-11-30,2024-11-30 05:00:00,2024-12-01 10:00:00,2024-12-01 16:00:00,17457,16484,Box,Line-1,Afternoon,3340874,90.79,0.18,Completed,0,23.55,0
27370054,1432888,4181643,2022-06-04,2023-02-14,2023-02-14 04:00:00,2023-02-15 05:00:00,2023-02-15 14:00:00,33411,32031,Box,Line-1,Night,3067326,83.48,0.343,Scheduled,1,43.3,0
24959601,1238362,4866641,2023-01-25,2022-10-31,2022-10-31 03:00:00,2022-10-31 11:00:00,2022-10-31 18:00:00,48510,41551,Carton,Line-1,Night,3066785,65.7,1.749,Completed,1,57.76,0
20617665,1006549,4324031,2024-12-30,2024-12-01,2024-12-01 06:00:00,2024-12-01 21:00:00,2024-12-02 04:00:00,23994,24939,Carton,Line-4,Night,3950197,85.41,0.915,Completed,1,245.52,0
20528689,1378841,4680180,2023-09-06,2024-05-03,2024-05-03 07:00:00,2024-05-04 16:00:00,2024-05-05 00:00:00,49533,48967,Tin,Line-1,Night,3009371,89.26,4.326,Completed,1,576.86,1
27071030,1881963,4224581,2024-05-18,2022-11-02,2022-11-01 23:00:00,2022-11-03 23:00:00,2022-11-03 21:00:00,13541,13322,Tin,Line-1,Morning,3251825,87.81,4.753,On-Hold,1,169.72,0
26755602,1521952,8890022,2024-06-24,2024-08-18,2024-08-17 22:00:00,2024-08-20 18:00:00,2024-08-20 18:00:00,18315,15734,Tin,Line-5,Morning,3965148,76.11,0.589,Completed,1,10.0,0
25213287,1761988,8720242,2022-05-10,2022-08-15,2022-08-15 03:00:00,2022-08-16 20:00:00,2022-08-17 01:00:00,15424,15529,Tin,Line-3,Night,3174915,94.17,1.08,Completed,1,12.0,0
28079595,1073242,4595072,2022-08-11,2024-11-21,2024-11-21 02:00:00,2024-11-22 14:00:00,2024-11-22 19:00:00,32592,29318,Box,Line-4,Night,3985559,70.41,0.617,Completed,1,53.62,0
20887735,1866124,4205453,2022-04-17,2023-01-06,2023-01-06 06:00:00,2023-01-08 17:00:00,2023-01-09 01:00:00,8400,7738,Carton,Line-2,Night,3813885,97.01,3.141,Completed,1,65.98,1
22221458,1996186,4838763,2024-08-09,2023-05-18,2023-05-18 06:00:00,2023-05-18 15:00:00,2023-05-18 20:00:00,6143,6325,Pouch,Line-1,Afternoon,3667558,87.36,1.909,Completed,1,45.65,1
29513101,1739742,4395766,2022-07-22,2022-12-08,2022-12-08 00:00:00,2022-12-10 11:00:00,2022-12-10 13:00:00,38105,39744,Tin,Line-2,Night,3915877,54.74,2.123,Completed,1,63.01,0
28634118,1020680,4037417,2023-04-28,2023-09-10,2023-09-09 22:00:00,2023-09-11 15:00:00,2023-09-11 15:00:00,29499,27150,Pouch,Line-2,Night,3221946,78.82,2.004,In-Progress,0,306.93,0
28859544,1692924,4847048,2023-01-16,2022-08-03,2022-08-03 04:00:00,2022-08-04 01:00:00,2022-08-04 07:00:00,16008,16777,Tin,Line-1,Night,3463105,95.45,1.911,Cancelled,1,638.71,0
25657163,1375541,4442678,2022-08-18,2024-07-25,2024-07-25 06:00:00,2024-07-25 10:00:00,2024-07-25 18:00:00,13708,11908,Box,Line-5,Morning,3430370,83.36,0.309,Completed,1,275.72,0
21272133,1073676,4176515,2022-05-12,2024-11-25,2024-11-25 00:00:00,2024-11-26 23:00:00,2024-11-27 02:00:00,43519,37364,Tin,Line-1,Night,3689333,88.33,0.83,In-Progress,1,92.92,0
29418787,1923255,4739604,2023-05-18,2023-04-20,2023-04-20 06:00:00,2023-04-20 16:00:00,2023-04-21 00:00:00,25406,22828,Pouch,Line-1,Afternoon,3349507,82.77,0.87,In-Progress,1,537.31,0
28367826,1490917,4563639,2022-01-06,2024-01-07,2024-01-07 07:00:00,2024-01-08 12:00:00,2024-01-08 21:00:00,24953,24506,Pouch,Line-1,Morning,3176911,95.76,0.529,Scheduled,0,24.67,0
