product_id,product_name,sku,category,formula_type,age_group_months,package_size_g,package_type,unit_price_usd,cost_price_usd,country_of_origin,certification,shelf_life_days,storage_temp_min_c,storage_temp_max_c,protein_content_pct,fat_content_pct,is_organic,is_allergen_free,is_active
1406449,BabyGold Organic S2,SKU36792,Follow-On Formula,Soy-Based,36+,800,Tin,12.74,9.41,USA,Organic,548,20,25,1.65,4.07,0,0,1
1668027,MilkPure Infant,SKU31993,Toddler Milk,Whey-Based,6-12,1000,Tin,52.02,34.86,Netherlands,ISO22000,730,15,30,3.48,5.5,1,0,1
1655885,NutriStart Stage 3,SKU44128,Follow-On Formula,Amino Acid-Based,6-12,900,Tin,38.89,6.27,Australia,HACCP,912,18,30,3.76,4.77,0,0,1
1239585,MilkPure Toddler,SKU53712,Follow-On Formula,Casein-Based,12-24,200,Tin,49.18,19.49,Australia,Halal,730,18,25,3.29,3.0,0,0,1
1450010,NutriStart Stage 3,SKU74403,Specialty Formula,Casein-Based,24-36,200,Tin,61.6,24.25,New Zealand,Kosher,548,18,30,1.56,3.64,0,1,1
2110233,SoyaBliss Infant,SKU32541,Toddler Milk,Casein-Based,6-12,200,Tin,35.58,25.61,Netherlands,HACCP,912,20,30,3.59,4.25,0,0,0
1033636,ProGrow S2,SKU65583,Toddler Milk,Casein-Based,6-12,200,Tin,30.93,8.61,Australia,Halal,365,18,28,1.46,2.58,1,0,1
1708317,NutriStart Stage 1,SKU64395,Toddler Milk,Whey-Based,24-36,400,Tin,8.45,8.54,New Zealand,HACCP,365,20,30,1.73,3.84,0,0,1
1677493,MilkPure Follow-On,SKU34551,Infant Formula,Soy-Based,6-12,200,Tin,12.8,9.61,Australia,Organic,730,15,28,3.26,2.75,0,0,1
1080559,LactoFree Infant,SKU59199,Specialty Formula,Soy-Based,6-12,1800,Pouch,36.2,39.89,Australia,Halal,912,18,28,1.21,3.01,0,0,1
1959801,BabyGold Organic S1,SKU58697,Follow-On Formula,Casein-Based,12-24,900,Tin,29.01,16.98,Ireland,ISO22000,730,20,28,1.47,5.06,0,1,1
1039652,MilkPure Infant,SKU10485,Infant Formula,Whey-Based,0-6,400,Tin,37.94,20.3,Germany,Organic,365,20,25,1.89,3.16,0,1,1
1841388,ProGrow S2,SKU56220,Specialty Formula,Hydrolyzed,6-12,400,Tin,63.34,3.31,Netherlands,HACCP,548,20,28,1.22,5.0,0,0,1
1523987,LactoFree Infant,SKU61808,Toddler Milk,Whey-Based,12-24,1000,Tin,10.01,25.08,New Zealand,None,365,18,30,2.3,4.47,0,1,1
1374786,ProGrow S3,SKU41651,Follow-On Formula,Whey-Based,0-6,900,Tin,30.81,4.63,Australia,HACCP,548,15,25,2.66,3.67,0,0,0
2904009,SoyaBliss Infant,SKU83954,Follow-On Formula,Soy-Based,0-6,1000,Tin,9.02,6.49,New Zealand,Halal,730,18,28,1.83,4.31,0,0,0
1656631,NutriStart Stage 2,SKU45081,Follow-On Formula,Soy-Based,0-6,200,Tin,13.3,11.1,Australia,ISO22000,548,20,30,3.73,5.12,0,0,1
1038243,BabyGold Organic S1,SKU33429,Toddler Milk,Whey-Based,0-6,1000,Box,36.26,8.43,Germany,HACCP,365,15,30,1.64,4.94,0,0,1
1045237,AlphaFirst Colostrum,SKU76130,Specialty Formula,Whey-Based,6-12,900,Tin,31.97,29.54,Germany,ISO22000,730,15,25,3.32,2.52,1,0,1
1551298,NutriStart Stage 3,SKU61811,Toddler Milk,Whey-Based,12-24,600,Carton,45.8,31.98,Australia,HACCP,365,18,30,1.49,3.28,1,0,0
1050250,MilkPure Toddler,SKU60644,Infant Formula,Casein-Based,36+,900,Tin,25.02,25.33,New Zealand,HACCP,365,20,30,2.8,4.38,1,0,1
1168180,MilkPure Follow-On,SKU53415,Infant Formula,Casein-Based,6-12,800,Tin,47.27,17.05,New Zealand,Organic,730,18,25,3.31,3.37,0,1,0
2374144,ProGrow S1,SKU53707,Follow-On Formula,Soy-Based,0-6,800,Box,60.08,19.36,USA,ISO22000,365,20,25,1.35,2.85,0,0,0
1439359,LactoFree Infant,SKU73140,Follow-On Formula,Casein-Based,36+,1800,Box,48.97,25.02,Netherlands,HACCP,548,20,28,2.63,2.89,0,1,1
1561308,NutriStart Stage 1,SKU83076,Follow-On Formula,Amino Acid-Based,24-36,800,Tin,10.7,39.86,New Zealand,Halal,730,18,25,2.58,3.15,0,0,1
1605136,MilkPure Follow-On,SKU89179,Specialty Formula,Whey-Based,24-36,600,Tin,61.24,13.55,Netherlands,Organic,365,18,25,2.54,2.72,0,1,1
1818453,BabyGold Organic S2,SKU72404,Toddler Milk,Casein-Based,36+,1000,Tin,61.26,10.59,Netherlands,Kosher,730,18,25,2.34,3.24,0,1,1
1936242,BabyGold Organic S1,SKU98835,Infant Formula,Whey-Based,12-24,800,Tin,10.18,3.31,Australia,ISO22000,912,20,30,1.74,5.45,1,1,1
1557297,BabyGold Organic S2,SKU79852,Follow-On Formula,Casein-Based,0-6,400,Tin,39.5,37.97,Germany,None,548,18,28,3.79,4.3,1,1,1
1478229,LactoFree Infant,SKU51042,Infant Formula,Casein-Based,0-6,1000,Carton,14.6,15.79,Ireland,ISO22000,365,15,30,3.65,5.41,0,1,1
1065832,BabyGold Organic S1,SKU70440,Infant Formula,Whey-Based,0-6,1800,Carton,17.17,15.41,Netherlands,HACCP,730,20,25,3.33,4.07,0,0,1
1780571,NutriStart Stage 3,SKU73869,Infant Formula,Hydrolyzed,0-6,800,Tin,19.74,31.0,Australia,Kosher,548,18,25,3.02,4.03,0,0,1
1386778,NutriStart Stage 2,SKU73687,Follow-On Formula,Soy-Based,0-6,400,Tin,13.26,9.87,Germany,HACCP,730,18,28,3.7,3.56,0,1,1
1830991,MilkPure Follow-On,SKU20935,Infant Formula,Soy-Based,36+,400,Tin,51.09,37.35,New Zealand,Kosher,730,18,25,3.72,3.86,0,0,1
1998778,AlphaFirst Colostrum,SKU87366,Infant Formula,Whey-Based,0-6,800,Pouch,25.04,17.72,Australia,None,730,18,30,2.28,3.49,0,0,1
1034741,SoyaBliss Infant,SKU91116,Infant Formula,Soy-Based,24-36,600,Carton,59.67,10.12,Ireland,Organic,548,18,28,2.0,4.04,0,0,1
1048924,BabyGold Organic S2,SKU14311,Infant Formula,Soy-Based,24-36,200,Pouch,12.17,31.26,Australia,Halal,365,18,25,1.84,3.01,0,0,1
2319794,MilkPure Follow-On,SKU32757,Infant Formula,Casein-Based,0-6,800,Tin,33.31,13.85,New Zealand,HACCP,730,20,28,3.46,5.36,0,0,0
1422730,BabyGold Organic S2,SKU55494,Follow-On Formula,Casein-Based,6-12,1000,Tin,30.23,25.63,Ireland,Kosher,912,18,28,1.26,5.14,0,0,1
1287517,NutriStart Stage 3,SKU99064,Infant Formula,Whey-Based,6-12,900,Tin,53.33,31.71,Netherlands,Halal,548,20,25,2.59,5.22,0,0,1
1834807,BabyGold Organic S1,SKU21623,Follow-On Formula,Soy-Based,0-6,800,Tin,27.3,9.66,Germany,Kosher,548,18,30,2.56,3.36,0,0,0
1414872,NutriStart Stage 3,SKU24666,Toddler Milk,Casein-Based,6-12,600,Carton,54.84,10.39,Australia,HACCP,730,18,28,2.22,3.66,0,0,1
1720506,NutriStart Stage 1,SKU84490,Toddler Milk,Hydrolyzed,6-12,800,Carton,61.39,16.08,Australia,Organic,548,18,30,1.68,4.35,0,1,0
1217288,MilkPure Toddler,SKU25845,Follow-On Formula,Whey-Based,12-24,600,Pouch,41.79,37.76,New Zealand,HACCP,730,15,30,1.68,5.48,0,1,1
1290213,MilkPure Infant,SKU22593,Infant Formula,Whey-Based,6-12,400,Pouch,56.05,17.99,USA,None,365,18,30,1.96,4.27,0,0,1
1181373,LactoFree Infant,SKU87832,Specialty Formula,Whey-Based,12-24,600,Carton,39.84,35.58,New Zealand,Halal,912,18,28,2.26,3.65,0,0,1
1124966,BabyGold Organic S1,SKU46479,Infant Formula,Whey-Based,6-12,600,Tin,64.79,13.96,Ireland,Organic,365,15,30,1.75,4.29,0,0,1
1530805,NutriStart Stage 1,SKU62990,Toddler Milk,Whey-Based,0-6,800,Pouch,53.67,38.73,Netherlands,HACCP,912,18,28,1.25,3.43,0,1,1
1073242,BabyGold Organic S1,SKU11677,Follow-On Formula,Whey-Based,6-12,400,Pouch,11.99,9.04,New Zealand,HACCP,365,15,30,2.37,3.98,0,0,1
1266012,MilkPure Toddler,SKU40133,Infant Formula,Whey-Based,6-12,900,Pouch,64.28,21.61,USA,HACCP,548,20,30,3.24,3.5,0,1,1
1916030,LactoFree Infant,SKU54499,Toddler Milk,Whey-Based,0-6,400,Tin,31.91,10.88,Australia,Organic,548,20,25,2.67,4.06,0,1,1
1789158,BabyGold Organic S2,SKU32563,Toddler Milk,Soy-Based,12-24,1000,Box,17.14,10.05,Netherlands,HACCP,912,18,25,3.31,3.34,0,0,1
1726664,ProGrow S1,SKU20536,Infant Formula,Casein-Based,24-36,1000,Tin,38.49,18.2,Germany,ISO22000,912,20,28,1.7,4.88,0,0,1
1100093,SoyaBliss Infant,SKU14952,Specialty Formula,Casein-Based,0-6,900,Tin,21.96,6.16,Germany,ISO22000,912,15,30,1.64,4.48,0,0,1
1078116,MilkPure Follow-On,SKU94068,Follow-On Formula,Soy-Based,36+,1000,Tin,48.14,23.66,New Zealand,Kosher,548,20,30,1.42,5.12,0,1,1
1402912,BabyGold Organic S2,SKU91083,Infant Formula,Whey-Based,36+,1000,Tin,38.9,28.06,Ireland,Halal,365,15,30,2.95,5.15,0,0,1
1990828,LactoFree Infant,SKU81140,Infant Formula,Amino Acid-Based,6-12,1800,Tin,28.09,20.86,Netherlands,HACCP,548,20,25,1.54,4.11,1,0,1
1447701,NutriStart Stage 2,SKU87475,Follow-On Formula,Soy-Based,6-12,600,Tin,60.53,25.37,Australia,Organic,548,20,25,1.98,2.66,0,0,1
1048599,MilkPure Infant,SKU17370,Follow-On Formula,Whey-Based,6-12,400,Tin,19.71,9.59,Germany,ISO22000,912,20,25,1.3,3.47,1,0,1
1797320,BetaBoost Follow-On,SKU80223,Follow-On Formula,Whey-Based,0-6,900,Box,46.24,20.31,USA,Organic,365,20,25,1.34,2.63,0,0,1
1107171,ProGrow S2,SKU56565,Follow-On Formula,Soy-Based,12-24,800,Carton,23.01,34.08,Australia,HACCP,548,20,25,3.26,3.05,0,0,1
1918173,NutriStart Stage 3,SKU78217,Infant Formula,Whey-Based,6-12,900,Pouch,50.16,33.21,Netherlands,Halal,548,20,25,1.74,3.98,0,1,1
1516646,ProGrow S2,SKU79918,Infant Formula,Whey-Based,6-12,800,Tin,21.33,32.22,Germany,HACCP,365,15,30,2.64,3.13,0,0,1
1172598,ProGrow S2,SKU41854,Infant Formula,Whey-Based,36+,400,Tin,46.81,10.45,Netherlands,Organic,365,20,25,2.24,3.95,1,0,1
1100237,SoyaBliss Infant,SKU22026,Toddler Milk,Whey-Based,6-12,600,Pouch,29.07,4.25,New Zealand,Organic,730,20,25,3.74,3.65,0,0,1
1453090,MilkPure Infant,SKU37875,Follow-On Formula,Whey-Based,6-12,600,Box,53.98,34.19,New Zealand,HACCP,912,20,25,2.21,4.21,1,1,1
1604067,ProGrow S1,SKU42411,Infant Formula,Whey-Based,24-36,200,Pouch,11.71,22.52,New Zealand,Halal,365,20,28,1.88,4.93,0,0,1
1568658,SoyaBliss Infant,SKU93516,Toddler Milk,Soy-Based,12-24,900,Tin,23.34,22.94,Netherlands,Organic,365,18,28,1.69,2.78,0,0,1
1380523,AlphaFirst Colostrum,SKU17425,Follow-On Formula,Whey-Based,12-24,800,Pouch,49.31,15.31,Germany,HACCP,730,18,30,1.47,4.91,0,0,1
1315101,BabyGold Organic S1,SKU82767,Toddler Milk,Casein-Based,36+,900,Pouch,24.82,22.34,Ireland,Organic,912,20,30,1.95,5.07,0,0,1
1366315,ProGrow S1,SKU83659,Toddler Milk,Casein-Based,6-12,1800,Tin,29.33,35.46,Ireland,Organic,365,15,30,3.8,3.76,0,0,1
1187473,SoyaBliss Infant,SKU97717,Toddler Milk,Casein-Based,6-12,800,Box,16.37,12.81,Netherlands,Kosher,365,18,30,2.88,5.39,1,0,0
1976869,MilkPure Toddler,SKU59103,Infant Formula,Soy-Based,0-6,400,Tin,21.06,36.93,Netherlands,Halal,730,18,28,1.53,4.91,0,0,1
1715328,ProGrow S1,SKU62301,Follow-On Formula,Whey-Based,0-6,600,Tin,29.81,8.49,Australia,None,730,15,30,2.95,4.87,0,0,1
1881968,NutriStart Stage 2,SKU38905,Toddler Milk,Whey-Based,0-6,600,Tin,44.68,8.86,Germany,HACCP,548,20,25,1.51,2.87,1,0,0
1675914,ProGrow S2,SKU93652,Specialty Formula,Amino Acid-Based,36+,900,Tin,51.07,19.78,Australia,None,912,18,25,3.47,3.75,0,0,1
1486735,MilkPure Toddler,SKU56487,Infant Formula,Casein-Based,6-12,1000,Tin,38.14,32.74,Germany,Halal,365,18,30,2.85,4.2,0,0,0
1176539,MilkPure Infant,SKU26172,Toddler Milk,Amino Acid-Based,12-24,400,Tin,33.07,33.65,Netherlands,Halal,548,15,28,1.79,3.07,1,0,1
1849821,LactoFree Infant,SKU48536,Infant Formula,Casein-Based,0-6,900,Tin,24.71,11.66,New Zealand,Kosher,912,20,25,3.01,4.12,0,1,1
1406161,NutriStart Stage 2,SKU35901,Infant Formula,Amino Acid-Based,24-36,900,Box,51.72,39.26,Netherlands,Kosher,365,20,30,3.09,2.79,0,0,1
1045115,BabyGold Organic S1,SKU69898,Toddler Milk,Hydrolyzed,0-6,900,Tin,51.17,16.85,Netherlands,None,730,20,25,1.98,3.39,0,1,1
1009861,ProGrow S3,SKU32568,Toddler Milk,Amino Acid-Based,12-24,1000,Tin,23.36,25.57,Netherlands,None,912,18,25,2.61,5.39,0,1,0
1681649,MilkPure Infant,SKU14736,Toddler Milk,Hydrolyzed,6-12,800,Tin,45.96,19.07,Netherlands,Halal,730,15,25,2.26,3.29,0,1,1
1608667,NutriStart Stage 2,SKU16092,Follow-On Formula,Whey-Based,24-36,1000,Carton,54.69,25.37,Netherlands,Organic,365,20,30,2.39,4.28,0,1,1
1428279,ProGrow S2,SKU21593,Follow-On Formula,Hydrolyzed,36+,800,Tin,27.09,14.07,Netherlands,Organic,730,18,30,2.62,2.6,1,0,1
1281973,NutriStart Stage 3,SKU59556,Toddler Milk,Casein-Based,6-12,1000,Tin,61.95,21.19,Netherlands,ISO22000,730,15,25,3.61,4.98,0,0,1
1252270,NutriStart Stage 2,SKU70686,Follow-On Formula,Whey-Based,0-6,400,Box,11.77,11.51,USA,HACCP,548,18,25,1.7,3.71,0,0,1
1445222,ProGrow S1,SKU84645,Toddler Milk,Casein-Based,0-6,1800,Tin,50.29,31.71,USA,Kosher,730,20,25,3.34,3.55,0,1,0
1417600,MilkPure Follow-On,SKU16466,Specialty Formula,Casein-Based,6-12,900,Tin,16.51,5.63,New Zealand,HACCP,548,20,28,2.85,3.64,0,1,0
1940502,MilkPure Follow-On,SKU56840,Infant Formula,Hydrolyzed,6-12,400,Tin,25.35,37.12,New Zealand,Organic,365,18,28,2.83,3.99,0,1,1
1409945,ProGrow S3,SKU90047,Toddler Milk,Casein-Based,0-6,800,Pouch,10.5,29.12,New Zealand,Organic,912,15,25,1.38,2.99,0,1,1
1995586,SoyaBliss Toddler,SKU91566,Follow-On Formula,Casein-Based,0-6,600,Pouch,34.91,33.03,New Zealand,HACCP,548,20,25,3.43,4.24,0,1,1
1354258,MilkPure Infant,SKU21146,Infant Formula,Whey-Based,12-24,800,Tin,28.62,32.36,USA,Organic,548,15,28,3.44,5.39,0,0,1
1753484,NutriStart Stage 2,SKU52272,Infant Formula,Soy-Based,24-36,400,Box,21.35,19.98,New Zealand,ISO22000,365,18,30,2.21,4.09,0,1,1
1574380,BabyGold Organic S2,SKU46453,Infant Formula,Casein-Based,0-6,200,Pouch,11.89,37.73,Netherlands,Halal,365,15,30,1.51,2.65,0,0,1
1535114,SoyaBliss Toddler,SKU99031,Infant Formula,Soy-Based,24-36,900,Tin,59.45,19.44,New Zealand,Halal,548,18,30,2.89,5.38,0,0,1
1219115,NutriStart Stage 2,SKU50144,Toddler Milk,Casein-Based,12-24,600,Box,61.15,3.15,Netherlands,ISO22000,365,18,25,3.42,4.18,0,0,1
1613782,MilkPure Toddler,SKU12113,Infant Formula,Soy-Based,24-36,900,Tin,57.46,17.71,Netherlands,ISO22000,365,18,25,3.7,3.28,0,0,1
1380763,SoyaBliss Toddler,SKU55680,Follow-On Formula,Casein-Based,0-6,900,Tin,44.68,17.96,Australia,None,548,20,28,1.64,2.73,0,0,1
1100658,MilkPure Follow-On,SKU95972,Infant Formula,Casein-Based,24-36,400,Carton,23.89,29.27,New Zealand,None,548,20,30,3.36,3.64,0,0,1
1926814,MilkPure Infant,SKU88614,Infant Formula,Soy-Based,24-36,1000,Pouch,63.97,32.11,Australia,HACCP,548,20,30,2.32,3.54,0,0,1
1777089,ProGrow S3,SKU23805,Toddler Milk,Whey-Based,0-6,200,Carton,29.89,13.77,Australia,HACCP,365,18,30,1.84,3.24,1,0,1
1939508,BabyGold Organic S2,SKU94982,Infant Formula,Soy-Based,12-24,600,Tin,44.71,5.87,Australia,HACCP,730,20,25,3.31,4.15,0,1,1
1534692,ProGrow S1,SKU29835,Follow-On Formula,Whey-Based,0-6,400,Carton,61.49,14.96,Netherlands,Halal,548,15,30,3.36,2.7,0,0,1
1244113,MilkPure Toddler,SKU26479,Toddler Milk,Soy-Based,6-12,800,Pouch,11.48,36.45,Germany,HACCP,548,18,28,1.23,3.07,0,1,1
1570886,MilkPure Toddler,SKU79073,Infant Formula,Hydrolyzed,12-24,1000,Pouch,24.24,23.39,Netherlands,Kosher,548,18,25,2.96,2.76,0,1,1
1548844,SoyaBliss Infant,SKU59200,Toddler Milk,Whey-Based,6-12,600,Pouch,41.44,31.03,Ireland,None,730,20,30,2.72,4.9,1,1,1
1356960,MilkPure Infant,SKU53276,Infant Formula,Whey-Based,6-12,600,Pouch,60.06,10.92,Ireland,Organic,730,20,30,2.13,2.84,1,1,1
1650076,SoyaBliss Toddler,SKU14526,Follow-On Formula,Casein-Based,0-6,400,Pouch,20.78,39.43,Australia,Halal,548,18,25,1.72,3.77,0,0,1
1178523,ProGrow S2,SKU99185,Infant Formula,Soy-Based,12-24,800,Box,23.77,28.31,New Zealand,Kosher,548,15,28,3.33,5.16,0,0,1
1025921,MilkPure Infant,SKU51210,Infant Formula,Amino Acid-Based,0-6,800,Tin,9.61,35.21,Australia,HACCP,730,20,30,2.48,4.16,0,0,1
1599964,MilkPure Follow-On,SKU67363,Toddler Milk,Soy-Based,36+,600,Carton,10.86,20.12,Netherlands,Kosher,912,15,28,3.59,4.37,0,1,1
1028507,SoyaBliss Toddler,SKU21296,Toddler Milk,Whey-Based,0-6,600,Tin,23.22,15.69,Germany,Kosher,730,18,25,2.34,5.05,0,0,1
1592625,NutriStart Stage 1,SKU55655,Infant Formula,Casein-Based,0-6,800,Tin,35.24,27.18,Australia,Halal,548,20,28,1.58,3.57,0,0,1
1763788,NutriStart Stage 1,SKU30787,Toddler Milk,Soy-Based,12-24,600,Pouch,49.72,35.91,Germany,ISO22000,912,20,25,2.54,3.89,1,0,1
1111120,ProGrow S3,SKU27051,Specialty Formula,Hydrolyzed,0-6,200,Tin,61.57,30.9,Australia,ISO22000,912,20,28,1.93,4.96,0,0,1
1280082,NutriStart Stage 2,SKU85007,Toddler Milk,Soy-Based,24-36,400,Tin,48.85,16.51,Australia,None,730,20,25,1.86,5.39,0,0,1
1533378,NutriStart Stage 3,SKU26259,Follow-On Formula,Casein-Based,0-6,800,Pouch,55.1,3.41,USA,Organic,730,20,25,2.18,4.75,0,1,1
1814445,SoyaBliss Infant,SKU38347,Follow-On Formula,Whey-Based,12-24,200,Pouch,36.91,13.88,Germany,HACCP,548,18,30,1.57,4.56,0,1,0
1411455,MilkPure Follow-On,SKU98691,Follow-On Formula,Whey-Based,0-6,900,Tin,37.29,19.24,Germany,HACCP,548,15,30,1.2,3.88,1,0,0
1017096,BabyGold Organic S2,SKU93926,Infant Formula,Amino Acid-Based,0-6,400,Tin,25.12,32.77,USA,Kosher,548,20,28,1.89,4.26,0,1,1
1865593,NutriStart Stage 2,SKU77295,Toddler Milk,Whey-Based,6-12,600,Tin,38.47,28.08,USA,Halal,912,20,28,2.57,5.16,0,0,0
1199763,MilkPure Infant,SKU58357,Follow-On Formula,Hydrolyzed,0-6,600,Tin,55.56,13.53,New Zealand,Organic,365,20,30,1.85,3.16,0,1,1
1245384,MilkPure Follow-On,SKU43982,Toddler Milk,Whey-Based,6-12,800,Pouch,46.42,39.72,Ireland,HACCP,548,18,28,3.5,2.6,0,0,1
1901503,ProGrow S2,SKU39635,Toddler Milk,Soy-Based,24-36,900,Carton,27.89,4.93,New Zealand,Organic,730,20,30,2.24,4.43,0,1,1
1383438,NutriStart Stage 1,SKU53596,Toddler Milk,Hydrolyzed,24-36,600,Box,55.31,13.0,Australia,Organic,548,15,30,1.36,4.75,0,0,0
1514434,MilkPure Follow-On,SKU26762,Toddler Milk,Whey-Based,12-24,600,Carton,50.5,16.08,Ireland,HACCP,912,20,25,3.5,4.36,0,0,1
1886850,NutriStart Stage 3,SKU98279,Infant Formula,Casein-Based,36+,800,Carton,32.03,38.14,Australia,None,548,18,28,2.26,4.75,0,0,0
2299073,MilkPure Toddler,SKU69116,Follow-On Formula,Whey-Based,6-12,1000,Pouch,16.73,13.61,New Zealand,HACCP,548,20,28,2.29,2.58,1,1,0
1403125,BabyGold Organic S1,SKU18489,Toddler Milk,Hydrolyzed,0-6,800,Pouch,49.83,33.88,Australia,None,730,15,30,2.68,5.27,0,1,1
1512261,SoyaBliss Toddler,SKU31191,Follow-On Formula,Soy-Based,6-12,400,Pouch,27.71,3.05,Australia,Kosher,548,18,25,3.3,5.38,0,0,0
1471104,ProGrow S2,SKU86899,Follow-On Formula,Casein-Based,12-24,600,Pouch,9.89,7.14,Australia,HACCP,912,15,28,3.05,3.16,0,0,1
1536862,MilkPure Follow-On,SKU86886,Toddler Milk,Whey-Based,24-36,400,Tin,35.12,33.28,Germany,HACCP,548,20,28,2.85,5.1,0,0,1
1607531,BabyGold Organic S2,SKU61010,Toddler Milk,Soy-Based,0-6,200,Tin,52.91,10.25,USA,HACCP,912,15,30,3.44,3.23,0,1,1
2953621,SoyaBliss Toddler,SKU22562,Infant Formula,Casein-Based,24-36,1000,Carton,20.95,35.27,Ireland,Halal,365,18,30,3.54,2.87,0,0,0
1343300,BetaBoost Follow-On,SKU73553,Infant Formula,Hydrolyzed,0-6,600,Carton,55.75,36.83,New Zealand,Kosher,730,20,28,3.53,4.92,0,1,1
1846009,MilkPure Follow-On,SKU31643,Infant Formula,Hydrolyzed,0-6,600,Tin,53.15,21.09,USA,Halal,912,18,28,3.48,4.96,1,1,1
1468714,BetaBoost Follow-On,SKU95359,Toddler Milk,Casein-Based,0-6,1800,Tin,38.2,22.42,Australia,Kosher,730,18,28,3.41,2.68,0,0,1
1588863,ProGrow S1,SKU96405,Infant Formula,Casein-Based,12-24,900,Tin,42.36,31.71,Netherlands,HACCP,548,15,25,1.87,3.72,0,0,1
1560902,NutriStart Stage 1,SKU23299,Specialty Formula,Whey-Based,36+,400,Tin,34.37,19.57,New Zealand,None,548,15,25,2.48,3.73,0,1,1
1176144,MilkPure Infant,SKU37566,Follow-On Formula,Soy-Based,12-24,200,Box,10.21,30.58,Germany,HACCP,730,15,25,1.74,4.45,0,0,1
1718898,ProGrow S1,SKU22432,Infant Formula,Whey-Based,24-36,1000,Tin,23.13,15.02,Netherlands,Organic,548,15,25,1.21,4.2,0,1,1
1994707,NutriStart Stage 2,SKU52544,Specialty Formula,Whey-Based,0-6,400,Tin,48.08,12.34,Ireland,HACCP,365,18,25,3.41,2.91,0,0,1
1721295,BabyGold Organic S2,SKU16265,Infant Formula,Whey-Based,0-6,1000,Tin,11.81,31.52,Netherlands,Organic,365,18,25,3.52,2.72,1,0,0
1316906,NutriStart Stage 2,SKU14591,Follow-On Formula,Casein-Based,6-12,600,Tin,63.54,39.77,Ireland,None,730,20,30,1.66,4.59,0,1,1
1367820,ProGrow S2,SKU76325,Toddler Milk,Casein-Based,12-24,400,Box,21.3,4.33,Ireland,None,912,15,25,1.39,3.73,1,0,1
1725925,MilkPure Infant,SKU27838,Follow-On Formula,Amino Acid-Based,12-24,1000,Box,43.43,19.57,Germany,Halal,548,15,25,2.68,4.55,0,0,1
1627371,NutriStart Stage 3,SKU85444,Toddler Milk,Whey-Based,12-24,600,Pouch,29.96,21.08,Australia,Kosher,548,18,25,3.73,3.33,0,1,1
1238677,NutriStart Stage 1,SKU84885,Infant Formula,Casein-Based,0-6,400,Tin,8.98,13.89,Netherlands,HACCP,548,18,30,2.56,4.37,0,1,1
1743540,BetaBoost Follow-On,SKU81162,Toddler Milk,Soy-Based,6-12,600,Tin,26.03,7.69,Australia,HACCP,730,18,30,2.2,2.57,0,0,1
1236853,MilkPure Infant,SKU28170,Infant Formula,Amino Acid-Based,24-36,400,Carton,47.63,27.85,Germany,Halal,365,20,30,2.73,2.65,0,1,1
1285182,BabyGold Organic S2,SKU38393,Follow-On Formula,Hydrolyzed,36+,900,Tin,42.03,31.4,New Zealand,Organic,548,20,28,1.92,5.18,0,0,1
1528128,SoyaBliss Infant,SKU12355,Follow-On Formula,Amino Acid-Based,6-12,1000,Box,15.62,34.5,USA,Kosher,548,20,28,2.19,4.84,0,0,1
1391636,SoyaBliss Toddler,SKU66355,Infant Formula,Whey-Based,0-6,600,Tin,28.64,33.63,New Zealand,Kosher,365,18,25,1.7,3.02,1,1,1
1564510,MilkPure Infant,SKU68456,Infant Formula,Whey-Based,0-6,800,Tin,51.89,23.59,Ireland,None,365,15,30,1.49,5.48,0,0,0
1490439,MilkPure Infant,SKU31750,Follow-On Formula,Amino Acid-Based,12-24,600,Tin,41.58,10.9,Netherlands,Organic,730,15,25,1.6,4.76,0,0,1
1805539,ProGrow S1,SKU67020,Follow-On Formula,Soy-Based,24-36,200,Box,54.41,10.17,Australia,ISO22000,548,20,25,3.09,5.11,0,0,1
1352035,SoyaBliss Toddler,SKU99951,Toddler Milk,Casein-Based,0-6,1000,Pouch,42.74,19.78,New Zealand,HACCP,912,20,25,2.28,3.97,0,0,1
1303521,LactoFree Infant,SKU55336,Infant Formula,Casein-Based,6-12,1000,Tin,26.27,24.03,Netherlands,Organic,730,15,28,3.27,5.03,0,0,1
1049314,SoyaBliss Toddler,SKU42426,Follow-On Formula,Whey-Based,6-12,1800,Tin,54.21,20.62,New Zealand,HACCP,365,20,30,2.68,3.94,0,0,1
1404079,MilkPure Infant,SKU28498,Follow-On Formula,Hydrolyzed,24-36,800,Tin,35.98,15.07,Germany,Kosher,548,15,25,1.32,3.8,0,0,1
1077286,NutriStart Stage 3,SKU75360,Infant Formula,Soy-Based,0-6,600,Pouch,27.85,32.84,Germany,Halal,365,18,25,3.73,5.24,0,0,0
1405733,SoyaBliss Toddler,SKU54266,Specialty Formula,Casein-Based,6-12,800,Tin,47.34,33.83,Australia,HACCP,730,20,28,1.46,5.27,1,1,1
1835109,LactoFree Infant,SKU66913,Toddler Milk,Casein-Based,6-12,800,Pouch,47.41,14.66,Netherlands,Kosher,548,15,28,2.25,4.63,0,0,1
1434198,NutriStart Stage 2,SKU61045,Infant Formula,Whey-Based,24-36,1000,Carton,21.1,27.58,New Zealand,ISO22000,730,20,28,3.46,2.94,0,0,1
1074179,BetaBoost Follow-On,SKU54028,Follow-On Formula,Whey-Based,6-12,800,Box,39.03,32.48,Germany,Halal,548,20,30,1.66,4.52,0,1,1
