location_id,warehouse_zone,aisle,rack,shelf,bin,location_type,capacity_kg,capacity_units,current_occupancy_pct,temperature_controlled,min_temp_c,max_temp_c,humidity_controlled,last_audit_date,location_status,rack_height_m,load_type,barcode,is_active
6231399,A,21,7,4,4,Pick,3000,262,83.81,0,2,20,0,2024-04-22,Maintenance,5.16,Tote,5098041273,1
6787041,C,28,9,4,4,Bulk,2000,824,43.98,0,10,20,1,2024-09-06,Available,3.28,Carton,1701675951,1
6213793,B,22,1,1,1,Overflow,1000,1947,80.32,0,15,25,1,2024-10-16,Available,3.38,Pallet,3580348078,1
6923913,C,10,7,1,7,Pick,500,1838,67.75,0,15,25,0,2024-09-27,Occupied,5.86,Pallet,7678346039,1
6415007,A,28,8,3,9,Pick,1500,864,65.95,0,15,30,1,2024-09-06,Maintenance,10.14,Pallet,8401942251,1
6857898,C,22,19,1,8,Overflow,1500,1579,74.11,0,18,20,0,2024-11-12,Occupied,7.93,Tote,7808288899,1
6976346,B,18,16,1,8,Staging,1000,691,32.85,0,15,25,1,2024-08-23,Available,2.66,Bulk,1129226505,0
6698774,B,3,13,1,9,Bulk,1500,1617,90.64,0,15,30,0,2024-03-06,Occupied,4.6,Tote,4032525864,1
6518950,D,22,6,2,4,Bulk,2000,1263,45.1,1,2,30,1,2024-01-18,Available,5.74,Pallet,1547631906,1
6123225,B,14,5,6,1,Pick,1000,1151,91.93,1,10,25,1,2025-03-03,Available,10.37,Pallet,2252519046,1
6498156,A,1,14,1,1,Staging,5000,1455,40.26,0,2,25,0,2024-11-08,Available,2.65,Pallet,4448446747,1
6177371,A,16,14,6,4,Overflow,1000,1686,33.79,0,10,8,0,2024-03-11,Occupied,10.33,Pallet,9006125653,1
6294282,D,4,10,6,4,Bulk,1000,1476,57.61,0,2,30,0,2024-09-21,Available,11.66,Tote,2612147160,1
6367110,C,7,17,2,6,Bulk,1000,625,80.36,0,18,8,0,2024-11-09,Occupied,11.69,Carton,4326464463,1
6862007,B,14,9,7,2,Bulk,1000,1646,74.6,1,15,8,0,2024-12-16,Occupied,3.39,Tote,1802900128,1
6715029,C,14,18,2,3,Pick,500,1601,58.58,0,18,8,1,2024-11-14,Maintenance,9.95,Pallet,7357171672,1
6105624,A,10,7,6,4,Pick,1000,345,82.69,1,2,8,0,2024-10-29,Reserved,5.88,Carton,5767338484,1
6633967,B,18,13,7,5,Overflow,1000,800,39.46,0,10,8,0,2024-02-28,Occupied,11.6,Bulk,9973582184,0
6973447,A,24,4,1,8,Pick,1000,380,86.04,1,18,30,0,2024-07-07,Reserved,6.14,Bulk,6850291824,1
6001992,C,21,18,6,9,Pick,2000,1370,61.14,0,18,30,0,2025-05-07,Available,10.87,Pallet,2260393103,1
6680846,C,12,3,1,6,Pick,1000,1616,58.18,0,2,20,0,2025-01-21,Reserved,4.79,Tote,9955495057,1
6320820,B,25,1,1,7,Pick,1000,223,90.85,0,10,25,1,2025-02-08,Occupied,6.4,Carton,1748125204,1
6321283,E,18,4,5,3,Overflow,1500,1867,83.68,1,18,25,0,2024-06-30,Occupied,3.01,Pallet,1038490770,1
6378204,D,19,17,4,2,Bulk,1000,1250,68.49,0,15,30,0,2025-02-08,Occupied,9.19,Pallet,8722923070,0
6710683,B,10,9,1,6,Bulk,1500,1049,76.86,1,2,30,0,2025-02-19,Available,11.57,Pallet,3673930506,1
6237197,A,12,14,5,9,Staging,500,385,59.8,0,10,20,1,2024-07-15,Available,7.5,Pallet,3408998107,1
7003807,B,14,9,1,3,Quarantine,1000,1395,0.0,0,2,8,0,2024-03-20,Available,9.5,Carton,7625552982,0
6877841,A,4,6,1,5,Staging,2000,141,51.33,0,10,25,0,2024-01-04,Occupied,4.42,Pallet,7625160669,1
6926390,E,21,19,3,2,Pick,1500,1716,65.39,1,18,20,0,2025-01-25,Available,8.78,Pallet,4261915881,1
6618268,E,13,1,2,4,Bulk,1500,566,55.7,0,10,8,0,2024-08-08,Maintenance,6.93,Tote,3548769500,1
6086041,A,10,18,1,4,Bulk,1500,1559,70.32,0,18,20,0,2025-01-13,Blocked,3.84,Carton,1938017669,1
6569924,C,16,14,2,8,Overflow,1500,1902,17.13,1,15,30,0,2024-06-29,Maintenance,4.23,Carton,7378519414,1
6426381,A,16,18,5,7,Bulk,1000,171,84.96,1,2,8,0,2024-06-20,Available,3.22,Tote,6370291044,1
6813994,C,18,11,4,5,Staging,1000,1846,84.52,0,18,20,0,2024-03-22,Available,11.3,Tote,7620986821,1
6325836,E,28,16,1,8,Bulk,1500,1799,75.15,0,10,30,0,2024-11-21,Blocked,11.3,Carton,5763381669,1
6786789,A,20,3,1,2,Bulk,2000,711,37.64,0,15,30,0,2024-05-13,Blocked,8.85,Tote,1868033793,1
6691388,D,1,9,5,2,Pick,2000,337,49.5,0,10,20,0,2024-02-17,Available,11.17,Pallet,1847143196,1
6015012,A,15,10,7,6,Pick,1500,515,22.71,0,18,8,1,2024-07-18,Blocked,7.44,Carton,5501121376,1
6076114,B,1,18,1,2,Bulk,1500,450,73.01,0,10,20,0,2025-03-21,Available,8.87,Carton,9938852458,1
6159298,A,2,5,2,2,Pick,500,738,65.38,0,2,25,1,2024-06-13,Available,10.75,Pallet,7764171119,1
6881656,B,20,11,7,6,Staging,1000,462,30.54,0,18,8,1,2024-12-01,Available,8.79,Pallet,5056489958,1
6051189,E,3,8,4,8,Pick,1500,1446,49.94,0,2,20,1,2024-11-06,Blocked,6.25,Pallet,1652433029,1
6124037,B,16,2,1,3,Pick,1000,956,49.47,0,15,30,0,2024-05-07,Occupied,7.63,Tote,6588444809,1
6379180,C,17,14,4,4,Overflow,1000,1287,74.28,1,15,20,0,2025-04-21,Available,5.4,Tote,9722714776,1
6519761,B,1,14,1,1,Overflow,500,1611,61.21,0,15,30,1,2025-04-07,Occupied,7.33,Carton,8064292764,1
6691792,D,24,16,4,9,Staging,1500,1902,35.46,0,18,8,0,2024-09-24,Occupied,5.99,Pallet,9200744950,1
6296816,C,22,5,7,5,Pick,1000,238,47.71,0,10,25,1,2024-07-25,Available,4.31,Pallet,5760481755,1
6644265,C,15,6,6,4,Bulk,1500,638,91.49,0,18,25,1,2025-03-26,Available,11.47,Carton,9697640280,1
6133098,B,27,7,1,5,Pick,1000,335,62.0,0,10,20,0,2024-10-23,Available,2.57,Carton,7900752236,1
6971647,A,19,18,1,9,Overflow,500,284,57.04,1,15,20,1,2024-09-15,Blocked,2.92,Pallet,4058660061,1
6242946,D,23,3,5,9,Bulk,2000,1872,49.91,0,2,25,0,2024-09-10,Occupied,7.45,Tote,6794389979,1
6336003,E,2,15,2,7,Pick,2000,569,81.57,1,2,25,1,2024-10-04,Maintenance,9.61,Pallet,2761296372,1
6027762,A,9,7,1,1,Pick,500,1800,55.37,0,10,8,0,2024-11-14,Available,3.62,Pallet,2103091845,1
6303848,A,26,7,1,7,Staging,3000,1350,54.7,1,10,20,0,2025-04-20,Available,8.81,Pallet,4058144259,1
6778653,B,4,17,3,9,Staging,5000,472,33.72,1,18,25,0,2024-04-29,Available,5.0,Pallet,5495897440,1
6055097,D,27,19,5,5,Overflow,3000,100,39.92,0,2,25,1,2024-04-25,Occupied,5.63,Pallet,9722618340,1
6671396,B,26,2,5,6,Pick,500,1366,87.57,0,10,30,0,2025-03-04,Available,2.88,Tote,3440790592,1
6209093,A,5,8,2,6,Bulk,1500,813,75.31,1,18,8,0,2025-01-10,Occupied,10.79,Pallet,3465393503,1
6218094,B,5,16,1,1,Bulk,1000,1406,58.54,0,15,30,1,2024-01-06,Available,7.94,Tote,6285498185,0
6777204,C,2,10,5,7,Pick,2000,129,75.88,0,2,8,0,2024-11-16,Occupied,2.68,Tote,1263770702,1
6991130,C,26,17,6,9,Bulk,500,1379,77.34,1,18,30,0,2024-10-13,Available,10.02,Tote,2216315668,1
6803430,A,22,6,1,1,Overflow,500,1822,48.91,0,18,30,1,2024-01-15,Blocked,2.84,Pallet,2131123891,1
6534576,A,25,4,1,6,Pick,3000,700,74.73,1,15,20,0,2024-05-19,Blocked,10.63,Pallet,6670249212,1
6944610,F,28,18,6,9,Bulk,2000,661,22.37,0,2,8,1,2024-07-20,Occupied,5.62,Bulk,1841926111,1
6159095,E,6,13,6,2,Bulk,500,1856,53.85,1,2,8,0,2025-05-05,Available,7.09,Tote,4769554908,1
6496681,A,7,8,7,3,Staging,1000,385,52.45,1,2,30,0,2024-07-15,Available,7.85,Tote,9611350410,1
6217942,C,29,18,4,6,Bulk,1000,131,71.06,1,18,30,0,2024-02-18,Occupied,7.74,Carton,5248956555,1
6752824,D,2,15,3,5,Pick,1500,1096,77.35,0,15,25,0,2025-03-19,Maintenance,3.09,Pallet,8074880292,1
6157513,C,10,8,5,8,Pick,1500,1214,81.61,0,10,25,0,2024-05-29,Reserved,7.15,Bulk,8939855730,1
6200155,C,14,19,5,3,Pick,2000,1844,42.99,1,15,30,1,2025-04-20,Available,9.76,Pallet,2006818106,1
6769270,B,11,18,4,3,Bulk,500,1143,14.79,0,2,8,0,2024-02-16,Maintenance,11.95,Carton,8906722688,1
6471314,B,17,18,6,7,Pick,1000,1456,26.53,0,2,25,0,2024-11-05,Blocked,3.81,Pallet,1305124650,1
6687527,C,1,2,3,2,Overflow,1000,693,86.21,0,18,20,1,2025-03-24,Available,11.19,Pallet,7934946247,1
6234958,B,27,1,1,8,Bulk,1500,682,59.25,1,2,20,0,2024-01-01,Blocked,11.35,Carton,7483423027,1
6693169,A,20,14,1,1,Pick,3000,938,49.1,0,15,20,1,2025-01-11,Maintenance,7.44,Tote,7447006930,1
6956124,C,23,7,1,2,Staging,1500,646,52.26,0,18,8,0,2025-04-02,Available,8.83,Pallet,7965876906,1
6193575,F,11,4,1,5,Staging,2000,1409,59.94,1,15,30,0,2024-04-04,Occupied,10.95,Pallet,2878516637,1
6879802,A,7,11,4,6,Bulk,1500,1234,75.1,0,2,30,0,2024-12-14,Blocked,4.75,Carton,1566107799,1
6530710,B,21,19,6,7,Bulk,2000,1576,37.06,0,10,30,0,2024-07-18,Available,2.98,Pallet,2391150304,1
6237536,D,2,11,6,1,Bulk,1500,1712,94.58,1,2,30,1,2024-09-12,Available,4.61,Carton,9557304148,1
6207835,B,25,2,6,4,Bulk,500,1968,37.79,0,15,20,1,2024-10-17,Available,8.72,Carton,1906022059,1
6259504,C,5,9,3,5,Pick,3000,243,80.31,1,2,8,0,2025-03-27,Maintenance,10.14,Bulk,4918004731,0
6643382,D,6,9,6,7,Overflow,1500,491,63.32,0,10,20,0,2024-09-01,Blocked,3.92,Pallet,2868082373,1
6021837,F,5,3,7,9,Overflow,5000,1043,46.12,0,10,30,0,2024-12-25,Available,7.54,Tote,2044855031,1
6613368,C,25,17,4,9,Pick,5000,1053,81.53,1,18,8,0,2024-08-10,Available,2.61,Carton,3145636812,1
6571686,B,22,1,7,9,Staging,2000,112,20.68,0,2,8,0,2025-02-28,Occupied,10.37,Tote,2715065328,1
6402294,C,25,8,5,7,Pick,2000,1469,47.93,0,2,30,0,2024-09-09,Occupied,5.5,Pallet,1465474332,1
6686729,B,12,5,3,9,Staging,5000,507,75.82,1,18,8,0,2024-06-01,Maintenance,4.08,Tote,4416880443,1
6163191,E,8,17,6,3,Bulk,1000,1431,93.08,0,15,8,0,2024-10-15,Blocked,7.42,Tote,3850782021,1
6731478,B,19,7,7,7,Quarantine,1500,630,45.07,1,18,30,1,2024-05-16,Blocked,7.78,Pallet,7188482740,1
6969951,C,15,5,3,6,Pick,1000,708,50.3,1,15,30,1,2024-12-17,Available,2.52,Tote,3928656693,1
6904459,C,16,17,5,9,Bulk,500,676,62.89,0,2,8,0,2024-12-19,Available,7.61,Carton,7202284832,1
6566840,E,4,8,4,3,Quarantine,2000,315,64.71,0,10,30,0,2025-02-22,Occupied,3.6,Pallet,6491357766,0
6954074,C,2,11,3,4,Bulk,1500,770,46.51,0,18,8,1,2024-06-19,Maintenance,6.09,Tote,1333663589,1
6024950,D,13,5,7,5,Quarantine,2000,556,73.6,0,2,25,0,2024-03-09,Available,8.99,Tote,9463803201,1
6665800,D,22,17,6,9,Staging,1500,1746,83.14,0,18,30,1,2024-03-31,Available,8.62,Pallet,3329729748,1
6410414,A,12,7,2,7,Staging,3000,1446,49.32,0,2,20,0,2025-01-13,Occupied,8.3,Carton,6724727350,1
6113189,A,9,3,4,3,Pick,500,1913,78.09,0,2,8,0,2024-01-07,Occupied,10.77,Carton,8515827774,1
6487249,D,24,14,5,6,Quarantine,1000,344,88.77,1,18,8,1,2024-03-31,Available,11.69,Tote,6307011359,1
6790188,A,12,18,3,5,Overflow,1500,1143,72.41,0,18,30,0,2024-10-24,Available,6.93,Pallet,7019023156,1
6776568,B,24,2,4,5,Quarantine,2000,871,45.54,0,18,25,0,2024-07-16,Available,11.49,Bulk,1045737501,1
6459894,A,4,14,6,9,Pick,2000,1697,92.0,1,2,30,1,2025-05-13,Available,8.84,Pallet,5484261533,1
6019547,A,4,16,3,4,Bulk,3000,98,57.29,0,2,30,0,2024-10-24,Available,9.47,Pallet,3770674720,1
6139759,A,17,8,2,2,Quarantine,1000,304,79.84,1,10,8,1,2024-09-01,Occupied,9.62,Pallet,7330341449,1
6965890,E,16,8,5,8,Bulk,1500,141,50.24,1,10,30,1,2024-03-14,Occupied,2.9,Pallet,9783806024,1
6907978,B,26,19,3,5,Bulk,1000,76,65.24,1,15,25,1,2024-07-09,Maintenance,6.25,Tote,2886809785,1
6262385,C,28,17,6,8,Pick,1500,1856,81.77,1,10,8,1,2024-12-30,Available,11.76,Bulk,7353201174,1
6628201,E,20,8,5,3,Pick,1500,1609,91.5,1,18,30,0,2025-04-17,Maintenance,11.52,Pallet,9603529156,1
6143544,F,6,11,2,5,Pick,3000,812,31.37,0,15,20,0,2024-08-08,Occupied,8.4,Pallet,1158403154,1
6031464,C,27,6,7,7,Bulk,3000,366,35.95,0,2,30,0,2024-11-09,Available,5.72,Carton,7190119134,1
6276890,A,27,12,3,7,Overflow,1500,76,53.75,0,18,30,1,2024-03-02,Available,5.13,Tote,9534858522,1
6097847,C,28,1,2,3,Staging,1500,1388,82.11,1,15,8,1,2024-01-19,Occupied,3.86,Tote,3828346554,1
6340529,F,24,4,5,9,Bulk,5000,1118,61.04,1,18,20,1,2025-02-10,Available,6.43,Pallet,5330002859,1
6820077,D,22,18,7,9,Bulk,1000,912,68.97,0,10,8,0,2024-03-17,Available,11.7,Tote,5620599320,1
6482968,E,23,9,7,9,Pick,1500,1721,3.85,0,2,30,1,2025-04-15,Occupied,6.01,Carton,5007268109,1
6603110,D,22,10,7,8,Overflow,2000,1747,58.95,1,2,8,0,2024-03-01,Blocked,4.66,Pallet,2853382908,1
6834516,B,8,11,7,6,Bulk,1000,1220,69.09,1,2,20,0,2024-08-16,Maintenance,3.35,Pallet,8545472913,1
6447466,D,6,7,2,9,Overflow,3000,279,90.64,0,2,20,1,2024-09-04,Available,10.6,Bulk,4577779176,1
6926103,C,14,15,5,4,Overflow,1500,1008,26.37,1,15,25,1,2024-09-04,Maintenance,9.47,Pallet,6325950459,1
6362357,B,5,6,7,6,Quarantine,500,1234,66.92,0,18,8,0,2025-01-17,Occupied,4.56,Pallet,3411166485,1
6272622,B,23,15,3,2,Bulk,2000,104,73.76,1,18,8,0,2024-04-22,Occupied,9.11,Bulk,6962297000,1
6763686,C,14,12,1,8,Pick,3000,545,59.53,0,18,20,0,2025-02-14,Reserved,10.16,Pallet,9507883437,0
7919388,E,7,3,1,2,Bulk,1500,742,0.0,0,2,30,0,2024-01-22,Available,11.69,Tote,4670941240,0
6713099,B,14,17,3,8,Pick,500,1620,59.83,0,15,20,0,2024-06-26,Available,6.84,Bulk,5403576527,1
6575143,C,16,1,1,2,Staging,3000,1274,12.5,0,18,25,0,2024-02-29,Available,4.66,Carton,7413627581,1
6947010,A,20,12,7,1,Pick,2000,684,63.29,0,18,8,0,2024-05-22,Occupied,11.06,Pallet,4373219168,1
6744373,A,2,8,2,1,Pick,3000,308,50.24,1,10,30,0,2024-11-18,Occupied,4.38,Bulk,1613898242,1
6800786,B,8,17,2,9,Bulk,500,1497,75.25,1,18,20,0,2025-01-12,Maintenance,6.74,Tote,2744962238,1
6422085,A,20,17,1,9,Pick,1000,728,60.72,0,18,20,0,2024-10-02,Available,7.16,Carton,3055810747,1
6371711,C,22,8,3,5,Pick,1000,1076,61.11,1,15,20,1,2024-11-13,Available,2.88,Pallet,7189800930,1
6620665,A,13,1,4,9,Pick,3000,1536,31.88,0,18,30,1,2024-07-17,Occupied,2.96,Pallet,1638202890,0
6095092,A,9,14,2,6,Bulk,1500,1004,56.91,0,10,25,1,2024-02-07,Occupied,8.79,Tote,4112021508,1
6596017,A,19,9,6,6,Pick,500,199,24.35,1,10,20,0,2024-06-20,Occupied,7.99,Pallet,5752488332,0
6961146,A,22,19,6,4,Pick,1000,469,80.53,1,2,20,1,2024-01-28,Available,2.93,Tote,2168177974,1
6277779,C,10,1,3,9,Pick,1000,479,30.85,1,15,30,0,2024-07-14,Occupied,6.23,Pallet,8318637105,1
6820668,A,3,19,5,3,Staging,2000,1447,36.37,0,15,25,0,2024-04-07,Reserved,10.31,Pallet,1963944480,1
7976050,C,6,3,5,7,Bulk,3000,756,0.0,0,10,20,0,2024-07-11,Available,4.08,Pallet,7354496364,0
6022454,A,19,14,7,9,Pick,1000,806,20.62,0,15,8,0,2024-09-03,Occupied,6.28,Tote,6848123220,1
6967367,A,14,7,6,4,Bulk,1000,1350,33.98,0,10,25,1,2024-12-06,Occupied,11.21,Tote,4088315126,1
6941628,A,4,2,3,9,Pick,500,1265,62.13,0,2,30,0,2024-04-22,Blocked,3.24,Pallet,5738077176,1
6311360,C,10,8,2,8,Staging,2000,1763,42.87,0,18,30,1,2024-07-31,Available,2.98,Pallet,9402753863,1
6350378,A,9,15,1,5,Quarantine,3000,123,52.38,0,18,20,0,2024-01-21,Occupied,9.09,Bulk,6984800201,1
6428700,E,2,18,4,4,Bulk,2000,810,40.37,0,18,25,0,2024-04-02,Occupied,3.43,Pallet,3771310845,1
6895139,D,16,4,1,6,Returns,1000,1427,52.87,0,10,25,0,2024-07-13,Occupied,7.48,Bulk,9309765982,1
6205214,C,23,11,4,8,Bulk,2000,640,32.3,0,15,25,1,2025-04-22,Available,8.65,Pallet,5321510181,0
6852261,A,5,13,5,3,Overflow,1000,1055,53.53,0,10,25,0,2024-06-30,Occupied,8.49,Pallet,1995199104,1
6185915,B,1,6,2,4,Bulk,3000,1795,46.8,0,18,20,1,2024-02-13,Available,8.81,Tote,2794678938,1
6095119,E,12,13,7,2,Returns,500,1068,35.38,1,15,20,0,2024-06-16,Available,9.46,Carton,2396706863,1
6911815,B,3,9,5,6,Pick,2000,1170,69.88,1,10,8,0,2024-09-18,Available,3.17,Tote,8559884997,0
6095567,C,29,2,3,1,Pick,1000,1109,56.2,1,15,20,0,2025-03-18,Available,6.71,Pallet,3419355855,1
6931529,B,19,4,4,6,Bulk,1000,720,34.44,0,10,30,0,2024-11-30,Available,5.63,Bulk,3102163562,1
6923112,C,24,12,3,1,Pick,1000,925,15.33,0,15,25,0,2024-04-19,Occupied,11.42,Pallet,4908095517,1
6457841,A,18,10,7,8,Bulk,1000,1536,65.73,0,18,8,1,2025-03-25,Occupied,2.8,Tote,7237064336,0
6699292,B,22,12,4,9,Overflow,1500,1343,59.06,0,2,25,0,2024-02-21,Occupied,8.29,Pallet,6514134107,1
6856734,B,24,2,2,9,Bulk,500,913,20.69,1,2,20,1,2024-06-02,Available,7.4,Tote,2972678224,1
6976243,C,16,4,5,5,Staging,3000,1746,56.61,0,18,20,1,2024-11-19,Reserved,10.55,Tote,3111877451,1
6157320,A,4,10,2,6,Staging,1000,389,56.32,0,18,25,1,2025-01-29,Available,8.49,Tote,9585246054,1
6471976,E,1,10,5,3,Bulk,3000,1785,44.78,0,18,25,0,2024-05-24,Available,7.61,Tote,5424921776,1
6067080,D,25,7,1,3,Quarantine,2000,630,90.48,1,2,20,1,2024-05-26,Blocked,6.76,Pallet,9712149165,1
6831473,C,20,13,7,6,Pick,3000,1606,67.08,0,15,25,0,2024-07-10,Occupied,6.57,Carton,6168350709,1
6064383,E,13,10,3,7,Bulk,1500,1949,63.39,0,2,8,0,2024-10-28,Occupied,11.57,Tote,3963189198,1
6675543,B,2,2,6,5,Pick,2000,391,23.0,0,10,8,0,2024-09-14,Available,5.93,Carton,1957551046,1
6457975,E,17,11,2,8,Overflow,1000,768,71.12,0,10,20,0,2024-11-02,Occupied,8.65,Tote,2035126203,1
6359216,E,27,16,4,4,Staging,500,220,74.89,0,10,30,1,2025-04-01,Available,10.48,Carton,4620553296,1
6041898,A,27,6,7,4,Pick,3000,326,57.58,0,15,25,0,2024-03-08,Occupied,9.15,Tote,1960978300,1
6640708,D,24,3,5,8,Bulk,500,787,79.06,0,15,30,1,2024-09-02,Available,6.23,Tote,1323984654,1
6942296,A,7,13,4,6,Overflow,1500,575,60.64,0,10,30,0,2024-11-11,Available,3.48,Tote,2932246739,0
6750943,C,15,11,4,3,Staging,1000,236,80.87,0,10,8,0,2025-03-02,Available,3.99,Tote,5461987304,1
6785427,A,11,17,1,4,Overflow,1500,224,26.02,0,15,20,0,2024-11-23,Maintenance,6.21,Tote,3366727394,0
6487420,C,11,7,3,9,Pick,500,1678,92.7,1,15,8,0,2024-05-08,Maintenance,8.32,Pallet,3083434325,1
6808220,A,20,2,1,3,Pick,1000,1596,90.34,1,18,25,0,2025-04-09,Reserved,9.57,Pallet,3254089634,1
6844443,E,17,4,1,5,Pick,500,1903,89.09,0,15,8,0,2024-03-28,Reserved,4.89,Carton,6666316064,1
6905102,C,2,9,1,5,Staging,1000,1221,31.82,0,2,30,0,2024-06-22,Available,5.86,Pallet,6975383642,1
6837684,D,4,4,3,5,Returns,2000,628,37.44,1,15,30,0,2025-01-05,Blocked,3.53,Bulk,8122297318,1
6974974,B,25,7,3,1,Quarantine,5000,1740,43.59,0,2,25,1,2024-06-27,Blocked,8.22,Pallet,5213369452,1
6108135,C,18,4,3,1,Overflow,3000,1248,30.59,0,15,30,0,2024-09-25,Available,5.93,Tote,4104991567,1
6717572,C,22,14,2,6,Bulk,1500,246,28.0,0,2,30,0,2024-10-08,Available,6.12,Pallet,9888959897,1
6353756,D,6,8,1,1,Overflow,1000,1092,43.02,1,2,25,0,2024-04-06,Available,3.42,Pallet,8633606561,1
6529234,E,27,17,1,9,Pick,5000,750,25.7,0,18,30,0,2024-08-08,Available,9.86,Pallet,7231943343,1
6110470,E,5,11,4,1,Overflow,500,607,87.07,0,15,30,1,2024-09-24,Available,5.19,Pallet,3134186582,1
6893527,B,6,13,1,6,Bulk,1000,411,97.68,0,15,8,0,2025-03-02,Maintenance,5.99,Carton,6181922260,1
6172885,D,13,6,6,5,Bulk,1500,995,68.43,0,15,20,0,2024-02-29,Available,7.54,Pallet,6200362850,1
6246078,D,3,4,3,8,Pick,1500,700,75.69,0,10,8,0,2025-02-11,Reserved,9.18,Pallet,7126207741,1
6547057,D,13,17,2,1,Overflow,1500,198,34.38,0,15,8,0,2024-09-17,Available,11.7,Pallet,1566136415,1
6222324,E,11,11,6,6,Pick,1000,1147,75.61,0,10,30,0,2025-04-04,Occupied,8.83,Tote,4461268366,1
6971399,E,9,15,1,4,Bulk,5000,285,42.49,1,10,25,0,2024-01-21,Available,6.85,Pallet,1785891906,1
6852579,A,8,19,5,6,Pick,3000,1463,92.08,0,15,20,0,2025-01-14,Available,11.46,Pallet,7420388925,1
6411711,D,16,5,1,1,Overflow,1000,892,41.34,1,10,25,1,2025-04-29,Available,11.77,Tote,1575176579,1
6866684,B,3,7,5,3,Bulk,1000,856,60.76,1,2,25,0,2024-07-01,Available,7.09,Pallet,3897117552,1
6347542,A,8,9,6,4,Bulk,500,501,75.72,0,2,30,0,2025-03-03,Available,3.38,Pallet,9566846824,1
7717488,B,12,11,7,7,Quarantine,2000,1742,0.0,0,10,8,0,2024-11-02,Available,9.2,Carton,5644293883,0
6002463,D,9,19,1,2,Quarantine,1500,1359,28.44,1,10,20,0,2025-04-04,Occupied,7.82,Pallet,2044710528,1
6822137,B,5,2,3,7,Staging,1000,654,59.04,0,10,25,0,2024-07-08,Available,6.95,Pallet,9639536334,1
6825098,D,29,10,1,3,Pick,1000,717,89.33,1,15,30,1,2024-02-10,Available,9.74,Pallet,5790466660,1
6612832,C,9,11,7,6,Bulk,500,1763,70.91,0,10,30,0,2024-08-16,Available,9.58,Pallet,7810940524,1
6588120,F,14,10,4,6,Overflow,1500,1801,68.03,0,18,8,0,2024-09-04,Available,7.91,Tote,9972651444,1
6053123,A,23,5,3,6,Bulk,1500,223,53.07,0,15,20,0,2024-06-13,Occupied,11.77,Pallet,6381185795,1
6351269,B,25,5,1,5,Bulk,500,1235,38.04,0,10,30,0,2024-09-08,Occupied,9.26,Pallet,3873450578,0
6946677,F,23,4,1,5,Bulk,1000,620,85.78,1,10,30,1,2024-03-04,Occupied,11.15,Pallet,5873330805,1
6638899,D,28,19,5,1,Bulk,2000,432,72.13,0,18,25,0,2024-11-20,Occupied,9.54,Carton,9529550438,1
6202029,A,25,17,4,2,Pick,500,281,45.11,0,2,20,0,2025-04-02,Available,9.95,Carton,7212206719,1
6431444,D,1,18,6,6,Pick,2000,1400,44.85,1,18,30,0,2025-02-19,Available,10.96,Pallet,4071035818,1
6150378,A,2,16,4,6,Bulk,3000,875,63.84,0,10,20,0,2025-01-26,Available,9.46,Pallet,1454536673,1
6219449,A,12,11,1,5,Pick,1500,788,56.2,0,10,25,0,2024-10-17,Occupied,11.22,Pallet,1767746633,1
6788611,E,19,11,3,7,Pick,500,731,63.68,0,15,20,0,2024-05-29,Occupied,3.36,Pallet,8382777245,1
7607674,A,24,7,4,3,Bulk,1000,1529,0.0,0,18,20,1,2024-05-18,Available,7.28,Pallet,7860024141,0
6632686,B,29,13,2,1,Pick,1000,1813,55.68,1,15,20,0,2025-03-29,Blocked,3.8,Pallet,1311539602,1
6550861,A,19,10,6,6,Bulk,3000,379,59.13,0,10,8,0,2024-01-23,Blocked,2.9,Tote,6845080732,0
6985164,A,21,2,4,6,Bulk,1000,759,62.27,0,18,20,0,2024-03-04,Maintenance,11.37,Carton,1763325822,1
6056539,A,4,12,4,8,Pick,1500,1422,48.29,1,10,30,0,2025-02-01,Available,10.62,Pallet,5074514977,1
6215994,C,10,15,3,3,Overflow,1500,172,81.72,0,10,20,1,2024-01-03,Maintenance,6.69,Tote,9280876666,1
6518106,B,17,2,3,6,Overflow,1000,524,72.4,0,2,8,0,2024-01-14,Available,5.04,Tote,3957431577,1
6924974,B,26,6,6,8,Pick,500,1283,43.24,1,2,20,1,2024-02-27,Occupied,10.76,Pallet,3479218906,1
6721664,A,20,5,4,1,Bulk,1000,1291,68.68,1,15,20,0,2024-07-03,Occupied,4.64,Tote,3325721740,1
6691013,D,18,3,6,5,Bulk,2000,54,33.43,0,18,20,0,2024-10-13,Occupied,6.37,Pallet,4037984311,1
6047945,D,29,11,3,2,Pick,1500,1449,51.02,0,15,20,1,2025-01-28,Available,8.42,Carton,2954381804,1
6627628,D,26,16,2,3,Returns,2000,983,77.22,1,18,8,0,2025-01-28,Occupied,3.97,Pallet,5567993726,1
6965338,C,22,18,3,2,Pick,1000,1871,45.7,1,15,20,0,2025-03-08,Available,3.4,Pallet,5695679223,1
6027002,F,29,1,4,2,Quarantine,1500,1178,83.81,0,2,8,0,2025-03-22,Blocked,5.23,Carton,9418122613,1
6860751,A,9,14,7,9,Staging,1000,704,30.18,0,2,8,0,2025-04-24,Available,7.74,Tote,7425000420,1
6932544,C,5,17,3,3,Bulk,1000,185,61.34,0,2,20,0,2025-01-04,Occupied,2.71,Pallet,7544756018,1
