shipment_id,route_id,order_id,shipment_date,scheduled_delivery_date,actual_delivery_date,product_id,quantity_units,weight_kg,volume_m3,temperature_min_c,temperature_max_c,tracking_number,customs_cleared,customs_clearance_date,total_cost_usd,insurance_value_usd,delivery_status,delay_reason,customer_satisfaction_score,route_name,origin_warehouse,destination_city,destination_country,distance_km,estimated_duration_hours,transport_mode,carrier_name,carrier_code,contract_type,base_cost_usd,cost_per_kg_usd,route_status,frequency_per_week,customs_required,cold_chain_required,max_payload_kg,avg_delay_hours,is_active,actual_duration_days,scheduled_duration_days,delay_days,is_delayed,shipment_month,shipment_day_of_week,real_cost_per_kg_usd,cold_chain_excursion_detected
43595388,7246575,2895944,2023-07-14,2023-07-27,2023-07-28,1197342,122,62.39,1.283,18,8,914917114739,0,,1077.25,566.02,In-Transit,None,3.4,RT-5635,Jakarta-WH2,Medan,Philippines,58.4,24.6,Air,JNE,CR1856,Contracted,37.98,0.606,Active,2,0,0,5000,1.04,1,14.0,13.0,1.0,1,7,4,17.266388844366084,0
45051748,7431389,9995928,2024-03-04,2024-03-16,2024-03-16,1263576,292,232.99,1.394,18,30,405023382203,0,,519.83,150.47,Delayed,Weather,4.5,RT-4596,Jakarta-WH1,Makassar,Indonesia,78.7,19.2,Sea,FedEx,CR3241,On-Demand,625.75,0.608,Active,2,1,0,2000,0.16,0,12.0,12.0,0.0,0,3,0,2.231125799390532,0
45632626,7816675,9829515,2024-04-05,2024-04-11,2024-04-11,1527416,129,1058.78,4.474,18,8,314094484908,0,,782.22,4293.05,Returned,Weather,,RT-6160,Bandung-WH,Bandung,Indonesia,87.7,25.1,Sea,Pos Indonesia,CR5034,On-Demand,56.7,2.049,Active,2,1,0,500,2.36,0,6.0,6.0,0.0,0,4,4,0.7387937059634674,0
43833299,7019692,2860174,2023-08-05,2023-08-11,2023-08-14,1758269,96,56.28,0.05,10,30,144365191427,0,,685.61,2888.74,Delivered,Weather,4.8,RT-6881,Jakarta-WH2,Semarang,Philippines,749.3,27.0,Air,FedEx,CR3375,Contracted,146.58,0.19,Active,2,0,1,5000,9.47,1,9.0,6.0,3.0,1,8,5,12.182125088841508,1
49066728,7970483,2272110,2023-03-09,2023-03-17,2023-03-18,1893706,91,884.75,1.836,10,20,710646907117,0,,489.64,5280.69,Delivered,None,3.7,RT-4779,Jakarta-WH2,Jakarta,Indonesia,97.7,2.8,Sea,FedEx,CR7205,Spot,563.39,3.245,Seasonal,2,0,1,1000,1.69,1,9.0,8.0,1.0,1,3,3,0.553421870584911,1
42815500,7421619,2379094,2025-02-20,2025-03-05,2025-03-07,1507816,187,75.77,2.792,15,20,277723570974,0,,1018.74,1396.67,Delivered,None,,RT-9448,Jakarta-WH2,Medan,Singapore,324.7,19.0,Truck,DHL,CR6920,Contracted,56.03,0.892,Active,7,0,0,1000,1.34,1,15.0,13.0,2.0,1,2,3,13.445162993269104,0
40457909,7335478,2746437,2022-07-11,2022-07-13,2022-07-13,1631908,223,643.74,1.655,10,25,141303430536,0,,20.0,1914.42,Delivered,Weather,,RT-8329,Surabaya-WH,Jakarta,Malaysia,161.3,35.4,Truck,FedEx,CR2177,Spot,503.2,2.6,Active,3,0,0,5000,1.1,1,2.0,2.0,0.0,0,7,0,0.031068443781650978,0
46962095,7425740,2351698,2022-11-04,2022-11-14,2022-11-15,1666189,169,464.16,0.733,15,25,976618195628,0,,457.77,701.66,Delivered,None,4.1,RT-6149,Jakarta-WH1,Jakarta,Philippines,80.1,3.7,Sea,JNE,CR9730,On-Demand,238.88,3.361,Active,1,0,1,5000,3.93,1,11.0,10.0,1.0,1,11,4,0.9862331954498448,1
43700668,7157213,2669418,2023-01-05,2023-01-11,2023-01-11,1600941,270,96.38,0.605,15,25,651688660187,0,,1711.26,163.87,Delivered,None,,RT-1270,Jakarta-WH1,Jakarta,Indonesia,273.5,37.2,Truck,SiCepat,CR2468,Dedicated,271.81,0.072,Active,5,0,0,5000,2.36,1,6.0,6.0,0.0,0,1,3,17.755343432247354,0
48569249,7487333,2521297,2023-07-31,2023-08-01,2023-08-02,1445647,87,185.68,0.162,2,25,857010399456,0,,204.81,954.38,Delivered,None,3.4,RT-4848,Jakarta-WH2,Yogyakarta,Indonesia,299.2,13.9,Air,JNE,CR8868,Contracted,28.05,0.354,Active,5,0,0,5000,6.2,1,2.0,1.0,1.0,1,7,0,1.103026712623869,0
49822406,7882235,2687132,2024-06-23,2024-07-03,2024-07-06,1801715,112,1337.77,0.264,18,30,625785961889,0,,376.47,59.96,Delivered,None,4.0,RT-3071,Surabaya-WH,Medan,Indonesia,240.7,32.5,Truck,JNE,CR6360,Contracted,144.44,1.388,Inactive,2,0,0,2000,0.63,1,13.0,10.0,3.0,1,6,6,0.2814160879672889,0
47435851,7716120,2298873,2023-08-24,2023-09-01,2023-09-02,1017669,294,114.35,4.469,15,25,949818524311,0,,839.37,78.91,Failed,Weather,4.9,RT-4408,Jakarta-WH2,Jakarta,Indonesia,751.3,11.6,Air,SiCepat,CR6446,Contracted,314.31,0.336,Active,5,0,0,5000,2.4,1,9.0,8.0,1.0,1,8,3,7.340358548316573,0
44865432,7532678,2132783,2023-06-08,2023-06-12,2023-06-13,1920473,179,105.91,0.253,18,20,687556085264,0,,221.77,3842.15,In-Transit,Customs,4.0,RT-9811,Jakarta-WH1,Jakarta,Indonesia,514.8,13.8,Rail,Pos Indonesia,CR7950,On-Demand,322.65,1.329,Seasonal,3,0,1,10000,2.48,1,5.0,4.0,1.0,1,6,3,2.0939476914361252,1
41170130,7127827,2361362,2024-08-13,2024-08-22,2024-08-22,1514928,236,19.6,0.309,2,25,347379175276,0,,394.89,2234.03,In-Transit,None,,RT-7509,Jakarta-WH2,Semarang,Indonesia,1338.0,5.3,Air,JNE,CR5254,Contracted,35.06,1.161,Active,5,0,1,10000,3.72,1,9.0,9.0,0.0,0,8,1,20.147448979591836,1
43651684,7271568,2733364,2024-08-03,2024-08-11,2024-08-12,1883583,366,427.26,0.152,15,20,836495327689,0,,89.54,2153.07,Delivered,Customs,,RT-6021,Surabaya-WH,Medan,Indonesia,42.3,5.0,Rail,J&T,CR3142,Dedicated,161.32,0.442,Active,3,1,0,1000,1.49,1,9.0,8.0,1.0,1,8,5,0.20956794457707253,0
47866960,7270052,2424084,2024-09-06,2024-09-16,2024-09-17,1192633,259,142.48,1.968,15,30,236197830522,1,2022-06-07,258.36,783.77,Delivered,None,,RT-3752,Surabaya-WH,Jakarta,Indonesia,77.9,9.8,Truck,Tiki,CR2029,Contracted,90.7,0.309,Active,3,1,0,10000,2.29,1,11.0,10.0,1.0,1,9,4,1.8133071308253792,0
46886348,7024394,2834069,2025-04-13,2025-04-15,2025-04-15,1017742,388,369.77,1.722,18,25,689468266993,1,2022-08-05,414.95,1527.13,Delivered,None,4.4,RT-2393,Jakarta-WH1,Bandung,Malaysia,78.8,17.0,Air,J&T,CR7915,Contracted,193.53,0.177,Active,2,0,0,1000,9.93,0,2.0,2.0,0.0,0,4,6,1.1221840603618465,0
41875589,7992007,2469996,2022-08-28,2022-09-01,2022-09-01,1667328,300,293.05,1.573,15,20,892376717733,1,2024-06-14,209.68,11295.77,Delivered,None,4.4,RT-3384,Bandung-WH,Surabaya,Indonesia,458.4,24.3,Rail,JNE,CR4779,Spot,20.0,0.937,Active,7,1,1,1000,3.42,1,4.0,4.0,0.0,0,8,6,0.7155092987544788,1
48802362,7531967,2282856,2024-01-13,2024-01-19,2024-01-20,1847633,557,46.34,6.351,15,8,171942674383,0,,503.77,3130.2,Delivered,None,,RT-7721,Jakarta-WH1,Semarang,Indonesia,1578.2,22.7,Truck,Pos Indonesia,CR6717,Contracted,26.3,3.102,Active,1,1,0,10000,0.29,0,7.0,6.0,1.0,1,1,5,10.871169615882605,0
47566917,7621436,2496977,2024-08-05,2024-08-17,2024-08-20,1034111,172,492.41,2.621,18,8,375641368991,0,,1264.88,3270.85,Delivered,None,4.2,RT-6781,Jakarta-WH2,Jakarta,Indonesia,694.3,22.7,Air,JNE,CR2955,On-Demand,173.96,0.594,Active,1,0,1,500,4.34,0,15.0,12.0,3.0,1,8,0,2.5687536808756932,0
42105094,7682403,2147104,2024-05-10,2024-05-12,2024-05-13,1955591,147,297.74,1.991,10,8,601255538277,0,,890.54,338.09,Delivered,None,3.6,RT-1657,Jakarta-WH2,Jakarta,Indonesia,602.1,1.0,Air,Pos Indonesia,CR4888,Dedicated,28.12,0.972,Active,1,0,1,500,1.08,1,3.0,2.0,1.0,1,5,4,2.9909988580640827,0
41018032,7413994,2465686,2022-07-19,2022-07-21,2022-07-24,1327433,325,502.48,1.825,10,25,567558564299,0,,355.75,2737.81,Delivered,None,,RT-8960,Jakarta-WH1,Semarang,Indonesia,143.5,24.6,Air,DHL,CR8310,Contracted,37.49,0.563,Inactive,3,0,1,10000,2.92,1,5.0,2.0,3.0,1,7,1,0.7079883776468715,1
47713995,7971886,2441766,2023-05-17,2023-05-19,2023-05-21,1734882,318,258.31,4.992,2,30,411841419900,0,,28.68,2241.75,Delivered,None,,RT-6634,Bandung-WH,Semarang,Indonesia,542.3,39.4,Truck,SiCepat,CR9776,Contracted,35.77,0.567,Active,2,0,0,500,0.15,1,4.0,2.0,2.0,1,5,2,0.1110293832991367,0
47710400,7209658,2678929,2023-03-12,2023-03-23,2023-03-24,1465350,430,128.76,0.05,10,8,444068707209,0,,637.7,5421.86,Delivered,None,,RT-8132,Jakarta-WH1,Semarang,Indonesia,194.6,4.4,Truck,J&T,CR5072,Spot,35.34,2.495,Active,3,0,0,2000,2.95,1,12.0,11.0,1.0,1,3,6,4.952625038831936,0
43135019,7588004,2188895,2024-09-17,2024-09-29,2024-09-30,1908534,93,480.32,0.732,18,20,449918737645,0,,310.24,481.86,Delivered,None,3.9,RT-7556,Medan-WH,Medan,Indonesia,10.0,19.2,Air,Tiki,CR7259,Contracted,145.0,2.247,Active,5,0,0,20000,1.37,1,13.0,12.0,1.0,1,9,1,0.6459027315123251,0
42422517,7209247,2580986,2022-07-27,2022-08-06,2022-08-09,1146325,498,562.98,0.123,15,25,662726438825,0,,902.93,1262.35,Delivered,Traffic,,RT-5337,Jakarta-WH1,Bandung,Indonesia,427.4,82.7,Truck,SiCepat,CR9729,Contracted,59.63,0.231,Active,7,0,0,1000,2.48,1,13.0,10.0,3.0,1,7,2,1.603840278517887,0
46941199,7536763,2504499,2024-11-15,2024-11-27,2024-11-28,1220287,266,22.8,2.331,10,30,201367204736,0,,772.87,50.0,Delivered,None,,RT-2653,Jakarta-WH1,Jakarta,Indonesia,2504.1,20.4,Sea,JNE,CR2615,Dedicated,161.09,0.893,Active,2,1,1,500,1.56,1,13.0,12.0,1.0,1,11,4,33.89780701754386,1
40210838,7197540,2991612,2025-03-05,2025-03-10,2025-03-12,1131714,356,171.52,4.152,15,25,166809046514,0,,1031.26,2929.51,Delivered,Customs,,RT-6239,Jakarta-WH2,Jakarta,Philippines,650.5,9.2,Truck,J&T,CR3658,Contracted,176.44,0.993,Active,2,0,1,20000,0.76,1,7.0,5.0,2.0,1,3,2,6.012476679104477,1
41949628,7026958,2557203,2024-03-16,2024-03-21,2024-03-23,1211353,176,146.76,0.421,10,30,376597514424,1,2024-12-02,327.6,1709.79,In-Transit,None,,RT-8393,Jakarta-WH1,Yogyakarta,Vietnam,540.7,29.9,Truck,J&T,CR7684,On-Demand,260.54,1.361,Seasonal,1,0,0,5000,4.0,0,7.0,5.0,2.0,1,3,5,2.23221586263287,0
46164223,7557005,2157006,2023-09-06,2023-09-07,2023-09-08,1028306,240,361.54,0.279,2,25,561102452790,0,,678.78,2162.97,In-Transit,None,,RT-5875,Jakarta-WH1,Medan,Indonesia,2283.0,29.6,Air,JNE,CR7442,On-Demand,20.0,2.127,Active,5,0,1,500,5.74,1,2.0,1.0,1.0,1,9,2,1.8774686065165678,1
46491433,7592426,2483839,2022-09-18,2022-09-21,2022-09-22,1391896,211,28.49,0.924,2,30,121268030858,0,,228.2,450.77,Failed,None,,RT-5236,Jakarta-WH1,Makassar,Indonesia,907.6,8.9,Truck,DHL,CR6477,Dedicated,33.65,0.102,Active,2,0,1,1000,3.78,1,4.0,3.0,1.0,1,9,6,8.00982800982801,1
49120908,7436933,2465047,2023-06-12,2023-06-15,2023-06-15,1824004,365,73.61,1.168,18,25,605615256314,0,,533.42,778.15,In-Transit,None,3.8,RT-1995,Jakarta-WH2,Bandung,Indonesia,351.7,35.2,Rail,JNE,CR8935,Spot,203.68,0.587,Inactive,5,0,0,5000,2.27,1,3.0,3.0,0.0,0,6,0,7.24656975954354,0
49407454,7828382,2859184,2024-01-01,2024-01-08,2024-01-10,1054506,232,309.0,0.05,10,8,175320571314,0,,881.1,3719.24,Returned,None,,RT-8699,Bandung-WH,Yogyakarta,Indonesia,699.4,38.8,Air,J&T,CR6703,Spot,310.29,0.841,Active,7,1,0,20000,0.32,1,9.0,7.0,2.0,1,1,0,2.8514563106796116,0
41159839,7420653,9903699,2025-01-27,2025-02-06,2025-02-08,1776899,141,522.22,0.406,18,8,697284995966,0,,435.05,1852.82,Delivered,None,4.1,RT-3321,Jakarta-WH2,Jakarta,Indonesia,635.8,3.1,Truck,SiCepat,CR2366,Dedicated,89.58,0.398,Active,3,0,1,500,2.07,0,12.0,10.0,2.0,1,1,0,0.8330780130979281,0
47708678,7217244,2093815,2025-01-04,2025-01-12,2025-01-12,1657806,513,301.88,0.055,15,25,488130822016,0,,448.03,1266.42,In-Transit,None,3.6,RT-7969,Bandung-WH,Medan,Singapore,65.8,5.4,Truck,Tiki,CR1081,Contracted,109.28,2.432,Active,7,0,0,5000,0.83,1,8.0,8.0,0.0,0,1,5,1.4841327679872796,0
46275362,7375962,2631838,2022-12-12,2022-12-20,2022-12-22,1882157,154,160.16,0.856,10,8,230948947650,0,,803.75,2075.57,Delivered,None,,RT-4650,Jakarta-WH2,Bandung,Indonesia,73.2,33.9,Air,Pos Indonesia,CR4840,On-Demand,199.42,1.71,Seasonal,5,0,1,20000,1.59,1,10.0,8.0,2.0,1,12,0,5.018419080919081,0
45897631,7720445,2860962,2024-12-25,2024-12-29,2025-01-01,1578154,429,128.15,0.486,18,20,957998942834,0,,86.89,2134.03,Delivered,None,3.5,RT-8690,Surabaya-WH,Bandung,Indonesia,437.1,29.0,Rail,SiCepat,CR5543,On-Demand,105.22,3.418,Seasonal,3,1,0,1000,3.88,1,7.0,4.0,3.0,1,12,2,0.6780335544284042,0
43436552,7385444,2846561,2023-02-15,2023-02-18,2023-02-20,1714077,276,291.0,0.874,18,20,417055623132,0,,245.99,767.28,Delivered,None,3.9,RT-9699,Jakarta-WH2,Semarang,Indonesia,152.5,35.1,Air,Pos Indonesia,CR6969,Spot,20.0,2.862,Active,7,1,1,20000,1.11,1,5.0,3.0,2.0,1,2,2,0.8453264604810997,1
43133710,7196459,2442163,2024-06-07,2024-06-12,2024-06-13,1531365,106,212.04,0.149,2,8,455706587871,0,,223.5,105.12,Delivered,None,3.5,RT-8240,Jakarta-WH2,Medan,Indonesia,10.0,14.0,Air,Tiki,CR2335,Contracted,224.8,1.568,Active,3,0,0,2000,0.86,1,6.0,5.0,1.0,1,6,4,1.0540464063384267,0
45095615,7125181,2967810,2023-11-19,2023-11-29,2023-11-29,1137449,254,21.63,4.839,10,8,234147824444,0,,54.8,965.46,Delayed,None,,RT-2456,Medan-WH,Semarang,Singapore,334.5,5.3,Air,Pos Indonesia,CR1366,Contracted,270.9,0.454,Active,5,0,0,10000,8.83,1,10.0,10.0,0.0,0,11,6,2.5335182616736014,0
45992218,7991429,2199214,2024-12-21,2024-12-31,2025-01-02,1548946,174,42.61,2.138,10,30,890762108285,1,2025-01-15,521.82,709.77,Delivered,None,2.3,RT-8843,Jakarta-WH1,Medan,Indonesia,227.8,5.4,Air,SiCepat,CR3808,Contracted,242.26,1.013,Active,7,1,0,2000,2.8,1,12.0,10.0,2.0,1,12,5,12.246421027927719,0
47157984,7342556,2803441,2024-07-20,2024-07-31,2024-08-01,1153419,300,256.22,1.214,15,8,842656977308,0,,72.56,2729.87,Delivered,Weather,4.0,RT-1660,Jakarta-WH1,Jakarta,Indonesia,1340.3,109.0,Truck,JNE,CR2198,Contracted,296.81,2.567,Active,5,0,0,5000,3.85,1,12.0,11.0,1.0,1,7,5,0.283194130044493,0
49754036,7100515,2693974,2023-02-26,2023-03-11,2023-03-12,1796775,296,1257.36,0.935,15,20,267735811812,0,,404.49,1250.7,Delivered,None,3.2,RT-4292,Jakarta-WH1,Surabaya,Indonesia,257.5,12.4,Air,JNE,CR9898,Spot,153.91,0.117,Seasonal,1,0,0,1000,5.04,1,14.0,13.0,1.0,1,2,6,0.32169784309982824,0
48087108,7114835,2004020,2024-10-09,2024-10-16,2024-10-17,1493920,267,98.73,2.412,2,20,539352613276,0,,1246.51,6114.07,Delivered,Address Error,4.3,RT-3012,Jakarta-WH1,Palembang,Malaysia,17.9,37.5,Truck,Pos Indonesia,CR6693,Contracted,60.96,2.484,Active,2,0,0,10000,3.97,0,8.0,7.0,1.0,1,10,2,12.62544312772207,0
42874243,7177929,2094889,2024-08-18,2024-08-25,2024-08-27,1075165,300,647.21,1.203,2,25,981380482651,0,,118.1,2566.71,Delivered,Capacity,4.6,RT-3638,Surabaya-WH,Surabaya,Indonesia,367.2,32.4,Truck,Pos Indonesia,CR1849,Contracted,573.38,1.701,Active,2,0,0,2000,9.19,1,9.0,7.0,2.0,1,8,6,0.18247554889448553,0
47229778,7962354,2382901,2025-01-29,2025-02-05,2025-02-06,1044787,214,187.35,3.833,10,8,639339546098,1,2023-08-02,984.45,701.13,Delivered,Weather,4.0,RT-3935,Jakarta-WH1,Bandung,Indonesia,10.0,28.5,Air,JNE,CR6456,Spot,45.79,3.254,Active,5,0,1,1000,0.36,0,8.0,7.0,1.0,1,1,2,5.254603682946358,0
48627968,7153172,2539650,2023-08-19,2023-08-27,2023-08-28,1494592,308,194.24,5.339,10,30,860692577677,0,,443.32,6326.95,Delivered,Capacity,3.1,RT-4671,Jakarta-WH1,Jakarta,Singapore,186.6,23.0,Sea,JNE,CR7514,On-Demand,421.29,2.008,Active,3,1,0,2000,1.78,1,9.0,8.0,1.0,1,8,5,2.2823311367380557,0
48578817,7268821,2555481,2023-10-05,2023-10-18,2023-10-20,1988511,379,40.5,0.197,2,25,699801613581,0,,132.19,1663.19,Delivered,None,3.2,RT-9612,Surabaya-WH,Semarang,Malaysia,365.0,24.3,Air,JNE,CR7872,Spot,163.62,0.566,Inactive,3,0,1,5000,2.92,1,15.0,13.0,2.0,1,10,3,3.2639506172839505,1
45840990,7963817,2840780,2023-03-18,2023-03-31,2023-04-01,1215209,149,418.99,2.018,15,20,867908345030,0,,23.11,501.26,Delivered,None,,RT-1463,Jakarta-WH1,Jakarta,Philippines,143.2,17.7,Sea,SiCepat,CR4607,Contracted,20.06,1.231,Active,1,1,0,2000,0.94,1,14.0,13.0,1.0,1,3,5,0.05515644764791522,0
49522282,7201398,2800247,2022-10-05,2022-10-07,2022-10-09,1396396,284,1383.2,3.248,10,25,690603632293,0,,283.3,1717.4,Delivered,None,4.1,RT-8715,Jakarta-WH1,Bandung,Singapore,268.1,21.1,Sea,J&T,CR5509,Contracted,312.16,2.467,Active,5,1,0,1000,2.0,1,4.0,2.0,2.0,1,10,2,0.20481492192018508,0
49727277,7201766,2491827,2024-04-24,2024-05-01,2024-05-02,1264325,314,39.66,1.001,10,25,865136116589,0,,539.32,3493.3,In-Transit,None,4.4,RT-4244,Jakarta-WH1,Jakarta,Malaysia,82.1,1.1,Air,DHL,CR6615,Spot,381.63,2.523,Active,3,0,1,2000,2.79,1,8.0,7.0,1.0,1,4,2,13.598587997982857,1
41462997,7250005,2501622,2024-06-09,2024-06-16,2024-06-17,1349435,220,130.94,2.146,2,30,247246099801,0,,132.29,434.92,Delivered,None,4.3,RT-7530,Bandung-WH,Medan,Malaysia,1052.3,1.8,Air,JNE,CR4310,Spot,61.12,1.735,Inactive,1,0,1,10000,5.35,1,8.0,7.0,1.0,1,6,6,1.0103100656789368,1
40902552,7589758,2532849,2024-05-06,2024-05-10,2024-05-10,1266595,224,132.24,2.128,18,8,326631889409,0,,141.12,898.36,Delivered,None,3.4,RT-1811,Bandung-WH,Semarang,Vietnam,102.6,35.4,Truck,SiCepat,CR5067,Spot,51.63,2.785,Active,7,0,0,1000,2.3,0,4.0,4.0,0.0,0,5,0,1.0671506352087115,0
43326351,7708581,2790463,2022-11-14,2022-11-17,2022-11-18,1394561,483,822.37,1.888,10,25,266136540124,0,,1689.76,3857.69,Delivered,None,,RT-3128,Jakarta-WH1,Surabaya,Indonesia,290.8,12.4,Truck,J&T,CR9273,Dedicated,360.77,3.455,Inactive,5,0,1,2000,8.94,1,4.0,3.0,1.0,1,11,0,2.0547442148911075,1
40843714,7956278,2887455,2022-11-30,2022-12-03,2022-12-05,1555500,234,652.27,0.551,15,8,119485005367,0,,562.64,50.33,Delivered,None,4.5,RT-2266,Jakarta-WH1,Jakarta,Indonesia,267.7,35.1,Truck,J&T,CR3761,Contracted,94.48,2.136,Active,5,1,0,20000,0.14,1,5.0,3.0,2.0,1,11,2,0.8625875787633955,0
47465186,7605333,2531065,2024-05-17,2024-05-22,2024-05-24,1494592,375,347.11,1.182,2,25,480908518176,0,,269.22,3104.58,Delayed,None,2.6,RT-1309,Jakarta-WH2,Jakarta,Indonesia,1463.1,18.1,Air,J&T,CR9662,Contracted,940.97,2.11,Active,1,0,0,10000,2.07,1,7.0,5.0,2.0,1,5,4,0.7756042753017776,0
44586904,7941660,2842818,2025-04-25,2025-04-29,2025-05-04,1220887,413,551.35,6.487,2,8,347759987732,0,,384.53,3194.06,Returned,None,4.1,RT-8792,Jakarta-WH2,Surabaya,Malaysia,117.8,10.4,Courier,Pos Indonesia,CR2020,Contracted,340.05,1.093,Active,3,1,0,5000,0.64,1,9.0,4.0,5.0,1,4,4,0.6974335721411081,0
40439639,7807678,2915522,2022-09-10,2022-09-12,2022-09-15,1040982,306,293.4,3.958,15,30,269371129339,0,,176.12,786.73,In-Transit,None,4.4,RT-4163,Surabaya-WH,Semarang,Vietnam,274.4,40.0,Courier,FedEx,CR9150,On-Demand,442.92,3.021,Active,2,0,0,2000,0.06,1,5.0,2.0,3.0,1,9,5,0.6002726653033402,0
45561551,7928093,2185547,2025-03-03,2025-03-15,2025-03-22,1634367,284,1.0,0.086,10,25,943946791843,0,,178.91,1014.05,Delivered,None,3.8,RT-4343,Surabaya-WH,Surabaya,Indonesia,182.0,37.3,Air,DHL,CR4934,Spot,146.72,0.08,Active,5,0,1,5000,0.61,1,19.0,12.0,7.0,1,3,0,178.91,1
48182402,7116837,2246111,2023-11-21,2023-11-27,2023-12-01,1456806,475,46.37,0.315,15,20,871865854432,0,,841.64,4938.96,Delivered,Traffic,4.3,RT-6973,Jakarta-WH2,Bandung,Vietnam,43.7,13.6,Courier,J&T,CR9843,Dedicated,106.11,2.44,Active,5,0,0,500,4.4,1,10.0,6.0,4.0,1,11,1,18.150528358852707,0
48370571,7955590,2129006,2022-07-20,2022-07-22,2022-07-22,1567406,283,21.52,4.477,2,30,858878956317,0,,48.0,3608.02,Returned,None,3.2,RT-4959,Jakarta-WH1,Bandung,Indonesia,137.8,3.0,Rail,J&T,CR9845,Spot,73.21,3.413,Inactive,5,1,1,2000,0.34,0,2.0,2.0,0.0,0,7,2,2.2304832713754648,1
41362396,7323988,2515934,2022-08-18,2022-08-19,2022-08-20,1437484,159,24.24,0.625,18,30,784282916580,1,2023-03-24,652.23,1106.22,In-Transit,Traffic,3.3,RT-5645,Jakarta-WH2,Palembang,Indonesia,618.7,13.2,Courier,JNE,CR4057,Contracted,454.28,1.613,Active,1,0,0,5000,7.39,1,2.0,1.0,1.0,1,8,3,26.907178217821784,0
47923755,7189485,2827534,2024-06-27,2024-07-05,2024-07-07,1648293,396,705.07,1.035,18,30,372431896800,0,,118.0,2661.94,Delivered,None,,RT-2361,Jakarta-WH2,Makassar,Indonesia,826.0,4.0,Air,SiCepat,CR1642,Contracted,410.61,1.568,Active,1,1,1,500,0.58,0,10.0,8.0,2.0,1,6,3,0.16735926929241068,1
46286602,7584200,2026066,2023-12-30,2024-01-09,2024-01-09,1942935,156,653.87,0.11,18,25,911246120449,1,2024-12-28,217.89,3629.33,Delivered,None,,RT-8633,Jakarta-WH2,Makassar,Indonesia,469.8,1.0,Sea,J&T,CR4372,Spot,367.16,3.211,Active,5,0,0,10000,9.31,0,10.0,10.0,0.0,0,12,5,0.33323137626745375,0
49230459,7419809,2552184,2023-01-22,2023-01-29,2023-02-05,1224395,197,119.97,1.787,18,30,178290288787,1,2025-03-10,354.15,50.0,Delivered,None,4.6,RT-9323,Jakarta-WH1,Bandung,Indonesia,442.5,3.1,Sea,J&T,CR6781,Contracted,29.32,1.262,Inactive,7,0,0,2000,10.6,1,14.0,7.0,7.0,1,1,6,2.9519879969992497,0
47349634,7700224,2792242,2023-12-23,2023-12-30,2023-12-31,1723367,225,167.46,0.74,15,8,259690533762,0,,167.92,770.54,Delivered,None,,RT-5308,Jakarta-WH2,Jakarta,Indonesia,157.7,61.3,Sea,FedEx,CR7068,Spot,45.27,3.225,Active,1,0,0,1000,0.06,1,8.0,7.0,1.0,1,12,5,1.0027469246387195,0
40310172,7297620,2722729,2024-08-27,2024-09-03,2024-09-03,1376850,196,52.58,0.39,15,20,801316440477,0,,754.73,455.9,Delivered,Traffic,,RT-1250,Jakarta-WH1,Bandung,Indonesia,193.1,21.2,Sea,SiCepat,CR1269,Contracted,102.22,3.139,Active,3,0,0,2000,4.86,1,7.0,7.0,0.0,0,8,1,14.35393685812096,0
45984672,7382967,2219547,2022-11-29,2022-12-03,2022-12-04,1386778,254,684.25,2.855,18,25,849129825461,0,,440.77,1536.12,Delayed,Traffic,4.4,RT-3949,Jakarta-WH2,Bandung,Indonesia,378.0,9.4,Sea,SiCepat,CR3044,Contracted,95.01,3.024,Active,5,1,1,2000,5.44,1,5.0,4.0,1.0,1,11,1,0.644165144318597,1
41325657,7114105,2061386,2024-12-28,2025-01-04,2025-01-05,1211988,234,18.52,4.547,15,8,340534543759,0,,318.31,1101.9,In-Transit,None,4.0,RT-5729,Bandung-WH,Bandung,Indonesia,573.2,9.2,Air,JNE,CR9670,Spot,125.26,0.609,Active,5,0,0,1000,0.83,1,8.0,7.0,1.0,1,12,5,17.187365010799137,0
46582984,7547552,2367156,2023-03-08,2023-03-21,2023-03-21,1833203,208,15.97,0.428,2,8,838312244655,0,,310.77,4374.8,Delayed,None,,RT-9364,Surabaya-WH,Makassar,Indonesia,1417.7,10.4,Air,DHL,CR8491,Contracted,39.61,0.148,Active,3,1,0,5000,5.99,0,13.0,13.0,0.0,0,3,2,19.459611772072634,0
44526671,7957620,2376152,2023-10-24,2023-10-27,2023-10-27,1792048,291,134.85,0.17,10,25,417027713445,0,,775.99,1532.21,In-Transit,None,,RT-5214,Jakarta-WH1,Jakarta,Malaysia,136.1,20.0,Truck,JNE,CR6642,On-Demand,37.16,0.598,Active,3,1,1,5000,3.17,0,3.0,3.0,0.0,0,10,1,5.75446792732666,1
45541861,7099697,2206336,2024-01-08,2024-01-15,2024-01-18,1538081,304,428.18,2.009,10,30,865485184541,1,2023-03-31,515.09,1737.78,Delayed,None,3.9,RT-6377,Jakarta-WH2,Bandung,Malaysia,53.9,8.0,Truck,JNE,CR1658,Dedicated,113.46,3.195,Active,7,1,0,2000,2.72,1,10.0,7.0,3.0,1,1,0,1.2029753841842217,0
